datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_10-25-49.783643;536098;28.0;22.1875;3.91625;3.916667;169.0;0.033203;0.018555;0.646484;-60000;-60000;152821;0;0;0
2024-11-07_10-25-49.939946;536247;46.666626;22.1875;0.05375;3.916667;167.0;0.025391;0.025391;0.587891;-60000;-60000;152979;0;0;0
2024-11-07_10-25-50.111831;536526;70.666748;22.1875;0.030833;3.916667;149.0;0.014648;0.026367;0.416992;-60000;-60000;153130;0;0;0
2024-11-07_10-25-50.331383;536660;85.333252;22.1875;0.048333;3.91625;136.0;0.011719;0.029297;0.363281;-60000;-60000;153357;0;0;0
2024-11-07_10-25-50.440758;536807;97.333252;22.1875;0.102917;3.916667;128.0;0.008789;0.029297;0.295898;-60000;-60000;153458;0;0;0
2024-11-07_10-25-50.582248;536952;105.333252;22.1875;0.1725;3.922084;117.0;0.004883;0.029297;0.242188;-60000;-60000;153611;0;0;0
2024-11-07_10-25-50.738462;537100;117.333252;22.1875;0.124583;3.917084;107.0;0.006836;0.03125;0.205078;-60000;-60000;153771;0;0;0
2024-11-07_10-25-50.894713;537236;117.333252;22.1875;0.102083;3.917084;99.0;0.004883;0.029297;0.15332;-60000;-60000;153921;0;0;0
2024-11-07_10-25-51.035336;537381;121.333252;22.1875;0.185833;3.919584;87.0;0.004883;0.035156;0.147461;20000;20000;154071;1;0;0
2024-11-07_10-25-51.207995;537529;124.0;22.1875;0.362917;4.083333;91.0;0.0;0.038086;0.092773;20000;20000;154231;1;0;0
2024-11-07_10-25-51.458327;537809;122.666748;22.1875;0.37125;3.925834;98.0;0.000977;0.045898;0.091797;20000;20000;154486;0;0;0
2024-11-07_10-25-51.819119;538227;130.666748;22.1875;0.102083;3.92375;97.0;-0.003906;0.045898;0.063477;69000;69000;46;0;0;0
2024-11-07_10-25-52.053673;538365;132.0;22.1875;0.049583;3.91375;104.0;-0.00293;0.048828;0.060547;69000;69000;272;0;0;0
2024-11-07_10-25-52.272861;538646;122.666748;22.1875;0.084583;3.911667;125.0;-0.00293;0.041992;0.042969;69000;69000;492;0;0;0
2024-11-07_10-25-52.445477;538780;130.666748;22.1875;0.38375;3.9075;130.0;-0.00293;0.043945;0.042969;0;0;677;0;0;0
2024-11-07_10-25-52.648889;539063;133.333252;22.1875;0.14125;3.915;132.0;-0.003906;0.044922;0.048828;0;0;887;0;0;0
2024-11-07_10-25-52.758320;539197;136.0;22.1875;0.070417;3.91125;134.0;-0.001953;0.041016;0.052734;0;0;996;0;0;0
2024-11-07_10-25-52.914687;539342;130.666748;22.1875;0.037917;3.915417;132.0;-0.007812;0.040039;0.046875;0;0;1147;0;0;0
2024-11-07_10-25-53.096938;539493;130.666748;22.1875;0.039583;3.91125;128.0;-0.005859;0.041016;0.048828;0;0;1307;0;0;0
2024-11-07_10-25-53.259157;539642;138.666748;22.1875;0.062083;3.915;133.0;-0.005859;0.039062;0.050781;45333;45333;1488;0;0;0
2024-11-07_10-25-53.416133;539787;130.666748;22.1875;0.04375;3.91125;138.0;-0.005859;0.038086;0.049805;68000;68000;1617;0;0;0
2024-11-07_10-25-53.603631;539931;133.333252;22.1875;0.022917;3.911667;147.0;-0.003906;0.037109;0.053711;68000;68000;1819;0;0;0
2024-11-07_10-25-53.697434;540079;124.0;22.1875;0.025833;3.911667;162.0;-0.010742;0.03418;0.033203;68000;68000;1937;0;0;0
