datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-06-46.112921;504637;-26.666626;21.625;0.021667;3.874167;204.0;0.057617;0.030273;1.035156;-60000;-60000;504760;0;0;0
2024-11-06_12-06-46.269305;504775;-4.0;21.625;0.041667;3.874583;198.0;0.042969;0.027344;0.924805;-60000;-60000;504921;0;0;0
2024-11-06_12-06-46.379082;504918;28.0;21.625;0.153333;3.884584;188.0;0.033203;0.02832;0.832031;-60000;-60000;505029;0;0;0
2024-11-06_12-06-46.535890;505067;49.333252;21.625;0.084167;3.8775;180.0;0.024414;0.025391;0.694336;-60000;-60000;505190;0;0;0
2024-11-06_12-06-46.677494;505205;65.333252;21.625;0.194167;3.895416;166.0;0.013672;0.021484;0.588867;-60000;-60000;505340;0;0;0
2024-11-06_12-06-46.834176;505349;68.0;21.625;0.145;3.874583;153.0;0.007812;0.020508;0.514648;-60000;-60000;505492;0;0;0
2024-11-06_12-06-46.975174;505498;85.333252;21.625;0.155;3.889167;144.0;0.00293;0.023438;0.444336;-60000;-60000;505638;0;0;0
2024-11-06_12-06-47.147382;505649;97.333252;21.625;0.1125;3.875417;135.0;0.0;0.025391;0.375977;-60000;-60000;505802;0;0;0
2024-11-06_12-06-47.288182;505804;106.666748;21.625;0.175417;3.887084;124.0;0.00293;0.023438;0.292969;-60000;-60000;505952;0;0;0
2024-11-06_12-06-47.479152;505958;121.333252;21.625;0.20125;3.89625;111.0;-0.003906;0.019531;0.211914;-60000;-60000;506121;0;0;0
2024-11-06_12-06-47.616976;506108;124.0;21.625;0.074583;3.890834;106.0;-0.00293;0.019531;0.175781;-60000;-60000;506281;0;0;0
2024-11-06_12-06-47.774169;506244;129.333252;21.625;0.143333;3.878333;94.0;-0.006836;0.023438;0.120117;20000;20000;506432;1;0;0
2024-11-06_12-06-47.930500;506390;138.666748;21.5625;0.33625;4.042083;90.0;-0.006836;0.023438;0.117188;20000;20000;506583;0;0;0
2024-11-06_12-06-48.087368;506537;142.666748;21.625;0.32125;3.9975;94.0;-0.003906;0.025391;0.075195;60000;60000;41;0;0;0
2024-11-06_12-06-48.353887;506818;142.666748;21.625;0.060833;3.874167;99.0;-0.00293;0.033203;0.056641;60000;60000;305;0;0;0
2024-11-06_12-06-48.588444;507097;140.0;21.625;0.03125;3.87375;117.0;-0.012695;0.03125;0.049805;60000;60000;530;0;0;0
2024-11-06_12-06-48.716340;507235;142.666748;21.5625;0.067083;3.879584;125.0;-0.007812;0.035156;0.057617;60000;60000;669;0;0;0
2024-11-06_12-06-48.886751;507379;142.666748;21.625;0.110833;3.874167;136.0;-0.006836;0.037109;0.040039;60000;60000;838;0;0;0
2024-11-06_12-06-49.058665;507527;142.666748;21.625;0.07875;3.88375;143.0;-0.008789;0.037109;0.048828;60000;60000;998;0;0;0
2024-11-06_12-06-49.183763;507664;140.0;21.625;0.165833;3.8775;154.0;-0.008789;0.037109;0.043945;60000;60000;1141;0;0;0
2024-11-06_12-06-49.371358;507809;142.666748;21.5625;0.079167;3.875834;163.0;-0.005859;0.038086;0.042969;60000;60000;1310;0;0;0
2024-11-06_12-06-49.496781;507955;138.666748;21.625;0.150417;3.876667;176.0;-0.007812;0.032227;0.036133;60000;60000;1461;0;0;0
2024-11-06_12-06-49.653205;508097;136.0;21.5625;0.135;0.148333;187.0;-0.009766;0.033203;0.042969;50000;50000;1611;0;2;0
2024-11-06_12-06-49.825216;508384;133.333252;21.625;0.188333;3.947917;201.0;-0.003906;0.03418;0.040039;30000;30000;1781;0;0;0
2024-11-06_12-06-49.981848;508536;124.0;21.5625;0.375;3.861667;205.0;-0.012695;0.036133;0.045898;10000;10000;1941;0;0;0
2024-11-06_12-06-50.122775;508696;121.333252;21.5625;3.794167;3.785833;211.0;-0.010742;0.038086;0.046875;-10000;-10000;2081;0;0;0
2024-11-06_12-06-50.421048;508832;124.0;21.5625;1.012083;3.752084;204.0;-0.010742;0.041992;0.045898;-30000;-30000;2344;0;0;0
2024-11-06_12-06-50.609361;509119;166.666748;21.5625;0.899583;3.674583;193.0;-0.011719;0.046875;0.046875;-49999;-49999;2566;0;0;0
2024-11-06_12-06-50.797434;509265;190.666748;21.625;0.95125;3.657917;184.0;-0.013672;0.043945;0.037109;-60000;-60000;2740;0;0;0
2024-11-06_12-06-50.939335;509407;210.666748;21.5625;1.024167;3.652917;177.0;-0.010742;0.043945;0.042969;-60000;-60000;2895;0;0;0
2024-11-06_12-06-51.164359;509687;270.666748;21.625;1.135417;3.645;158.0;-0.010742;0.038086;0.026367;-60000;-60000;3110;0;0;0
2024-11-06_12-06-51.315061;509827;317.333252;21.5625;1.189583;3.636667;145.0;-0.012695;0.03418;0.018555;-60000;-60000;3259;0;0;0
2024-11-06_12-06-51.534300;509966;372.0;21.5625;1.215417;3.632917;136.0;-0.014648;0.030273;0.016602;-60000;-60000;3446;0;0;0
2024-11-06_12-06-51.707045;510246;429.333252;21.5625;1.245833;3.63125;117.0;-0.011719;0.03125;0.012695;-60000;-60000;3659;0;0;0
2024-11-06_12-06-51.879197;510389;514.666748;21.5625;1.263333;3.63125;109.0;-0.011719;0.03125;0.010742;-60000;-60000;3818;0;0;0
2024-11-06_12-06-52.004634;510535;593.333252;21.5625;1.083333;3.63125;102.0;-0.012695;0.027344;-0.000977;-60000;-60000;3969;0;0;0
2024-11-06_12-06-52.176827;510679;669.333496;21.5625;0.98625;3.632083;90.0;-0.015625;0.027344;0.00293;20000;20000;4121;1;0;0
2024-11-06_12-06-52.333043;510844;773.333252;21.625;3.989584;3.770833;93.0;-0.014648;0.026367;-0.00293;20000;20000;4281;0;0;0
2024-11-06_12-06-52.521402;510995;737.333252;21.5625;0.7525;3.6425;93.0;-0.009766;0.026367;-0.000977;20000;20000;4473;0;0;0
2024-11-06_12-06-52.631096;511139;718.666748;21.5625;0.6425;3.6375;94.0;-0.013672;0.026367;-0.001953;20000;20000;4589;0;0;0
2024-11-06_12-06-52.865947;511287;324.0;21.5625;0.594167;3.645833;94.0;-0.014648;0.025391;-0.006836;20000;20000;4801;0;0;0
