datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_11-23-49.346543;40370;34.666626;20.125;0.02125;3.81;140.0;0.05957;0.03125;0.900391;-60000;-60000;40493;0;0;0
2024-11-07_11-23-49.471549;40517;45.333374;20.1875;0.075833;3.81;128.0;0.041992;0.027344;0.738281;-60000;-60000;40614;0;0;0
2024-11-07_11-23-49.737185;40661;50.666748;20.125;0.120417;3.827084;119.0;0.033203;0.025391;0.640625;-60000;-60000;40881;0;0;0
2024-11-07_11-23-49.940261;40946;65.333252;20.1875;0.163333;3.81;101.0;0.018555;0.023438;0.389648;-60000;-60000;41082;0;0;0
2024-11-07_11-23-50.096529;41092;68.0;20.125;0.205417;3.847084;90.0;0.012695;0.02832;0.298828;20000;20000;41231;1;0;0
2024-11-07_11-23-50.253156;41240;78.666748;20.1875;0.51375;4.099584;94.0;0.015625;0.027344;0.21582;20000;20000;41403;0;0;0
2024-11-07_11-23-50.393781;41377;78.666748;20.1875;0.71;4.07;96.0;0.010742;0.03125;0.144531;20000;20000;41544;0;0;0
2024-11-07_11-23-50.565659;41521;82.666748;20.1875;0.1075;3.83125;95.0;0.010742;0.03418;0.102539;20000;20000;41704;0;0;0
2024-11-07_11-23-50.706818;41666;81.333252;20.1875;0.135417;3.825417;94.0;0.008789;0.03418;0.054688;20000;20000;41864;0;0;0
2024-11-07_11-23-50.972443;41948;86.666748;20.1875;0.074167;3.809167;95.0;0.005859;0.03418;-0.008789;20000;20000;42124;0;0;0
2024-11-07_11-23-51.081809;42089;86.666748;20.125;0.033333;3.804584;95.0;0.003906;0.03418;-0.017578;20000;20000;42234;0;0;0
2024-11-07_11-23-51.175569;42233;88.0;20.1875;0.022083;3.804584;95.0;0.00293;0.033203;-0.047852;20000;20000;42324;0;0;0
2024-11-07_11-23-51.472402;42519;89.333252;20.1875;0.022083;3.805;93.0;-0.001953;0.03418;-0.050781;69000;69000;8;0;0;0
2024-11-07_11-23-51.660435;42667;98.666748;20.1875;0.027917;3.805;104.0;0.00293;0.029297;-0.030273;69000;69000;191;0;0;0
2024-11-07_11-23-51.801523;42807;86.666748;20.1875;0.049167;3.805;112.0;-0.000977;0.025391;-0.038086;69000;69000;353;0;0;0
2024-11-07_11-23-51.957777;42939;88.0;20.1875;0.07125;3.807917;124.0;-0.001953;0.03125;-0.054688;0;0;499;0;0;0
