datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-09-47.435839;139591;-88.0;21.625;0.021667;3.916667;65535.0;0.106445;0.023438;1.379883;-60000;-60000;139930;0;0;0
2024-11-06_12-09-47.671328;139811;-50.666626;21.6875;0.021667;3.91625;65535.0;0.087891;0.020508;1.244141;-60000;-60000;140118;0;0;0
2024-11-06_12-09-47.781472;140031;-16.0;21.6875;0.103333;3.917084;65535.0;0.069336;0.024414;1.098633;-60000;-60000;140280;0;0;0
2024-11-06_12-09-47.922374;140251;21.333374;21.6875;0.165833;3.92875;65535.0;0.039062;0.027344;0.890625;-60000;-60000;140410;0;0;0
2024-11-06_12-09-48.094977;140251;21.333374;21.6875;0.165833;3.92875;65535.0;0.039062;0.027344;0.890625;-60000;-60000;140594;0;0;0
2024-11-06_12-09-48.267477;140468;45.333374;21.625;0.19625;3.93625;65535.0;0.024414;0.017578;0.704102;-60000;-60000;140756;0;0;0
2024-11-06_12-09-48.423925;140691;70.666748;21.6875;0.19;3.924583;65535.0;0.014648;0.023438;0.544922;20000;20000;140929;1;0;0
2024-11-06_12-09-48.549267;140691;70.666748;21.6875;0.19;3.924583;65535.0;0.014648;0.023438;0.544922;20000;20000;141050;1;0;0
2024-11-06_12-09-48.768264;140908;85.333252;21.6875;0.434583;4.239583;65535.0;0.006836;0.019531;0.410156;20000;20000;141220;0;0;0
2024-11-06_12-09-48.862035;141118;105.333252;21.6875;0.334583;3.999583;65535.0;-0.00293;0.015625;0.34082;20000;20000;141353;0;0;0
2024-11-06_12-09-49.019647;141332;117.333252;21.625;0.10375;3.932083;65535.0;0.000977;0.017578;0.21875;20000;20000;141509;0;0;0
2024-11-06_12-09-49.160108;141332;117.333252;21.625;0.10375;3.932083;65535.0;0.000977;0.017578;0.21875;20000;20000;141667;0;0;0
2024-11-06_12-09-49.425920;141748;128.0;21.6875;0.124167;3.912917;65535.0;-0.005859;0.03125;0.111328;60000;60000;14;0;0;0
2024-11-06_12-09-49.582663;141748;128.0;21.6875;0.124167;3.912917;65535.0;-0.005859;0.03125;0.111328;60000;60000;185;0;0;0
2024-11-06_12-09-49.676895;141982;130.666748;21.6875;0.06;3.91125;65535.0;-0.004883;0.02832;0.075195;60000;60000;275;0;0;0
2024-11-06_12-09-49.817507;141982;130.666748;21.6875;0.06;3.91125;65535.0;-0.004883;0.02832;0.075195;60000;60000;414;0;0;0
2024-11-06_12-09-50.130774;142421;138.666748;21.6875;0.062083;3.9175;65535.0;-0.003906;0.03125;0.054688;60000;60000;723;0;0;0
2024-11-06_12-09-50.271822;142421;138.666748;21.6875;0.062083;3.9175;65535.0;-0.003906;0.03125;0.054688;60000;60000;886;0;0;0
2024-11-06_12-09-50.428999;142643;132.0;21.6875;0.145;3.922084;65535.0;-0.006836;0.035156;0.035156;60000;60000;1025;0;0;0
2024-11-06_12-09-50.569829;142848;132.0;21.625;0.15625;3.915;65535.0;-0.007812;0.03418;0.048828;60000;60000;1173;0;0;0
2024-11-06_12-09-50.727639;143071;128.0;21.625;0.141667;3.912084;65535.0;-0.008789;0.039062;0.045898;60000;60000;1335;0;0;0
2024-11-06_12-09-50.930166;143071;128.0;21.625;0.141667;3.912084;65535.0;-0.008789;0.039062;0.045898;60000;60000;1514;0;0;0
2024-11-06_12-09-51.056224;143280;122.666748;21.625;0.069583;3.925834;65535.0;-0.009766;0.03418;0.045898;39999;39999;1656;0;0;0
2024-11-06_12-09-51.181810;143488;121.333252;21.6875;0.212083;3.9225;65535.0;-0.009766;0.029297;0.041992;30000;30000;1795;0;0;0
