datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-31-49.475592;189295;73.333252;23.125;0.02125;3.96;187.0;0.007812;0.023438;0.521484;-60000;-60000;157953;0;0;0
2024-11-06_13-31-49.569557;189438;88.0;23.0625;0.022083;3.959167;183.0;0.008789;0.019531;0.449219;-60000;-60000;158043;0;0;0
2024-11-06_13-31-49.726133;189586;105.333252;23.0625;3.960834;3.960834;174.0;0.0;0.022461;0.370117;-60000;-60000;158193;0;0;0
2024-11-06_13-31-49.898603;189852;121.333252;23.0625;0.030417;3.959167;154.0;0.000977;0.024414;0.258789;-60000;-60000;158382;0;0;0
2024-11-06_13-31-50.032831;189852;121.333252;23.0625;0.030417;3.959167;154.0;0.000977;0.024414;0.258789;-60000;-60000;158494;0;0;0
2024-11-06_13-31-50.196554;189997;129.333252;23.0625;0.101667;3.9725;143.0;0.001953;0.022461;0.204102;-60000;-60000;158663;0;0;0
2024-11-06_13-31-50.353252;190283;142.666748;23.0625;0.16125;3.96875;121.0;-0.00293;0.033203;0.121094;-60000;-60000;158824;0;0;0
2024-11-06_13-31-50.494166;190427;140.0;23.125;0.065833;3.960834;112.0;-0.003906;0.033203;0.09668;-60000;-60000;158982;0;0;0
2024-11-06_13-31-50.667467;190575;148.0;23.0625;0.0775;3.965834;105.0;-0.003906;0.037109;0.057617;-60000;-60000;159140;0;0;0
2024-11-06_13-31-50.824832;190712;148.0;23.0625;0.108333;3.967917;92.0;-0.001953;0.041016;0.05957;-60000;-60000;159290;0;0;0
2024-11-06_13-31-50.950333;190858;148.0;23.0625;0.80875;4.050417;88.0;-0.001953;0.037109;0.050781;20000;20000;159433;1;0;0
2024-11-06_13-31-51.107103;191002;142.666748;23.0625;0.358333;4.2175;94.0;-0.009766;0.032227;0.037109;20000;20000;159593;0;0;0
2024-11-06_13-31-51.483292;191425;148.0;23.0625;0.141667;3.959583;94.0;-0.003906;0.03418;0.058594;80000;80000;13;0;0;0
2024-11-06_13-31-51.624046;191565;148.0;23.0625;0.044583;3.95875;98.0;-0.006836;0.033203;0.047852;80000;80000;165;0;0;0
2024-11-06_13-31-51.733645;191565;148.0;23.0625;0.044583;3.95875;98.0;-0.006836;0.033203;0.047852;80000;80000;276;0;0;0
2024-11-06_13-31-51.890671;191830;150.666748;23.0625;0.087083;3.959583;115.0;0.003906;0.037109;0.097656;80000;80000;429;0;0;0
2024-11-06_13-31-52.157948;192118;150.666748;23.0625;0.08625;3.959583;141.0;-0.010742;0.03125;0.050781;80000;80000;704;0;0;0
2024-11-06_13-31-52.376534;192257;150.666748;23.0625;0.07375;3.959167;154.0;-0.012695;0.03418;0.045898;80000;80000;905;0;0;0
2024-11-06_13-31-52.518398;192408;140.0;23.0625;0.12;3.96;167.0;-0.012695;0.02832;0.047852;0;0;1053;0;0;0
2024-11-06_13-31-52.691233;192550;132.0;23.0625;0.580833;4.052917;171.0;-0.010742;0.022461;0.041992;0;0;1225;0;0;0
2024-11-06_13-31-52.847881;192702;138.666748;23.0625;0.04875;3.9725;171.0;-0.007812;0.019531;0.038086;11666;11666;1375;0;0;0
2024-11-06_13-31-53.020899;192834;140.0;23.125;0.052083;3.959583;168.0;-0.00293;0.014648;0.030273;58333;58333;1545;0;0;0
2024-11-06_13-31-53.366000;193255;138.666748;23.0625;0.029167;3.959583;199.0;-0.008789;0.013672;0.02832;70000;70000;1900;0;0;0
2024-11-06_13-31-53.614297;193532;136.0;23.0625;0.0925;3.959167;223.0;-0.005859;0.010742;-0.00293;46666;46666;2135;0;0;0
2024-11-06_13-31-53.820584;193676;132.0;23.0625;0.280833;4.119167;226.0;-0.010742;0.013672;-0.013672;-11666;-11666;2354;0;0;0
2024-11-06_13-31-53.930107;193822;129.333252;23.0625;0.145;3.965;229.0;-0.004883;0.019531;-0.007812;-58333;-58333;2467;0;0;0
2024-11-06_13-31-54.086562;193973;136.0;23.0625;0.022083;3.959167;217.0;-0.010742;0.015625;-0.015625;-70000;-70000;2634;0;0;0
2024-11-06_13-31-54.321286;194252;148.0;23.0625;0.022083;3.959167;191.0;-0.011719;0.019531;-0.016602;-70000;-70000;2863;0;0;0
2024-11-06_13-31-54.431247;194252;148.0;23.0625;0.022083;3.959167;191.0;-0.011719;0.019531;-0.016602;-46666;-46666;2967;0;0;0
2024-11-06_13-31-54.572605;194397;157.333252;23.0625;0.039167;3.959167;185.0;-0.008789;0.022461;-0.011719;10000;10000;3106;0;0;0
2024-11-06_13-31-54.776031;194687;150.666748;23.0625;0.12;3.999167;185.0;-0.012695;0.021484;-0.001953;49999;49999;3318;0;0;0
2024-11-06_13-31-54.885552;194835;148.0;23.0625;0.045833;0.030833;194.0;-0.010742;0.026367;-0.003906;60000;60000;3415;0;0;0
2024-11-06_13-31-55.064022;194973;142.666748;23.0625;0.096667;3.959167;201.0;-0.011719;0.021484;-0.001953;60000;60000;3575;0;0;0
2024-11-06_13-31-55.200116;195117;140.0;23.0625;0.065417;3.959583;211.0;-0.014648;0.024414;-0.000977;60000;60000;3735;0;0;0
2024-11-06_13-31-55.356266;195269;132.0;23.0625;0.073333;3.80875;225.0;-0.016602;0.024414;-0.010742;30000;30000;3895;0;0;0
2024-11-06_13-31-55.482245;195417;120.0;23.0625;0.312083;3.800834;232.0;-0.014648;0.025391;-0.011719;10000;10000;4025;0;0;0
2024-11-06_13-31-55.639233;195557;117.333252;23.0625;0.298333;4.01125;230.0;-0.010742;0.022461;-0.006836;0;0;4176;0;0;0
2024-11-06_13-32-03.035574;202598;124.0;23.0625;0.021667;3.747917;232.0;-0.019531;0.027344;0.009766;0;0;202784;0;0;0
2024-11-06_13-32-03.240200;202880;122.666748;23.0625;0.021667;3.747083;230.0;-0.017578;0.025391;0.005859;0;0;203011;0;0;0
2024-11-06_13-32-03.560845;203159;128.0;23.0625;0.021667;3.7525;231.0;-0.018555;0.026367;0.003906;0;0;203320;0;0;0
2024-11-06_13-32-03.664647;203301;133.333252;23.0625;0.021667;3.750417;230.0;-0.019531;0.026367;0.004883;0;0;203456;0;0;0
2024-11-06_13-32-03.861002;203441;128.0;23.0625;0.021667;3.749583;231.0;-0.019531;0.027344;-0.001953;0;0;203630;0;0;0
2024-11-06_13-32-04.183216;203872;128.0;23.0625;0.021667;3.7525;232.0;-0.019531;0.025391;0.004883;0;0;203966;0;0;0
2024-11-06_13-32-04.339833;204016;121.333252;23.0625;0.02125;3.7525;230.0;-0.019531;0.026367;0.003906;0;0;204130;0;0;0
2024-11-06_13-32-04.545161;204158;130.666748;23.0625;0.021667;3.752084;229.0;-0.020508;0.027344;0.003906;0;0;204306;0;0;0
2024-11-06_13-32-04.639308;204300;128.0;23.125;0.02125;3.75125;235.0;-0.019531;0.025391;0.005859;0;0;204425;0;0;0
2024-11-06_13-32-04.780771;204427;128.0;23.0625;0.02125;3.7525;231.0;-0.018555;0.026367;0.006836;0;0;204548;0;0;0
2024-11-06_13-32-04.906697;204567;124.0;23.0625;0.021667;3.752084;229.0;-0.019531;0.027344;0.007812;0;0;204696;0;0;0
2024-11-06_13-32-05.236935;204851;126.666748;23.0625;0.021667;3.7525;230.0;-0.021484;0.025391;0.009766;0;0;205005;0;0;0
2024-11-06_13-32-05.380037;204991;121.333252;23.0625;0.021667;3.7525;232.0;-0.020508;0.025391;0.013672;0;0;205165;0;0;0
2024-11-06_13-32-05.552759;205128;121.333252;23.125;0.021667;3.752084;230.0;-0.021484;0.026367;0.012695;0;0;205324;0;0;0
2024-11-06_13-32-05.694877;205273;124.0;23.0625;0.02125;3.7525;233.0;-0.022461;0.026367;0.011719;0;0;205484;0;0;0
2024-11-06_13-32-05.883379;205562;124.0;23.0625;0.021667;3.752084;231.0;-0.024414;0.025391;0.015625;0;0;205650;0;0;0
2024-11-06_13-32-06.071906;205700;121.333252;23.125;0.021667;3.752084;230.0;-0.020508;0.025391;0.015625;0;0;205865;0;0;0
2024-11-06_13-32-06.245335;205841;126.666748;23.0625;0.021667;3.7525;235.0;-0.022461;0.026367;0.018555;0;0;206026;0;0;0
2024-11-06_13-32-06.449140;206122;122.666748;23.0625;0.02125;3.7525;231.0;-0.023438;0.025391;0.018555;0;0;206235;0;0;0
2024-11-06_13-32-06.654606;206259;121.333252;23.0625;0.021667;3.752084;230.0;-0.024414;0.027344;0.016602;0;0;206427;0;0;0
2024-11-06_13-32-06.875626;206541;121.333252;23.125;0.021667;3.7525;230.0;-0.024414;0.027344;0.017578;0;0;206665;0;0;0
2024-11-06_13-32-06.965369;206541;121.333252;23.125;0.021667;3.7525;230.0;-0.024414;0.027344;0.017578;0;0;206741;0;0;0
2024-11-06_13-32-07.165617;206806;121.333252;23.125;0.021667;3.7525;229.0;-0.025391;0.026367;0.013672;0;0;206934;0;0;0
2024-11-06_13-32-07.237642;206951;124.0;23.0625;0.02125;3.752084;230.0;-0.025391;0.026367;0.009766;0;0;207037;0;0;0
2024-11-06_13-32-07.473449;207080;129.333252;23.125;0.021667;3.752084;231.0;-0.025391;0.02832;0.013672;0;0;207261;0;0;0
2024-11-06_13-32-07.583358;207220;126.666748;23.0625;0.021667;3.7525;232.0;-0.024414;0.025391;0.014648;0;0;207375;0;0;0
2024-11-06_13-32-07.818866;207515;128.0;23.0625;0.021667;3.752084;229.0;-0.027344;0.02832;0.010742;0;0;207600;0;0;0
2024-11-06_13-32-07.992327;207667;126.666748;23.0625;0.021667;3.7525;231.0;-0.025391;0.029297;0.011719;0;0;207775;0;0;0
2024-11-06_13-32-08.150069;207809;132.0;23.0625;0.021667;3.7525;234.0;-0.027344;0.027344;0.008789;0;0;207935;0;0;0
2024-11-06_13-32-08.218493;207809;132.0;23.0625;0.021667;3.7525;234.0;-0.027344;0.027344;0.008789;0;0;208006;0;0;0
2024-11-06_13-32-08.386223;207951;128.0;23.0625;0.021667;3.7525;231.0;-0.02832;0.027344;0.004883;0;0;208161;0;0;0
2024-11-06_13-32-08.497032;208093;130.666748;23.125;0.021667;3.752084;233.0;-0.027344;0.026367;0.011719;0;0;208286;0;0;0
