datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-07-01.637947;308665;146.666748;22.5625;0.023333;3.092084;186.0;-0.014648;0.026367;0.035156;-60000;-60000;7846;0;0;0
2024-11-06_13-07-01.731247;308802;142.666748;22.5625;0.027083;3.0925;176.0;-0.017578;0.026367;0.036133;-60000;-60000;7927;0;0;0
2024-11-06_13-07-01.919011;308945;154.666748;22.5625;0.055417;3.0925;165.0;-0.013672;0.026367;0.040039;-60000;-60000;8116;0;0;0
2024-11-06_13-07-02.028380;309083;150.666748;22.5625;0.033333;3.092084;157.0;-0.011719;0.030273;0.041992;-60000;-60000;8226;0;0;0
2024-11-06_13-07-02.247585;309225;153.333252;22.5625;0.1;3.092084;145.0;-0.017578;0.029297;0.039062;-60000;-60000;8436;0;0;0
2024-11-06_13-07-02.341334;309362;150.666748;22.5625;0.075833;3.09875;136.0;-0.016602;0.027344;0.039062;-60000;-60000;8535;0;0;0
2024-11-06_13-07-02.529425;309507;158.666748;22.5625;0.11875;3.1;127.0;-0.018555;0.03125;0.03125;-60000;-60000;8715;0;0;0
2024-11-06_13-07-02.670937;309656;157.333252;22.5625;0.107083;3.105417;117.0;-0.019531;0.029297;0.026367;-60000;-60000;8864;0;0;0
2024-11-06_13-07-02.940503;309937;156.0;22.5625;0.135417;3.102083;97.0;-0.019531;0.026367;0.019531;-60000;-60000;9134;0;0;0
2024-11-06_13-07-03.141834;310085;153.333252;22.5625;0.117917;3.095417;89.0;-0.014648;0.022461;0.03125;20000;20000;9327;1;0;0
2024-11-06_13-07-03.284774;310365;157.333252;22.5625;0.222083;3.138334;90.0;-0.040039;0.033203;-0.001953;20000;20000;9487;1;0;0
2024-11-06_13-07-03.454537;310502;157.333252;22.5625;0.30625;3.269584;92.0;-0.016602;0.024414;0.013672;20000;20000;9647;1;0;0
