datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_09-50-51.665820;1285896;-30.666626;23.1875;0.0225;4.070834;203.0;-0.007812;0.026367;0.047852;-60000;-60000;160119;0;0;0
2024-11-05_09-50-51.932410;1286181;-30.666626;23.1875;0.021667;4.070834;189.0;-0.009766;0.022461;0.058594;-60000;-60000;160386;0;0;0
2024-11-05_09-50-52.041782;1286331;-22.666626;23.1875;0.024167;4.070834;179.0;-0.004883;0.022461;0.070312;-60000;-60000;160484;0;0;0
2024-11-05_09-50-52.214027;1286473;-21.333374;23.1875;0.0775;4.070417;165.0;-0.006836;0.021484;0.070312;-60000;-60000;160666;0;0;0
2024-11-05_09-50-52.312049;1286621;-22.666626;23.1875;0.065833;4.070834;160.0;-0.003906;0.020508;0.077148;-60000;-60000;160766;0;0;0
2024-11-05_09-50-52.558277;1286901;-22.666626;23.1875;0.065417;4.07625;137.0;-0.007812;0.022461;0.066406;-60000;-60000;161026;0;0;0
2024-11-05_09-50-52.683655;1286901;-22.666626;23.1875;0.065417;4.07625;137.0;-0.007812;0.022461;0.066406;-60000;-60000;161127;0;0;0
2024-11-05_09-50-52.793304;1287038;-16.0;23.125;0.108333;4.067917;127.0;-0.008789;0.022461;0.072266;-60000;-60000;161235;0;0;0
2024-11-05_09-50-52.935105;1287181;-21.333374;23.125;0.169583;4.06625;120.0;-0.007812;0.024414;0.057617;-60000;-60000;161391;0;0;0
2024-11-05_09-50-53.091727;1287318;-22.666626;23.1875;0.151667;4.072084;109.0;-0.006836;0.025391;0.054688;-60000;-60000;161546;0;0;0
2024-11-05_09-50-53.247925;1287598;-22.666626;23.125;0.069583;4.069167;90.0;-0.006836;0.023438;0.048828;20000;20000;161705;1;0;0
2024-11-05_09-50-53.404365;1287741;-21.333374;23.1875;0.415833;4.255834;93.0;-0.008789;0.023438;0.047852;20000;20000;161866;1;0;0
2024-11-05_09-50-53.560574;1287878;-17.333374;23.125;0.496667;4.342917;94.0;-0.010742;0.023438;0.038086;20000;20000;162026;0;0;0
2024-11-05_09-50-53.779504;1288021;-17.333374;23.1875;0.082083;4.0675;94.0;-0.006836;0.022461;0.041992;60000;60000;164;0;0;0
2024-11-05_09-50-53.967564;1288307;-18.666626;23.1875;4.065417;4.065417;97.0;-0.008789;0.025391;0.027344;60000;60000;338;0;0;0
2024-11-05_09-50-54.109233;1288452;-25.333374;23.1875;0.052917;4.065417;107.0;-0.010742;0.029297;0.035156;60000;60000;488;0;0;0
2024-11-05_09-50-54.237104;1288452;-25.333374;23.1875;0.052917;4.065417;107.0;-0.010742;0.029297;0.035156;60000;60000;608;0;0;0
2024-11-05_09-50-54.439568;1288757;-21.333374;23.125;0.048333;4.065;126.0;-0.009766;0.027344;0.025391;60000;60000;831;0;0;0
2024-11-05_09-50-54.659139;1288908;-16.0;23.1875;0.162083;4.06;133.0;-0.012695;0.02832;0.006836;60000;60000;1040;0;0;0
2024-11-05_09-50-54.815790;1289051;-17.333374;23.125;0.139583;4.06;145.0;-0.011719;0.027344;0.010742;60000;60000;1201;0;0;0
2024-11-05_09-50-54.973340;1289189;-21.333374;23.1875;0.108333;4.06375;157.0;-0.014648;0.02832;-0.003906;60000;60000;1349;0;0;0
2024-11-05_09-50-55.193395;1289468;-21.333374;23.125;0.075;4.06;175.0;-0.016602;0.027344;0.003906;60000;60000;1536;0;0;0
2024-11-05_09-50-55.303391;1289611;-17.333374;23.1875;0.068333;4.066667;185.0;-0.012695;0.030273;0.007812;60000;60000;1679;0;0;0
2024-11-05_09-50-55.507239;1289748;-20.0;23.1875;0.070417;4.068334;198.0;-0.014648;0.03418;-0.001953;39999;39999;1890;0;0;0
2024-11-05_09-50-55.616826;1289891;-26.666626;23.1875;0.11875;4.06;203.0;-0.014648;0.030273;0.005859;30000;30000;1991;0;0;0
2024-11-05_09-50-55.823268;1290171;-25.333374;23.1875;0.382917;3.921667;213.0;-0.011719;0.029297;0.010742;10000;10000;2211;0;0;0
2024-11-05_09-50-55.930354;1290171;-25.333374;23.1875;0.382917;3.921667;213.0;-0.011719;0.029297;0.010742;0;0;2322;0;0;0
2024-11-05_09-50-56.055462;1290315;-21.333374;23.1875;0.613333;4.090834;215.0;-0.012695;0.029297;0.012695;-10000;-10000;2431;0;0;0
2024-11-05_09-50-56.227332;1290461;-16.0;23.1875;0.829583;3.985;212.0;-0.012695;0.029297;0.009766;-30000;-30000;2611;0;0;0
2024-11-05_09-50-56.388567;1290738;0.0;23.1875;0.807917;3.869584;204.0;-0.014648;0.029297;0.016602;-40000;-40000;2764;0;0;0
2024-11-05_09-50-56.603388;1290881;4.0;23.1875;0.855417;3.864167;195.0;-0.013672;0.029297;0.021484;-60000;-60000;2976;0;0;0
2024-11-05_09-50-56.713714;1291022;32.0;23.1875;0.8975;3.85875;187.0;-0.014648;0.027344;0.021484;-60000;-60000;3102;0;0;0
2024-11-05_09-50-56.839330;1291179;57.333252;23.125;3.85875;3.858334;176.0;-0.010742;0.027344;0.022461;-60000;-60000;3232;0;0;0
2024-11-05_09-50-57.106018;1291327;90.666748;23.1875;0.958333;3.857083;167.0;-0.014648;0.022461;0.022461;-60000;-60000;3479;0;0;0
2024-11-05_09-50-57.231755;1291476;61.333252;23.1875;0.980417;3.853333;154.0;-0.013672;0.023438;0.030273;-60000;-60000;3611;0;0;0
2024-11-05_09-50-57.499274;1291761;50.666748;23.1875;0.97;3.862083;134.0;-0.012695;0.022461;0.035156;-60000;-60000;3870;0;0;0
2024-11-05_09-50-57.640367;1291898;80.0;23.1875;0.981667;3.860417;125.0;-0.012695;0.026367;0.035156;-60000;-60000;4011;0;0;0
2024-11-05_09-50-57.812524;1292048;110.666748;23.1875;0.977917;3.852917;115.0;-0.009766;0.027344;0.036133;-60000;-60000;4181;0;0;0
2024-11-05_09-50-57.969158;1292191;105.333252;23.1875;0.898333;3.855;105.0;-0.014648;0.027344;0.023438;-60000;-60000;4329;0;0;0
2024-11-05_09-50-58.173245;1292471;-18.666626;23.1875;0.64875;3.855;87.0;-0.017578;0.027344;0.024414;20000;20000;4550;1;0;0
2024-11-05_09-50-58.274272;1292610;-16.0;23.1875;0.850417;4.165833;88.0;-0.016602;0.026367;0.02832;20000;20000;4642;1;0;0
2024-11-05_09-50-58.423192;1292751;-16.0;23.1875;0.807083;4.055833;92.0;-0.021484;0.032227;0.042969;20000;20000;4801;1;0;0
2024-11-05_09-50-58.580770;1292888;-18.666626;23.1875;0.653333;3.89375;95.0;-0.012695;0.029297;0.022461;20000;20000;4951;0;0;0
2024-11-05_09-50-58.721877;1293031;-18.666626;23.1875;0.52;4.070834;97.0;-0.012695;0.026367;0.033203;20000;20000;5109;0;0;0
2024-11-05_09-50-58.894918;1293170;-17.333374;23.1875;0.1675;3.864167;96.0;-0.012695;0.029297;0.03125;20000;20000;5256;0;0;0
2024-11-05_09-50-59.051573;1293311;-17.333374;23.1875;0.11125;3.858334;95.0;-0.010742;0.02832;0.027344;20000;20000;5441;0;0;0
2024-11-05_09-50-59.285952;1293592;-16.0;23.1875;0.0325;3.852917;94.0;-0.014648;0.029297;0.021484;20000;20000;5661;0;0;0
2024-11-05_09-50-59.364042;1293592;-16.0;23.1875;0.0325;3.852917;94.0;-0.014648;0.029297;0.021484;20000;20000;5742;0;0;0
2024-11-05_09-50-59.505933;1293731;-17.333374;23.1875;0.028333;0.02125;96.0;-0.015625;0.025391;0.024414;20000;20000;5881;0;0;0
2024-11-05_09-50-59.772581;1294028;-17.333374;23.1875;0.021667;3.853333;97.0;-0.010742;0.026367;0.023438;60000;60000;9;0;0;0
2024-11-05_09-51-00.274557;1294611;-22.666626;23.1875;0.055833;3.855834;126.0;-0.015625;0.02832;0.00293;60000;60000;509;0;0;0
2024-11-05_09-51-00.430695;1294748;-17.333374;23.1875;0.0475;3.85625;136.0;-0.013672;0.026367;0.004883;60000;60000;669;0;0;0
2024-11-05_09-51-00.588691;1294891;-18.666626;23.1875;0.118333;3.854167;144.0;-0.017578;0.025391;0.004883;60000;60000;829;0;0;0
2024-11-05_09-51-00.791925;1295028;-22.666626;23.1875;0.080417;3.852917;152.0;-0.014648;0.026367;0.008789;60000;60000;1014;0;0;0
2024-11-05_09-51-00.917411;1295171;-21.333374;23.1875;0.13875;3.8575;163.0;-0.016602;0.025391;0.004883;60000;60000;1139;0;0;0
2024-11-05_09-51-01.167780;1295451;-29.333374;23.1875;0.1025;3.859167;184.0;-0.015625;0.025391;0.014648;60000;60000;1386;0;0;0
2024-11-05_09-51-01.308492;1295588;-29.333374;23.1875;0.089583;3.85875;194.0;-0.015625;0.026367;0.006836;60000;60000;1514;0;0;0
2024-11-05_09-51-01.450150;1295732;-22.666626;23.1875;0.126667;3.859167;203.0;-0.012695;0.025391;0.006836;39999;39999;1669;0;0;0
2024-11-05_09-51-01.559931;1295881;-21.333374;23.1875;0.09125;3.919167;215.0;-0.012695;0.02832;0.004883;30000;30000;1779;0;0;0
2024-11-05_09-51-01.700797;1296018;-30.666626;23.1875;0.343333;3.6575;216.0;-0.012695;0.029297;0.009766;20000;20000;1929;0;0;0
