datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-45-50.187064;64695;-2000.0;22.375;0.021667;3.669167;187.0;-0.053711;0.021484;0.949219;-60000;-60000;64870;0;0;0
2024-11-05_10-45-50.297425;64836;-2000.0;22.375;3.676667;3.66875;182.0;-0.058594;0.024414;0.915039;-60000;-60000;64989;0;0;0
2024-11-05_10-45-50.484977;64976;-2000.0;22.375;0.09625;3.669583;174.0;-0.055664;0.027344;0.918945;-60000;-60000;65142;0;0;0
2024-11-05_10-45-50.610023;65126;-2000.0;22.375;0.1025;3.669167;165.0;-0.055664;0.025391;0.927734;-60000;-60000;65300;0;0;0
2024-11-05_10-45-50.782590;65266;-2000.0;22.375;3.695834;3.675417;154.0;-0.05957;0.017578;0.922852;-60000;-60000;65469;0;0;0
2024-11-05_10-45-50.923279;65412;-2000.0;22.375;0.122083;3.669583;145.0;-0.055664;0.009766;0.919922;-60000;-60000;65610;0;0;0
2024-11-05_10-45-51.079517;65554;-2000.0;22.375;3.694584;3.729584;133.0;-0.058594;0.016602;0.922852;-60000;-60000;65764;0;0;0
2024-11-05_10-45-51.256028;65702;-2000.0;22.375;0.140833;3.681667;125.0;-0.05957;0.032227;0.933594;-60000;-60000;65930;0;0;0
2024-11-05_10-45-51.440351;66000;-2000.0;22.375;0.127083;3.698334;106.0;-0.054688;0.025391;0.994141;-60000;-60000;66119;0;0;0
2024-11-05_10-45-51.549738;66150;-2000.0;22.375;0.09;3.67;94.0;-0.056641;0.020508;0.983398;-60000;-60000;66237;0;0;0
2024-11-05_10-45-51.710186;66302;-2000.0;22.375;0.585417;3.724583;90.0;-0.05957;0.040039;1.010742;20000;20000;66391;1;0;0
2024-11-05_10-45-52.004439;66595;-2000.0;22.375;3.692917;3.6925;93.0;-0.061523;0.030273;1.056641;20000;20000;66689;0;0;0
2024-11-05_10-45-52.177646;66735;-2000.0;22.375;0.08875;3.669167;97.0;-0.055664;0.026367;1.053711;20000;20000;66849;0;0;0
2024-11-05_10-45-52.380793;66875;-2000.0;22.375;0.114167;3.687917;99.0;-0.057617;0.024414;1.053711;80000;80000;236;0;0;0
2024-11-05_10-45-52.615969;67161;-2000.0;22.375;0.024167;3.669167;126.0;-0.060547;0.03418;1.035156;80000;80000;470;0;0;0
2024-11-05_10-45-52.835448;67302;-2000.0;22.375;0.0425;3.669167;137.0;-0.056641;0.027344;1.050781;80000;80000;656;0;0;0
2024-11-05_10-45-52.960412;67445;-2000.0;22.375;0.04375;3.6725;148.0;-0.058594;0.027344;1.070312;80000;80000;822;0;0;0
2024-11-05_10-45-53.101067;67583;-2000.0;22.375;0.192083;3.672917;161.0;-0.054688;0.021484;1.117188;80000;80000;961;0;0;0
2024-11-05_10-45-53.273591;67865;-2000.0;22.375;0.102917;3.701667;188.0;-0.051758;0.029297;1.15332;0;0;1124;0;0;0
2024-11-05_10-45-53.446238;68007;-2000.0;22.375;0.174167;3.669583;190.0;-0.053711;0.032227;1.193359;0;0;1281;0;0;0
2024-11-05_10-45-53.571237;68155;-2000.0;22.375;0.08875;3.6725;187.0;-0.051758;0.018555;1.24707;0;0;1431;0;0;0
2024-11-05_10-45-53.743593;68293;-2000.0;22.375;0.1;3.664167;189.0;-0.045898;0.021484;1.275391;46666;46666;1600;0;0;0
2024-11-05_10-45-53.884907;68435;-2000.0;22.375;0.021667;0.021667;196.0;-0.045898;0.015625;1.275391;70000;70000;1737;0;0;0
2024-11-05_10-45-54.041642;68573;-2000.0;22.375;0.021667;3.669167;207.0;-0.048828;0.016602;1.270508;70000;70000;1900;0;0;0
2024-11-05_10-45-54.229102;68724;-2000.0;22.375;0.02375;3.66875;223.0;-0.053711;0.020508;1.248047;70000;70000;2082;0;0;0
2024-11-05_10-45-54.354134;68870;-2000.0;22.375;0.045833;3.667917;235.0;-0.048828;0.025391;1.200195;23333;23333;2211;0;0;0
2024-11-05_10-45-54.526525;69016;-2000.0;22.375;0.45;3.885;241.0;-0.056641;0.03125;1.173828;-46666;-46666;2382;0;0;0
2024-11-05_10-45-54.714381;69169;-2000.0;22.375;0.482917;3.781667;240.0;-0.058594;0.025391;1.141602;-70000;-70000;2549;0;0;0
2024-11-05_10-45-54.934459;69470;-2000.0;22.375;0.092917;3.66375;212.0;-0.066406;0.021484;1.0625;-70000;-70000;2781;0;0;0
2024-11-05_10-45-55.152725;69618;-2000.0;22.375;0.051667;3.679584;203.0;-0.063477;0.017578;1.043945;-46666;-46666;3015;0;0;0
2024-11-05_10-45-55.293766;69772;-2000.0;22.375;0.23625;3.664583;189.0;-0.064453;0.030273;1.030273;0;0;3151;0;0;0
2024-11-05_10-45-55.575378;70071;-2000.0;22.375;0.213333;3.667917;189.0;-0.068359;0.032227;1.013672;60000;60000;3431;0;0;0
2024-11-05_10-45-55.763302;70361;-2000.0;22.375;0.050833;3.66375;208.0;-0.069336;0.029297;1.000977;60000;60000;3623;0;0;0
2024-11-05_10-45-55.952081;70498;-2000.0;22.375;0.050417;3.66375;219.0;-0.06543;0.03418;1.025391;60000;60000;3790;0;0;0
2024-11-05_10-45-56.155200;70642;-2000.0;22.375;0.292083;3.563334;227.0;-0.070312;0.025391;1.042969;40000;40000;4009;0;0;0
2024-11-05_10-45-56.264583;70785;-2000.0;22.375;0.274167;3.55625;239.0;-0.06543;0.030273;1.060547;20000;20000;4123;0;0;0
2024-11-05_10-45-56.391513;70925;-2000.0;22.375;3.56375;3.675;243.0;-0.067383;0.038086;1.066406;0;0;4244;0;0;0
2024-11-05_10-45-56.562022;71076;-2000.0;22.375;0.3875;3.582916;241.0;-0.066406;0.040039;1.081055;0;0;4421;0;0;0
2024-11-05_10-45-56.702693;71225;-2000.0;22.375;0.06875;3.565417;244.0;-0.060547;0.025391;1.115234;0;0;4561;0;0;0
2024-11-05_10-45-56.922655;71366;-2000.0;22.375;0.070417;3.5675;242.0;-0.060547;0.030273;1.132812;-13333;-13333;4737;0;0;0
2024-11-05_10-45-57.110288;71655;-2000.0;22.375;0.022083;3.557917;236.0;-0.061523;0.025391;1.117188;-66666;-66666;4958;0;0;0
2024-11-05_10-45-57.203945;71793;-2000.0;22.375;3.561667;3.562083;224.0;-0.068359;0.020508;1.101562;-80000;-80000;5055;0;0;0
2024-11-05_10-45-57.344578;71924;-2000.0;22.375;0.025;3.560834;214.0;-0.0625;0.023438;1.117188;-80000;-80000;5201;0;0;0
2024-11-05_10-45-57.501686;72064;-2000.0;22.375;0.040833;3.561667;198.0;-0.063477;0.023438;1.099609;-80000;-80000;5351;0;0;0
2024-11-05_10-45-57.657344;72208;-2000.0;22.375;0.084167;3.561667;186.0;-0.067383;0.025391;1.081055;-80000;-80000;5507;0;0;0
2024-11-05_10-45-57.829269;72350;-2000.0;22.375;0.1225;3.56125;171.0;-0.067383;0.027344;1.071289;-80000;-80000;5674;0;0;0
2024-11-05_10-45-57.970321;72504;-2000.0;22.375;3.562917;3.56125;158.0;-0.0625;0.024414;1.092773;-60000;-60000;5821;0;0;0
2024-11-05_10-45-58.126604;72639;-2000.0;22.375;0.130833;3.581667;147.0;-0.068359;0.024414;1.066406;-60000;-60000;5981;0;0;0
2024-11-05_10-45-58.267242;72792;-2000.0;22.375;0.210417;3.572083;139.0;-0.068359;0.027344;1.060547;-60000;-60000;6120;0;0;0
2024-11-05_10-45-58.423552;72937;-2000.0;22.375;0.159583;3.568333;127.0;-0.071289;0.021484;1.033203;-60000;-60000;6273;0;0;0
2024-11-05_10-45-58.722357;73235;-2000.0;22.375;0.0925;3.560834;110.0;-0.066406;0.020508;1.041016;-60000;-60000;6571;0;0;0
2024-11-05_10-45-58.893270;73379;-2000.0;22.375;0.09625;3.5625;98.0;-0.070312;0.027344;1.029297;20000;20000;6749;1;0;0
2024-11-05_10-45-59.049493;73640;-2000.0;22.375;0.694167;3.91375;92.0;-0.070312;0.032227;1.024414;20000;20000;6911;1;0;0
2024-11-05_10-45-59.206444;73782;-2000.0;22.375;0.257083;3.724167;92.0;-0.072266;0.03125;1.053711;20000;20000;7061;0;0;0
2024-11-05_10-45-59.378309;73925;-2000.0;22.375;0.22875;3.655833;97.0;-0.068359;0.02832;1.063477;20000;20000;7230;0;0;0
2024-11-05_10-45-59.618989;74211;-2000.0;22.375;0.205833;3.603334;107.0;-0.063477;0.02832;1.095703;20000;20000;7470;0;0;0
2024-11-05_10-45-59.691057;74211;-2000.0;22.375;0.205833;3.603334;107.0;-0.063477;0.02832;1.095703;20000;20000;7551;0;0;0
2024-11-05_10-45-59.910651;74505;-2000.0;22.375;0.148333;3.597501;111.0;-0.067383;0.035156;1.086914;20000;20000;7765;0;0;0
2024-11-05_10-46-00.098630;74642;-2000.0;22.375;0.15875;3.58375;115.0;-0.068359;0.026367;1.069336;80000;80000;20;0;0;0
2024-11-05_10-46-00.317588;74914;-17.333374;22.375;0.023333;3.561667;132.0;-0.069336;0.03125;1.061523;80000;80000;242;0;0;0
2024-11-05_10-46-00.442628;75055;-20.0;22.375;0.039583;3.561667;144.0;-0.067383;0.033203;1.03418;80000;80000;379;0;0;0
2024-11-05_10-46-00.614504;75195;-16.0;22.375;0.041667;3.56125;156.0;-0.072266;0.025391;1.041016;80000;80000;539;0;0;0
2024-11-05_10-46-00.771590;75332;-18.666626;22.375;0.105833;3.561667;169.0;-0.071289;0.019531;1.036133;80000;80000;699;0;0;0
2024-11-05_10-46-01.038022;75631;-16.0;22.375;0.094167;3.561667;197.0;-0.071289;0.024414;1.027344;80000;80000;961;0;0;0
2024-11-05_10-46-01.368297;75931;-17.333374;22.375;0.818333;3.563334;213.0;-0.06543;0.013672;1.032227;0;0;1300;0;0;0
2024-11-05_10-46-01.540219;76073;-20.0;22.375;0.135833;0.10625;216.0;-0.071289;0.023438;1.029297;11666;11666;1474;0;0;0
2024-11-05_10-46-01.728041;76217;-16.0;22.375;0.05375;3.561667;217.0;-0.073242;0.023438;1.009766;35000;35000;1646;0;0;0
