datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-54-45.408201;77673;-2000.0;24.3125;0.021667;3.631667;93.0;0.032227;0.010742;0.794922;-60000;-60000;77790;0;0;0
2024-11-05_10-54-45.533199;77817;-2000.0;24.3125;0.270833;3.699584;86.0;0.023438;0.014648;0.716797;20000;20000;77921;1;0;0
2024-11-05_10-54-45.705922;77963;-2000.0;24.3125;0.215417;3.658334;89.0;0.011719;0.013672;0.59375;20000;20000;78080;1;0;0
2024-11-05_10-54-45.847119;78106;-2000.0;24.3125;0.24375;3.692917;89.0;0.007812;0.018555;0.501953;20000;20000;78232;1;0;0
2024-11-05_10-54-46.020560;78243;-2000.0;24.3125;0.205833;3.673333;95.0;0.001953;0.019531;0.453125;20000;20000;78410;1;0;0
2024-11-05_10-54-46.163882;78386;-2000.0;24.3125;0.364583;3.815417;94.0;-0.008789;0.011719;0.362305;20000;20000;78540;0;0;0
2024-11-05_10-54-46.302628;78523;-2000.0;24.3125;0.1225;3.634167;96.0;0.008789;0.021484;0.318359;20000;20000;78700;0;0;0
2024-11-05_10-54-46.475225;78666;-2000.0;24.3125;0.126667;3.64125;92.0;0.003906;0.018555;0.289062;20000;20000;78860;0;0;0
2024-11-05_10-54-46.630965;78808;-2000.0;24.3125;0.110833;3.6475;95.0;-0.00293;0.019531;0.237305;20000;20000;79019;0;0;0
2024-11-05_10-54-46.803761;79096;-2000.0;24.3125;0.052083;3.628333;91.0;-0.00293;0.022461;0.155273;20000;20000;79179;0;0;0
2024-11-05_10-54-47.023623;79235;-2000.0;24.3125;0.021667;3.627084;92.0;0.0;0.020508;0.144531;20000;20000;79410;0;0;0
2024-11-05_10-54-47.180291;79380;-2000.0;24.3125;0.021667;3.62625;94.0;-0.00293;0.023438;0.117188;20000;20000;79574;0;0;0
2024-11-05_10-54-47.258506;79532;-2000.0;24.3125;0.021667;3.62625;94.0;-0.001953;0.024414;0.087891;20000;20000;79642;0;0;0
2024-11-05_10-54-47.461946;79662;-2000.0;24.3125;0.021667;3.62625;94.0;-0.004883;0.022461;0.061523;20000;20000;79843;0;0;0
2024-11-05_10-54-47.587473;79811;-2000.0;24.3125;0.021667;3.62625;92.0;0.000977;0.020508;0.064453;80000;80000;121;0;2;0
2024-11-05_10-54-47.806726;79958;-2000.0;24.3125;0.038333;3.62625;100.0;-0.005859;0.020508;0.041016;80000;80000;349;0;0;0
2024-11-05_10-54-47.900974;80110;-2000.0;24.3125;0.111667;3.625834;110.0;-0.001953;0.023438;0.041992;80000;80000;451;0;0;0
2024-11-05_10-54-48.121337;80396;-2000.0;24.3125;0.151667;3.626667;137.0;-0.005859;0.026367;0.017578;80000;80000;660;0;0;0
2024-11-05_10-54-48.287156;80533;-2000.0;24.3125;0.057083;3.628333;147.0;-0.006836;0.025391;0.011719;80000;80000;820;0;0;0
2024-11-05_10-54-48.388216;80676;-2000.0;24.3125;0.1425;3.632083;162.0;-0.004883;0.02832;0.010742;80000;80000;926;0;0;0
2024-11-05_10-54-48.529547;80815;-2000.0;24.3125;0.065833;3.627917;179.0;-0.005859;0.025391;0.012695;80000;80000;1070;0;0;0
2024-11-05_10-54-48.765180;80956;-2000.0;24.3125;0.76375;3.860833;181.0;-0.008789;0.030273;0.018555;0;0;1300;0;0;0
2024-11-05_10-54-48.875320;81093;-2000.0;24.3125;0.0625;3.649584;184.0;-0.007812;0.029297;0.012695;0;0;1409;0;0;0
2024-11-05_10-54-49.096361;81383;-2000.0;24.3125;0.045417;3.62625;184.0;-0.009766;0.03125;0.010742;35000;35000;1630;0;0;0
2024-11-05_10-54-49.315508;81527;-2000.0;24.3125;0.021667;3.62625;196.0;-0.004883;0.029297;0.009766;70000;70000;1859;0;0;0
2024-11-05_10-54-49.550843;81813;-2000.0;24.3125;0.025417;3.62625;218.0;-0.011719;0.032227;0.009766;70000;70000;2090;0;0;0
2024-11-05_10-54-49.774081;81956;-2000.0;24.3125;0.059167;3.62625;228.0;-0.004883;0.030273;0.008789;58333;58333;2301;0;0;0
2024-11-05_10-54-49.927574;82093;-2000.0;24.3125;0.120417;3.635417;235.0;-0.010742;0.032227;0.004883;-11666;-11666;2480;0;0;0
2024-11-05_10-54-50.186766;82385;-2000.0;24.25;0.160417;3.65875;241.0;-0.010742;0.029297;0.015625;-70000;-70000;2707;0;0;0
2024-11-05_10-54-50.507690;82681;-2000.0;24.3125;0.09125;3.6275;212.0;-0.008789;0.032227;0.023438;-70000;-70000;3047;0;0;0
2024-11-05_10-54-50.837424;82974;-2000.0;24.25;0.1025;3.6475;192.0;-0.010742;0.035156;0.013672;-23333;-23333;3244;0;0;0
2024-11-05_10-54-51.088370;83252;-2000.0;24.25;0.199583;3.778334;188.0;-0.009766;0.030273;0.017578;49999;49999;3620;0;0;0
2024-11-05_10-54-51.290946;83536;-2000.0;24.3125;0.025417;3.62125;201.0;-0.013672;0.032227;0.008789;60000;60000;3829;0;0;0
2024-11-05_10-54-51.510707;83674;-2000.0;24.3125;0.040833;3.620834;212.0;-0.009766;0.032227;0.019531;60000;60000;4049;0;0;0
2024-11-05_10-54-51.714538;83953;-2000.0;24.25;0.238333;3.478333;236.0;-0.011719;0.02832;0.020508;50000;50000;4259;0;2;0
2024-11-05_10-54-51.839534;84097;-2000.0;24.3125;0.627083;3.477917;243.0;-0.011719;0.02832;0.003906;30000;30000;4368;0;0;0
2024-11-05_10-54-52.058695;84243;-2000.0;24.3125;0.852083;3.669167;245.0;-0.012695;0.02832;0.009766;-20000;-20000;4600;1;0;0
2024-11-05_10-54-52.153044;84386;-2000.0;24.3125;3.618333;3.492084;249.0;-0.012695;0.029297;0.019531;-20000;-20000;4697;0;0;0
2024-11-05_10-54-52.278771;84522;-2000.0;24.3125;1.127917;3.6575;247.0;-0.014648;0.02832;0.004883;-20000;-20000;4806;0;0;0
2024-11-05_10-54-52.419987;84666;-2000.0;24.3125;0.884167;3.4425;248.0;-0.011719;0.033203;0.001953;-20000;-20000;4970;0;0;0
2024-11-05_10-54-52.593337;84803;-2000.0;24.25;0.912917;3.442917;243.0;-0.012695;0.025391;0.000977;-13333;-13333;5131;0;0;0
2024-11-05_10-54-52.735532;84947;-2000.0;24.25;0.955;3.43625;249.0;-0.013672;0.025391;0.000977;-80000;-80000;5291;0;0;0
2024-11-05_10-54-52.908565;85104;-2000.0;24.25;0.97;3.427083;233.0;-0.010742;0.029297;0.001953;-80000;-80000;5441;0;0;0
2024-11-05_10-54-53.065241;85247;-1941.333374;24.25;0.979583;3.427083;223.0;-0.010742;0.029297;-0.00293;-80000;-80000;5601;0;0;0
2024-11-05_10-54-53.379445;85550;-1750.666626;24.3125;0.99;3.427083;193.0;-0.012695;0.030273;-0.006836;-80000;-80000;5901;0;0;0
2024-11-05_10-54-53.568537;85702;-1660.0;24.3125;0.984583;3.427083;176.0;-0.012695;0.033203;-0.001953;0;0;6080;0;0;0
2024-11-05_10-54-53.741302;85993;-1486.666748;24.25;1.010417;3.4275;153.0;-0.014648;0.036133;0.007812;-60000;-60000;6280;0;0;0
2024-11-05_10-54-53.836885;86136;-1586.666626;24.25;0.93625;3.4325;143.0;-0.013672;0.037109;0.017578;-60000;-60000;6379;0;0;0
2024-11-05_10-54-53.978232;86275;-1698.666626;24.25;0.8;3.438334;132.0;-0.018555;0.039062;0.012695;-60000;-60000;6531;0;0;0
2024-11-05_10-54-54.150732;86416;-1952.0;24.25;0.679583;3.427083;122.0;-0.014648;0.032227;0.026367;-60000;-60000;6690;0;0;0
2024-11-05_10-54-54.307148;86553;-2000.0;24.25;0.600833;3.440417;117.0;-0.012695;0.03125;0.026367;-60000;-60000;6840;0;0;0
2024-11-05_10-54-54.495060;86696;-2000.0;24.25;0.557917;3.430417;106.0;-0.015625;0.029297;0.014648;-60000;-60000;7038;0;0;0
2024-11-05_10-54-54.636524;86836;-2000.0;24.25;0.39375;3.429167;96.0;-0.018555;0.035156;0.008789;-60000;-60000;7163;0;0;0
2024-11-05_10-54-54.783784;86975;-2000.0;24.3125;0.22125;3.439584;85.0;-0.018555;0.03125;0.021484;20000;20000;7310;1;0;0
2024-11-05_10-54-54.919589;87116;-2000.0;24.25;0.315833;3.63125;89.0;-0.014648;0.032227;0.038086;20000;20000;7471;1;0;0
2024-11-05_10-54-55.092452;87253;-2000.0;24.3125;0.41;3.47125;96.0;-0.012695;0.02832;0.035156;20000;20000;7631;0;0;0
2024-11-05_10-54-55.233698;87543;-2000.0;24.25;0.07375;3.4325;95.0;-0.015625;0.03125;0.041016;20000;20000;7780;0;0;0
2024-11-05_10-54-55.453732;87686;-2000.0;24.25;0.0475;3.433334;96.0;-0.012695;0.027344;0.032227;20000;20000;7992;0;0;0
2024-11-05_10-54-55.579223;87826;-2000.0;24.25;3.4325;3.445;95.0;-0.016602;0.029297;0.032227;20000;20000;8119;0;0;0
2024-11-05_10-54-55.719893;87971;-2000.0;24.25;0.04625;3.4325;96.0;-0.014648;0.030273;0.040039;80000;80000;77;0;0;0
