datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_11-26-48.989228;219955;-22.666626;22.125;0.021667;3.241667;95.0;0.085938;0.029297;1.155273;-60000;-60000;153847;0;0;0
2024-11-07_11-26-49.255505;220219;-4.0;22.125;0.060417;3.246667;88.0;0.052734;0.026367;0.904297;20000;20000;154100;1;0;0
2024-11-07_11-26-49.380907;220355;5.333374;22.125;0.094167;3.257917;89.0;0.040039;0.030273;0.730469;20000;20000;154216;1;0;0
2024-11-07_11-26-49.553141;220486;8.0;22.125;0.395417;3.432917;95.0;0.036133;0.039062;0.631836;20000;20000;154370;1;0;0
2024-11-07_11-26-49.678141;220622;18.666626;22.125;0.47125;3.392917;92.0;0.033203;0.037109;0.580078;20000;20000;154522;0;0;0
2024-11-07_11-26-49.850391;220899;28.0;22.125;0.09625;3.257084;96.0;0.010742;0.029297;0.37793;20000;20000;154692;0;0;0
2024-11-07_11-26-49.991056;221036;32.0;22.125;0.13125;3.2675;97.0;0.009766;0.026367;0.301758;20000;20000;154842;0;0;0
2024-11-07_11-26-50.147668;221178;37.333374;22.125;3.273334;3.242083;96.0;0.008789;0.030273;0.268555;20000;20000;154992;0;0;0
2024-11-07_11-26-50.319583;221307;45.333374;22.125;0.0825;3.262917;100.0;0.007812;0.029297;0.205078;20000;20000;155162;0;0;0
2024-11-07_11-26-50.460261;221448;44.0;22.125;0.052917;3.241667;98.0;0.007812;0.02832;0.165039;20000;20000;155312;0;0;0
2024-11-07_11-26-50.637537;221599;46.666626;22.125;0.025417;3.24125;98.0;0.004883;0.030273;0.111328;20000;20000;155471;0;0;0
2024-11-07_11-26-51.024194;222019;46.666626;22.125;0.021667;3.241667;97.0;0.003906;0.029297;0.045898;69000;69000;13;0;0;0
2024-11-07_11-26-51.215199;222158;48.0;22.0625;0.035;3.241667;100.0;0.001953;0.032227;0.041016;69000;69000;215;0;0;0
2024-11-07_11-26-51.400737;222436;49.333252;22.125;0.065833;3.239167;122.0;0.0;0.032227;0.025391;69000;69000;407;0;0;0
2024-11-07_11-26-51.557579;222581;46.666626;22.0625;0.113333;3.240417;134.0;-0.003906;0.035156;0.013672;0;0;567;0;0;0
2024-11-07_11-26-51.729455;222730;49.333252;22.125;0.034167;3.240834;134.0;-0.001953;0.03125;0.024414;0;0;727;0;0;0
2024-11-07_11-26-51.870313;222879;46.666626;22.125;0.16;3.249583;133.0;-0.004883;0.03418;0.032227;0;0;877;0;0;0
2024-11-07_11-26-52.042711;223018;44.0;22.125;0.159167;3.24625;134.0;-0.001953;0.035156;0.044922;0;0;1035;0;0;0
2024-11-07_11-26-52.230131;223159;48.0;22.125;0.125;3.23625;134.0;-0.004883;0.033203;0.049805;0;0;1224;0;0;0
2024-11-07_11-26-52.370962;223298;46.666626;22.125;0.072917;3.23625;131.0;-0.005859;0.03125;0.041992;11333;11333;1352;0;0;0
2024-11-07_11-26-52.496289;223440;45.333374;22.125;0.025417;3.23625;136.0;-0.003906;0.03418;0.046875;45333;45333;1498;0;0;0
2024-11-07_11-26-52.730983;223721;49.333252;22.125;0.031667;3.23625;150.0;-0.005859;0.032227;0.047852;68000;68000;1727;0;0;0
2024-11-07_11-26-52.872159;223865;44.0;22.125;0.02625;3.23625;160.0;-0.012695;0.032227;0.043945;68000;68000;1857;0;0;0
2024-11-07_11-26-52.997100;223999;44.0;22.125;0.025417;3.235833;168.0;-0.006836;0.032227;0.052734;68000;68000;1997;0;2;0
