datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-15-50.360065;316053;82.666748;24.25;0.021667;3.970417;95.0;0.061523;0.023438;1.036133;-60000;-60000;153254;0;0;0
2024-11-05_11-15-50.501445;316332;121.333252;24.25;0.41625;4.017084;93.0;0.038086;0.025391;0.780273;20000;20000;153394;1;0;0
2024-11-05_11-15-50.662633;316468;142.666748;24.25;0.570417;4.007917;96.0;0.02832;0.022461;0.681641;20000;20000;153544;0;0;0
2024-11-05_11-15-50.816176;316603;150.666748;24.25;3.995833;3.970417;97.0;0.018555;0.023438;0.55957;20000;20000;153704;0;0;0
2024-11-05_11-15-50.957117;316735;165.333252;24.25;0.073333;3.970834;95.0;0.005859;0.027344;0.464844;20000;20000;153855;0;0;0
2024-11-05_11-15-51.098200;316874;188.0;24.25;0.086667;3.9925;95.0;0.007812;0.035156;0.389648;20000;20000;154004;0;0;0
2024-11-05_11-15-51.270877;317004;189.333252;24.25;0.108333;3.9775;93.0;0.0;0.036133;0.296875;20000;20000;154173;0;0;0
2024-11-05_11-15-51.411466;317148;198.666748;24.25;0.042083;3.970417;96.0;0.00293;0.036133;0.234375;20000;20000;154313;0;0;0
2024-11-05_11-15-51.567967;317295;213.333252;24.25;0.0225;3.970417;96.0;-0.00293;0.03418;0.178711;20000;20000;154472;0;0;0
2024-11-05_11-15-51.740522;317434;220.0;24.25;0.022083;3.970417;94.0;0.001953;0.038086;0.124023;20000;20000;154631;0;0;0
2024-11-05_11-15-52.069993;317855;242.666748;24.25;0.0225;3.970417;94.0;0.00293;0.03125;0.023438;20000;20000;154969;0;0;0
2024-11-05_11-15-52.227420;317993;245.333252;24.25;0.022083;3.970417;94.0;0.003906;0.027344;0.008789;20000;20000;155100;0;0;0
2024-11-05_11-15-52.368190;318136;249.333252;24.25;0.0225;3.970417;93.0;0.003906;0.026367;-0.005859;20000;20000;155264;0;0;0
2024-11-05_11-15-52.493203;318272;248.0;24.25;0.0225;3.970417;95.0;0.0;0.021484;-0.017578;1166;1166;191;0;0;0
2024-11-05_11-15-52.680702;318416;249.333252;24.25;0.117917;3.992084;94.0;0.00293;0.024414;-0.012695;1500;1500;359;0;0;0
2024-11-05_11-15-52.839775;318562;248.0;24.25;0.105833;3.985417;93.0;-0.003906;0.023438;-0.032227;1833;1833;511;0;0;0
2024-11-05_11-15-52.980451;318707;248.0;24.25;0.13125;3.970417;94.0;0.001953;0.027344;-0.030273;2333;2333;671;0;0;0
2024-11-05_11-15-53.169403;319005;249.333252;24.25;0.09125;3.995;95.0;-0.001953;0.02832;-0.029297;3000;3000;860;0;2;0
2024-11-05_11-15-53.339446;319144;249.333252;24.25;0.105417;3.984584;96.0;0.000977;0.03418;-0.015625;3333;3333;999;0;0;0
2024-11-05_11-15-53.451875;319287;248.0;24.25;0.047083;3.97375;96.0;-0.004883;0.03418;-0.024414;4000;4000;1141;0;0;0
2024-11-05_11-15-53.608542;319435;248.0;24.25;3.989584;3.970834;96.0;-0.003906;0.038086;-0.013672;5333;5333;1291;0;0;0
2024-11-05_11-15-53.796285;319582;245.333252;24.25;0.135;3.982083;98.0;-0.006836;0.037109;-0.008789;6666;6666;1480;0;0;0
2024-11-05_11-15-53.952536;319714;248.0;24.25;0.13625;3.970834;99.0;-0.009766;0.036133;-0.011719;8000;8000;1631;0;0;0
2024-11-05_11-15-54.094065;319859;248.0;24.25;0.088333;3.974167;101.0;-0.005859;0.035156;-0.00293;10666;10666;1771;0;2;0
2024-11-05_11-15-54.250640;320008;241.333252;24.25;0.132917;3.97875;103.0;-0.00293;0.035156;0.00293;13333;13333;1941;0;0;0
2024-11-05_11-15-54.391349;320158;238.666748;24.25;0.123333;3.980417;102.0;-0.003906;0.02832;0.014648;16000;16000;2073;0;0;0
2024-11-05_11-15-54.563223;320307;245.333252;24.25;0.06375;3.970834;106.0;-0.008789;0.02832;0.006836;21333;21333;2241;0;0;0
2024-11-05_11-15-54.705274;320458;245.333252;24.25;0.10125;3.975417;111.0;-0.006836;0.030273;0.008789;26666;26666;2391;0;0;0
2024-11-05_11-15-54.908707;320595;237.333252;24.25;0.116667;3.97125;112.0;-0.007812;0.027344;0.014648;32000;32000;2558;0;0;0
2024-11-05_11-15-55.034292;320734;241.333252;24.25;0.072083;3.977083;117.0;-0.010742;0.025391;0.0;42666;42666;2711;0;0;0
