datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-22-46.484230;91462;148.0;22.5;0.021667;3.166667;185.0;-0.00293;0.029297;0.079102;-60000;-60000;91610;0;0;0
2024-11-06_13-22-46.640682;91607;157.333252;22.5;0.0325;3.167084;176.0;-0.00293;0.029297;0.070312;-60000;-60000;91769;0;0;0
2024-11-06_13-22-46.797240;91752;158.666748;22.5;0.080833;3.168334;167.0;-0.000977;0.032227;0.058594;-60000;-60000;91929;0;0;0
2024-11-06_13-22-46.985478;91895;160.0;22.5;0.137083;3.171667;159.0;-0.001953;0.033203;0.039062;-60000;-60000;92088;0;0;0
2024-11-06_13-22-47.126503;92034;161.333252;22.5;0.152917;3.195833;151.0;-0.003906;0.037109;0.046875;-60000;-60000;92247;0;0;0
2024-11-06_13-22-47.267189;92314;160.0;22.5;0.111667;3.167917;129.0;-0.005859;0.041992;0.042969;-60000;-60000;92400;0;0;0
2024-11-06_13-22-47.423914;92455;156.0;22.4375;0.175;3.181667;123.0;-0.00293;0.041016;0.042969;-60000;-60000;92554;0;0;0
2024-11-06_13-22-47.580299;92594;157.333252;22.5;0.125833;3.1675;112.0;-0.003906;0.035156;0.046875;-60000;-60000;92709;0;0;0
2024-11-06_13-22-47.752875;92735;157.333252;22.5;0.082083;3.197917;102.0;-0.005859;0.033203;0.037109;-60000;-60000;92868;0;0;0
2024-11-06_13-22-47.893606;92877;157.333252;22.5;0.084167;3.176667;93.0;-0.005859;0.035156;0.041992;20000;20000;93030;1;0;0
2024-11-06_13-22-48.065709;93022;161.333252;22.5;0.52375;3.47125;92.0;-0.003906;0.036133;0.058594;20000;20000;93190;0;0;0
2024-11-06_13-22-48.300900;93304;153.333252;22.5;0.070833;3.189167;96.0;-0.009766;0.035156;0.041992;20000;20000;93420;0;0;0
2024-11-06_13-22-48.363391;93304;153.333252;22.5;0.070833;3.189167;96.0;-0.009766;0.035156;0.041992;20000;20000;93500;0;0;0
2024-11-06_13-22-48.520406;93448;154.666748;22.5;0.12875;3.188334;94.0;-0.007812;0.033203;0.048828;80000;80000;22;0;0;0
2024-11-06_13-22-48.677355;93596;157.333252;22.5;0.107917;3.1825;96.0;-0.006836;0.030273;0.041016;80000;80000;178;0;0;0
2024-11-06_13-22-48.851279;93794;161.333252;22.5;0.054167;3.166667;113.0;-0.005859;0.030273;0.040039;80000;80000;338;0;0;0
2024-11-06_13-22-49.070404;94102;161.333252;22.5;3.167084;3.1675;139.0;-0.009766;0.02832;0.029297;80000;80000;573;0;0;0
2024-11-06_13-22-49.164621;94102;161.333252;22.5;3.167084;3.1675;139.0;-0.009766;0.02832;0.029297;80000;80000;666;0;0;0
2024-11-06_13-22-49.352399;94374;156.0;22.4375;0.078333;3.166667;164.0;-0.011719;0.027344;0.025391;80000;80000;826;0;0;0
2024-11-06_13-22-49.462480;94374;156.0;22.4375;0.078333;3.166667;164.0;-0.011719;0.027344;0.025391;80000;80000;969;0;0;0
2024-11-06_13-22-49.698378;94665;153.333252;22.5;0.627083;3.441667;183.0;-0.010742;0.02832;0.011719;0;0;1208;0;0;0
2024-11-06_13-22-49.886573;94802;157.333252;22.4375;0.149167;3.195417;181.0;-0.011719;0.027344;0.025391;0;0;1382;0;0;0
