datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_09-59-49.333696;108302;150.666748;20.625;0.021667;3.420833;226.0;0.017578;0.029297;0.503906;-60000;-60000;108398;0;0;0
2024-11-07_09-59-49.489975;108446;176.0;20.625;0.08375;3.42125;217.0;0.015625;0.02832;0.422852;-60000;-60000;108559;0;0;0
2024-11-07_09-59-49.568065;108446;176.0;20.625;0.08375;3.42125;217.0;0.015625;0.02832;0.422852;-60000;-60000;108640;0;0;0
2024-11-07_09-59-49.724357;108583;197.333252;20.625;0.056667;3.426666;204.0;0.013672;0.027344;0.349609;-60000;-60000;108778;0;0;0
2024-11-07_09-59-49.865610;108727;206.666748;20.625;0.066667;3.454583;191.0;0.009766;0.032227;0.292969;-60000;-60000;108937;0;0;0
2024-11-07_09-59-50.040045;108875;210.666748;20.625;0.1775;3.4475;184.0;0.00293;0.033203;0.242188;-60000;-60000;109087;0;0;0
2024-11-07_09-59-50.164150;109157;237.333252;20.625;0.18375;3.447084;166.0;0.000977;0.033203;0.157227;-60000;-60000;109240;0;0;0
2024-11-07_09-59-50.337153;109302;242.666748;20.625;0.176667;3.424167;156.0;0.0;0.029297;0.141602;-60000;-60000;109400;0;0;0
2024-11-07_09-59-50.493404;109447;245.333252;20.625;0.200417;3.421667;142.0;-0.00293;0.030273;0.117188;-60000;-60000;109559;0;0;0
2024-11-07_09-59-50.650167;109595;245.333252;20.625;0.102083;3.441251;133.0;0.0;0.030273;0.112305;-60000;-60000;109717;0;0;0
2024-11-07_09-59-50.790741;109733;248.0;20.625;0.150417;3.443333;121.0;0.00293;0.029297;0.092773;-60000;-60000;109870;0;0;0
2024-11-07_09-59-50.963992;109884;248.0;20.625;0.207083;3.420833;112.0;0.001953;0.036133;0.070312;-60000;-60000;110039;0;0;0
2024-11-07_09-59-51.135903;110033;248.0;20.625;0.076667;3.420833;102.0;-0.00293;0.032227;0.064453;-60000;-60000;110194;0;0;0
2024-11-07_09-59-51.261462;110172;252.0;20.625;0.203333;3.423333;92.0;-0.00293;0.030273;0.048828;20000;20000;110337;1;0;0
2024-11-07_09-59-51.433297;110312;249.333252;20.5625;0.83625;3.62875;92.0;-0.004883;0.030273;0.035156;20000;20000;151;0;0;0
2024-11-07_09-59-51.590222;110440;254.666748;20.625;0.400833;3.632083;94.0;-0.00293;0.025391;0.03125;20000;20000;311;0;0;0
2024-11-07_09-59-51.730967;110726;252.0;20.625;0.070833;3.462917;96.0;-0.001953;0.018555;0.036133;20000;20000;461;0;0;0
2024-11-07_09-59-51.934143;110873;254.666748;20.625;0.119167;3.449583;95.0;-0.001953;0.018555;0.042969;20000;20000;650;0;0;0
2024-11-07_09-59-52.059145;111013;252.0;20.625;0.079167;3.420833;94.0;-0.00293;0.019531;0.032227;20000;20000;771;0;0;0
2024-11-07_09-59-52.230955;111157;249.333252;20.625;0.028333;3.420417;94.0;-0.004883;0.017578;0.03418;20000;20000;934;0;0;0
2024-11-07_09-59-52.481095;111442;254.666748;20.625;0.022083;3.420833;94.0;-0.005859;0.022461;0.038086;20000;20000;1199;0;0;0
2024-11-07_09-59-52.669759;111587;252.0;20.625;0.022083;3.420833;95.0;-0.006836;0.019531;0.02832;20000;20000;1391;0;0;0
2024-11-07_09-59-52.825049;111735;252.0;20.625;0.021667;3.420833;95.0;-0.007812;0.024414;0.033203;20000;20000;1551;0;0;0
2024-11-07_09-59-52.996923;111874;249.333252;20.625;0.0225;3.420833;93.0;-0.009766;0.021484;0.033203;20000;20000;1711;0;0;0
2024-11-07_09-59-53.137672;112015;249.333252;20.625;0.0225;3.420833;92.0;-0.005859;0.022461;0.039062;20000;20000;1861;0;0;0
2024-11-07_09-59-53.403901;112297;252.0;20.625;0.021667;3.420833;93.0;-0.009766;0.021484;0.025391;20000;20000;2119;0;0;0
2024-11-07_09-59-53.497615;112442;249.333252;20.625;0.0225;3.420833;95.0;-0.009766;0.020508;0.020508;20000;20000;2211;0;0;0
2024-11-07_09-59-53.748036;112587;254.666748;20.625;0.02125;3.420833;97.0;-0.007812;0.023438;0.030273;20000;20000;2333;0;0;0
2024-11-07_09-59-53.936320;112874;257.333252;20.625;0.021667;3.420833;93.0;-0.009766;0.022461;0.025391;20000;20000;2661;0;0;0
2024-11-07_09-59-54.171851;113149;252.0;20.625;0.021667;3.417917;93.0;-0.011719;0.020508;0.018555;20000;20000;2901;0;0;0
2024-11-07_09-59-54.296815;113149;252.0;20.625;0.021667;3.417917;93.0;-0.011719;0.020508;0.018555;20000;20000;3011;0;0;0
2024-11-07_09-59-54.453308;113423;252.0;20.625;0.0225;3.420833;97.0;-0.010742;0.021484;0.02832;20000;20000;3171;0;0;0
2024-11-07_09-59-54.625617;113571;252.0;20.625;0.0225;3.418334;93.0;-0.011719;0.022461;0.033203;20000;20000;3341;0;0;0
2024-11-07_09-59-54.719812;113705;249.333252;20.625;3.42;3.4175;95.0;-0.010742;0.02832;0.032227;20000;20000;3439;0;0;0
2024-11-07_09-59-54.891731;113847;254.666748;20.625;0.021667;3.41625;93.0;-0.010742;0.03125;0.035156;20000;20000;3588;0;0;0
2024-11-07_09-59-55.048452;113993;249.333252;20.625;0.0225;3.415417;96.0;-0.013672;0.036133;0.035156;20000;20000;3751;0;0;0
2024-11-07_09-59-55.173985;114135;252.0;20.625;0.0225;3.415417;96.0;-0.009766;0.035156;0.040039;20000;20000;3901;0;0;0
2024-11-07_09-59-55.330238;114274;258.666748;20.625;0.02125;3.415833;91.0;-0.016602;0.035156;0.02832;20000;20000;4061;0;0;0
2024-11-07_09-59-55.580654;114555;252.0;20.625;0.0225;3.415417;96.0;-0.012695;0.037109;0.033203;20000;20000;4310;0;0;0
2024-11-07_09-59-55.690032;114555;252.0;20.625;0.0225;3.415417;96.0;-0.012695;0.037109;0.033203;20000;20000;4409;0;0;0
2024-11-07_09-59-55.815710;114693;249.333252;20.625;0.02125;3.415;95.0;-0.013672;0.03125;0.033203;20000;20000;4541;0;0;0
2024-11-07_09-59-55.973760;114974;258.666748;20.625;0.021667;3.415417;95.0;-0.013672;0.035156;0.03418;20000;20000;4701;0;0;0
2024-11-07_09-59-56.144104;115116;257.333252;20.625;0.0225;3.415417;95.0;-0.012695;0.03418;0.032227;20000;20000;4847;0;0;0
2024-11-07_09-59-56.409726;115395;252.0;20.625;0.021667;3.415;93.0;-0.017578;0.033203;0.025391;20000;20000;5133;0;0;0
2024-11-07_09-59-56.628830;115533;252.0;20.625;0.0225;3.415;93.0;-0.014648;0.036133;0.022461;20000;20000;5330;0;0;0
2024-11-07_09-59-56.753778;115676;254.666748;20.625;0.0225;3.415417;96.0;-0.015625;0.036133;0.030273;20000;20000;5481;0;0;0
2024-11-07_09-59-57.019996;115968;254.666748;20.625;0.0225;3.415417;95.0;-0.012695;0.03125;0.026367;20000;20000;5731;0;0;0
2024-11-07_09-59-57.098215;115968;254.666748;20.625;0.0225;3.415417;95.0;-0.012695;0.03125;0.026367;20000;20000;5811;0;0;0
2024-11-07_09-59-57.254567;116106;254.666748;20.625;0.022917;3.415417;92.0;-0.012695;0.036133;0.021484;20000;20000;5969;0;0;0
