datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-03-47.436434;114375;-25.333374;21.375;0.02125;3.916667;189.0;0.066406;0.017578;1.054688;-60000;-60000;114601;0;0;0
2024-11-06_13-03-47.578290;114518;-16.0;21.375;0.021667;3.916667;186.0;0.056641;0.017578;0.958008;-60000;-60000;114735;0;0;0
2024-11-06_13-03-47.718293;114667;8.0;21.375;0.066667;3.915417;176.0;0.041992;0.018555;0.803711;-60000;-60000;114875;0;0;0
2024-11-06_13-03-47.875592;114815;37.333374;21.375;0.134583;3.927917;168.0;0.02832;0.021484;0.660156;-60000;-60000;115028;0;0;0
2024-11-06_13-03-48.046999;115097;73.333252;21.375;0.06875;3.932917;145.0;0.010742;0.027344;0.459961;-60000;-60000;115183;0;0;0
2024-11-06_13-03-48.266679;115243;85.333252;21.375;0.147917;3.917084;135.0;0.008789;0.019531;0.358398;-60000;-60000;115419;0;0;0
2024-11-06_13-03-48.376172;115385;102.666748;21.3125;0.1625;3.93875;129.0;0.000977;0.022461;0.298828;-60000;-60000;115517;0;0;0
2024-11-06_13-03-48.532708;115527;109.333252;21.375;0.167917;3.918333;117.0;0.005859;0.023438;0.257812;-60000;-60000;115689;0;0;0
2024-11-06_13-03-48.658187;115672;110.666748;21.375;0.156667;3.935417;103.0;0.006836;0.024414;0.222656;-60000;-60000;115798;0;0;0
2024-11-06_13-03-48.783190;115815;118.666748;21.375;0.08125;3.912084;99.0;0.003906;0.021484;0.172852;-60000;-60000;115949;0;0;0
2024-11-06_13-03-48.955108;115954;128.0;21.375;0.080833;3.922084;89.0;0.0;0.023438;0.123047;20000;20000;116120;1;0;0
2024-11-06_13-03-49.111659;116095;126.666748;21.375;0.65875;3.989167;90.0;-0.001953;0.026367;0.091797;20000;20000;116270;0;0;0
2024-11-06_13-03-49.299992;116232;128.0;21.3125;0.424167;4.35;93.0;0.005859;0.02832;0.078125;20000;20000;116438;0;0;0
2024-11-06_13-03-49.456996;116376;136.0;21.375;0.1375;3.93875;94.0;0.004883;0.02832;0.063477;80000;80000;21;0;0;0
2024-11-06_13-03-49.755000;116809;136.0;21.3125;0.045417;3.911667;119.0;-0.001953;0.025391;0.038086;80000;80000;331;0;0;0
2024-11-06_13-03-49.895555;116955;136.0;21.375;0.081667;3.91125;129.0;-0.003906;0.029297;0.03125;80000;80000;491;0;0;0
2024-11-06_13-03-50.067747;117094;136.0;21.375;0.055833;3.91125;141.0;-0.004883;0.029297;0.02832;80000;80000;650;0;0;0
2024-11-06_13-03-50.333630;117381;132.0;21.375;0.065833;3.911667;169.0;-0.001953;0.022461;0.037109;80000;80000;925;0;0;0
2024-11-06_13-03-50.521170;117511;128.0;21.375;0.150417;3.91125;181.0;-0.001953;0.020508;0.045898;0;0;1105;0;0;0
2024-11-06_13-03-50.724293;117777;136.0;21.375;0.12125;3.912084;184.0;-0.006836;0.016602;0.042969;0;0;1320;0;0;0
2024-11-06_13-03-50.865112;117932;130.666748;21.375;0.0725;3.910417;184.0;-0.009766;0.019531;0.036133;35000;35000;1461;0;0;0
2024-11-06_13-03-51.084669;118075;124.0;21.3125;0.021667;3.911667;190.0;-0.007812;0.023438;0.048828;58333;58333;1649;0;0;0
2024-11-06_13-03-51.178952;118212;121.333252;21.3125;0.024583;3.91125;199.0;-0.010742;0.019531;0.043945;70000;70000;1760;0;0;0
2024-11-06_13-03-51.351269;118355;121.333252;21.375;0.021667;3.911667;213.0;-0.00293;0.022461;0.058594;70000;70000;1930;0;0;0
2024-11-06_13-03-51.476302;118495;109.333252;21.375;0.029167;3.911667;224.0;-0.006836;0.025391;0.061523;70000;70000;2061;0;0;0
2024-11-06_13-03-51.632972;118635;117.333252;21.375;0.0575;3.913333;234.0;-0.009766;0.027344;0.050781;23333;23333;2216;0;0;0
2024-11-06_13-03-51.805017;118775;98.666748;21.375;0.394583;4.272501;243.0;-0.009766;0.030273;0.03125;-35000;-35000;2379;0;0;0
2024-11-06_13-03-51.930820;118915;32.0;21.375;0.460833;3.977917;236.0;-0.012695;0.030273;0.033203;-70000;-70000;2516;0;0;0
2024-11-06_13-03-52.087176;119056;121.333252;21.375;0.035833;3.911667;222.0;-0.009766;0.035156;0.039062;-70000;-70000;2681;0;0;0
2024-11-06_13-03-52.244308;119334;138.666748;21.375;0.129167;3.915;203.0;-0.012695;0.036133;0.025391;-70000;-70000;2842;0;0;0
2024-11-06_13-03-52.416716;119475;136.0;21.375;0.164583;3.955833;189.0;-0.008789;0.038086;0.02832;-11666;-11666;3000;0;0;0
2024-11-06_13-03-52.573398;119612;138.666748;21.375;0.432917;4.08375;188.0;-0.014648;0.037109;0.027344;40000;40000;3151;0;0;0
