datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_10-28-49.688031;716099;46.666626;22.75;0.022083;3.2;132.0;0.014648;0.039062;0.479492;-60000;-60000;154010;0;0;0
2024-11-07_10-28-49.891207;716244;62.666748;22.75;0.027083;3.20125;124.0;0.007812;0.038086;0.40332;-60000;-60000;154209;0;0;0
2024-11-07_10-28-50.032478;716391;65.333252;22.75;0.030833;3.199167;112.0;0.010742;0.045898;0.350586;-60000;-60000;154350;0;0;0
2024-11-07_10-28-50.188952;716537;78.666748;22.75;0.081667;3.200833;105.0;0.005859;0.044922;0.254883;-60000;-60000;154500;0;0;0
2024-11-07_10-28-50.393243;716819;98.666748;22.75;0.085833;3.230833;89.0;-0.001953;0.043945;0.167969;20000;20000;154719;1;0;0
2024-11-07_10-28-50.518288;716819;98.666748;22.75;0.085833;3.230833;89.0;-0.001953;0.043945;0.167969;20000;20000;154817;1;0;0
2024-11-07_10-28-50.643289;716957;102.666748;22.75;0.622917;3.497084;90.0;0.000977;0.051758;0.162109;20000;20000;154960;1;0;0
2024-11-07_10-28-50.799725;717236;105.333252;22.75;0.358333;3.25625;97.0;0.0;0.049805;0.110352;20000;20000;155111;0;0;0
2024-11-07_10-28-50.988070;717381;106.666748;22.75;0.327917;3.227917;95.0;-0.00293;0.050781;0.103516;20000;20000;155287;0;0;0
2024-11-07_10-28-51.144783;717527;110.666748;22.75;0.062917;3.225;95.0;0.0;0.047852;0.072266;20000;20000;155449;0;0;0
2024-11-07_10-28-51.301027;717669;110.666748;22.75;0.06625;3.225;95.0;-0.003906;0.044922;0.060547;20000;20000;155601;0;0;0
2024-11-07_10-28-51.441658;717812;113.333252;22.75;0.0925;3.20875;94.0;0.0;0.043945;0.054688;20000;20000;155750;0;0;0
2024-11-07_10-28-51.694245;718099;117.333252;22.75;0.027917;3.199167;93.0;-0.000977;0.041992;0.033203;69000;69000;12;0;0;0
2024-11-07_10-28-51.928742;718238;118.666748;22.75;0.07;3.19875;101.0;-0.000977;0.041016;0.02832;69000;69000;232;0;0;0
2024-11-07_10-28-52.069902;718378;110.666748;22.75;0.078333;3.19875;113.0;-0.001953;0.037109;0.020508;69000;69000;383;0;0;0
2024-11-07_10-28-52.210558;718518;118.666748;22.75;0.086667;3.199583;124.0;-0.003906;0.036133;0.025391;0;0;542;0;0;0
2024-11-07_10-28-52.633647;719077;117.333252;22.75;0.056667;3.208333;134.0;-0.003906;0.033203;0.035156;0;0;963;0;0;0
2024-11-07_10-28-52.727421;719077;117.333252;22.75;0.056667;3.208333;134.0;-0.003906;0.033203;0.035156;0;0;1053;0;0;0
2024-11-07_10-28-52.852428;719212;117.333252;22.75;0.1175;3.200417;130.0;-0.006836;0.032227;0.032227;0;0;1174;0;0;0
2024-11-07_10-28-52.993441;719361;113.333252;22.75;0.050833;3.198334;133.0;-0.004883;0.030273;0.03125;0;0;1324;0;0;0
2024-11-07_10-28-53.165308;719515;113.333252;22.75;0.059167;3.199167;131.0;-0.004883;0.030273;0.035156;34000;34000;1482;0;0;0
2024-11-07_10-28-53.306366;719657;117.333252;22.75;3.19875;3.19875;138.0;-0.005859;0.032227;0.03418;68000;68000;1631;0;0;0
2024-11-07_10-28-53.479000;719787;117.333252;22.75;0.020833;3.19875;149.0;-0.005859;0.030273;0.03418;68000;68000;1794;0;0;0
2024-11-07_10-28-53.620081;720054;110.666748;22.75;0.027083;3.199167;169.0;-0.011719;0.02832;0.004883;68000;68000;1954;0;0;0
2024-11-07_10-28-53.792439;720200;109.333252;22.75;0.0625;3.234584;180.0;-0.007812;0.027344;0.011719;22666;22666;2114;0;0;0
2024-11-07_10-28-53.933067;720338;110.666748;22.75;0.725;3.41625;185.0;-0.004883;0.027344;0.014648;-35000;-35000;2263;0;0;0
2024-11-07_10-28-54.105031;720479;105.333252;22.75;0.092083;3.199167;175.0;-0.008789;0.02832;0.000977;-70000;-70000;2422;0;0;0
2024-11-07_10-28-54.261785;720618;109.333252;22.75;0.070833;3.199583;164.0;-0.006836;0.030273;0.011719;-70000;-70000;2593;0;0;0
2024-11-07_10-28-54.434604;720759;110.666748;22.75;0.045;3.19875;152.0;-0.009766;0.029297;0.014648;-70000;-70000;2753;0;0;0
2024-11-07_10-28-54.592330;720895;121.333252;22.75;0.13375;3.2075;139.0;-0.008789;0.033203;0.013672;-11666;-11666;2895;0;0;0
2024-11-07_10-28-54.717377;721050;118.666748;22.75;0.666667;3.55875;136.0;-0.008789;0.033203;0.017578;39333;39333;3054;0;0;0
2024-11-07_10-28-54.873744;721327;121.333252;22.75;0.024167;3.19875;145.0;-0.012695;0.032227;0.009766;59000;59000;3214;0;0;0
2024-11-07_10-28-55.061792;721466;117.333252;22.75;0.040417;3.19875;156.0;-0.013672;0.03125;0.014648;59000;59000;3374;0;0;0
2024-11-07_10-28-55.203136;721616;110.666748;22.75;0.1;3.02875;164.0;-0.015625;0.033203;0.003906;59000;59000;3532;0;0;0
2024-11-07_10-28-55.453178;721759;106.666748;22.75;0.58625;3.085417;65535.0;-0.007812;0.035156;0.018555;29500;29500;3760;0;0;0
2024-11-07_10-28-55.531261;721759;106.666748;22.75;0.58625;3.085417;65535.0;-0.007812;0.035156;0.018555;9833;9833;3863;0;0;0
2024-11-07_10-28-55.657211;721972;104.0;22.6875;0.75875;3.070833;65535.0;-0.011719;0.03418;0.015625;0;0;3984;0;0;0
2024-11-07_10-28-55.845386;722198;122.666748;22.75;0.842083;3.052083;65535.0;-0.009766;0.033203;0.021484;0;0;4159;0;0;0
2024-11-07_10-28-56.111143;722423;136.0;22.75;0.877083;3.028333;65535.0;-0.009766;0.03418;0.024414;0;0;4444;0;0;0
2024-11-07_10-28-56.299188;722644;130.666748;22.75;0.997917;3.0225;65535.0;-0.010742;0.032227;0.020508;-26666;-26666;4616;0;0;0
2024-11-07_10-28-56.455860;722644;130.666748;22.75;0.997917;3.0225;65535.0;-0.010742;0.032227;0.020508;-53333;-53333;4782;0;0;0
2024-11-07_10-28-56.612881;722869;132.0;22.75;1.0625;3.01375;65535.0;-0.011719;0.02832;0.011719;-80000;-80000;4934;0;0;0
2024-11-07_10-28-56.769167;723081;142.666748;22.75;1.134583;3.01875;65535.0;-0.013672;0.03125;0.025391;-80000;-80000;5095;0;0;0
2024-11-07_10-28-56.973644;723298;153.333252;22.75;1.185417;3.024167;65535.0;-0.011719;0.033203;0.032227;-80000;-80000;5289;0;0;0
2024-11-07_10-28-57.114288;723298;153.333252;22.75;1.185417;3.024167;65535.0;-0.011719;0.033203;0.032227;-80000;-80000;5420;0;0;0
2024-11-07_10-28-57.260047;723505;150.666748;22.75;1.23375;3.032084;65535.0;-0.012695;0.029297;0.016602;-60000;-60000;5574;0;0;0
