datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-00-43.063607;142352;-58.666626;24.375;0.02125;3.359584;206.0;0.095703;0.040039;1.286133;-60000;-60000;142478;0;0;0
2024-11-05_11-00-43.157643;142495;-49.333374;24.4375;0.036667;3.36;198.0;0.087891;0.033203;1.209961;-60000;-60000;142579;0;0;0
2024-11-05_11-00-43.298427;142634;0.0;24.375;0.085;3.36;188.0;0.06543;0.026367;1.101562;-60000;-60000;142720;0;0;0
2024-11-05_11-00-43.455847;142775;10.666626;24.375;0.086667;3.38125;180.0;0.055664;0.030273;0.999023;-60000;-60000;142880;0;0;0
2024-11-05_11-00-43.596962;142911;32.0;24.4375;0.159583;3.36375;166.0;0.041016;0.023438;0.841797;-60000;-60000;143029;0;0;0
2024-11-05_11-00-43.769252;143055;53.333252;24.375;0.124583;3.36;158.0;0.033203;0.025391;0.75293;-60000;-60000;143172;0;0;0
2024-11-05_11-00-43.910125;143195;65.333252;24.375;0.095417;3.36;147.0;0.020508;0.021484;0.618164;-60000;-60000;143328;0;0;0
2024-11-05_11-00-44.067475;143335;76.0;24.4375;0.0725;3.361667;138.0;0.017578;0.02832;0.553711;-60000;-60000;143490;0;0;0
2024-11-05_11-00-44.223752;143474;90.666748;24.375;0.085;3.36625;127.0;0.005859;0.022461;0.428711;-60000;-60000;143638;0;0;0
2024-11-05_11-00-44.395697;143615;113.333252;24.375;0.146667;3.377084;117.0;0.00293;0.030273;0.365234;-60000;-60000;143808;0;0;0
2024-11-05_11-00-44.552299;143754;121.333252;24.375;0.175;3.378334;109.0;0.001953;0.03125;0.271484;-60000;-60000;143968;0;0;0
2024-11-05_11-00-44.677492;144034;142.666748;24.375;0.07375;3.365833;91.0;0.0;0.029297;0.149414;20000;20000;144110;1;0;0
2024-11-05_11-00-44.849381;144179;148.0;24.375;0.58875;3.731667;93.0;0.00293;0.029297;0.116211;20000;20000;144270;0;0;0
2024-11-05_11-00-44.990003;144326;146.666748;24.375;3.37875;3.37875;92.0;0.0;0.030273;0.053711;20000;20000;144415;0;0;0
2024-11-05_11-00-45.161930;144448;148.0;24.375;0.120833;3.378334;94.0;0.0;0.02832;0.035156;80000;80000;146;0;0;0
2024-11-05_11-00-45.396699;144591;-16.0;24.375;0.027083;3.36;97.0;-0.001953;0.030273;0.007812;80000;80000;371;0;0;0
2024-11-05_11-00-45.553863;144888;-18.666626;24.375;0.093333;3.36;123.0;-0.00293;0.030273;-0.015625;80000;80000;544;0;0;0
2024-11-05_11-00-45.663249;144888;-18.666626;24.375;0.093333;3.36;123.0;-0.00293;0.030273;-0.015625;80000;80000;661;0;0;0
2024-11-05_11-00-45.806263;145022;-21.333374;24.375;0.062083;3.359584;132.0;0.0;0.02832;-0.018555;80000;80000;789;0;0;0
2024-11-05_11-00-45.929199;145161;-13.333374;24.375;0.104583;3.360417;149.0;-0.003906;0.03125;-0.033203;80000;80000;931;0;0;0
2024-11-05_11-00-46.101162;145302;-25.333374;24.375;0.10375;3.359584;160.0;0.0;0.029297;-0.041016;80000;80000;1101;0;0;0
2024-11-05_11-00-46.257763;145595;-22.666626;24.375;0.594583;3.695;182.0;-0.003906;0.03125;-0.040039;0;0;1251;0;0;0
2024-11-05_11-00-46.414355;145732;-22.666626;24.375;0.137917;3.359584;181.0;-0.000977;0.027344;-0.019531;0;0;1407;0;0;0
