datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-42-47.809868;270278;68.0;22.125;0.021667;3.91125;218.0;0.03418;0.021484;0.691406;-60000;-60000;270391;0;0;0
2024-11-06_12-42-47.966665;270422;88.0;22.125;0.059583;3.911667;212.0;0.020508;0.020508;0.579102;-60000;-60000;270550;0;0;0
2024-11-06_12-42-48.076078;270422;88.0;22.125;0.059583;3.911667;212.0;0.020508;0.020508;0.579102;-60000;-60000;270649;0;0;0
2024-11-06_12-42-48.185855;270566;118.666748;22.125;0.107917;3.91125;202.0;0.012695;0.02832;0.494141;-60000;-60000;270774;0;0;0
2024-11-06_12-42-48.342412;270711;122.666748;22.125;0.105417;3.920834;189.0;0.009766;0.024414;0.402344;-60000;-60000;270931;0;0;0
2024-11-06_12-42-48.514285;271000;146.666748;22.125;0.127083;3.918333;170.0;0.005859;0.026367;0.293945;-60000;-60000;271101;0;0;0
2024-11-06_12-42-48.670769;271148;153.333252;22.125;0.1175;3.91875;159.0;0.001953;0.030273;0.25;-60000;-60000;271250;0;0;0
2024-11-06_12-42-48.852586;271296;158.666748;22.125;0.149583;3.91625;150.0;0.00293;0.03125;0.217773;-60000;-60000;271402;0;0;0
2024-11-06_12-42-48.968710;271438;166.666748;22.125;0.115;3.913333;140.0;0.0;0.030273;0.189453;-60000;-60000;271550;0;0;0
2024-11-06_12-42-49.140587;271584;172.0;22.125;0.0975;3.9125;128.0;-0.000977;0.032227;0.134766;-60000;-60000;271710;0;0;0
2024-11-06_12-42-49.344706;271726;169.333252;22.125;0.09375;3.912084;120.0;0.000977;0.033203;0.111328;-60000;-60000;271916;0;0;0
2024-11-06_12-42-49.454082;271866;173.333252;22.125;0.105417;3.915834;111.0;-0.001953;0.02832;0.111328;-60000;-60000;272020;0;0;0
2024-11-06_12-42-49.595261;272003;176.0;22.125;0.14125;3.911667;100.0;-0.00293;0.029297;0.071289;-60000;-60000;272180;0;0;0
2024-11-06_12-42-49.782762;272146;170.666748;22.125;0.18375;3.91625;91.0;-0.001953;0.027344;0.069336;20000;20000;1;1;0;0
2024-11-06_12-42-49.954900;272431;172.0;22.125;0.68125;4.2175;92.0;-0.010742;0.023438;0.013672;20000;20000;155;1;0;0
2024-11-06_12-42-50.080400;272573;181.333252;22.125;0.45875;3.994167;93.0;0.000977;0.024414;0.086914;20000;20000;301;1;0;0
2024-11-06_12-42-50.236835;272716;176.0;22.125;0.497083;4.160833;94.0;0.001953;0.024414;0.052734;20000;20000;451;0;0;0
2024-11-06_12-42-50.393037;272855;184.0;22.125;0.127083;3.9175;97.0;-0.000977;0.027344;0.037109;20000;20000;610;0;0;0
2024-11-06_12-42-50.549292;272996;181.333252;22.125;0.1325;3.914167;99.0;-0.000977;0.024414;0.029297;20000;20000;769;0;0;0
2024-11-06_12-42-50.909738;273283;182.666748;22.125;0.0925;3.911667;96.0;-0.004883;0.029297;0.001953;20000;20000;1137;0;0;0
