datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-12-48.871437;36687;-2.666626;23.1875;0.02125;3.219584;154.0;0.053711;0.025391;0.985352;-60000;-60000;36799;0;0;0
2024-11-06_13-12-48.996566;36835;37.333374;23.1875;0.032917;3.220834;148.0;0.042969;0.023438;0.820312;-60000;-60000;36920;0;0;0
2024-11-06_13-12-49.168766;36972;60.0;23.1875;0.050417;3.232084;137.0;0.030273;0.018555;0.664062;-60000;-60000;37075;0;0;0
2024-11-06_13-12-49.315552;37116;68.0;23.1875;0.168333;3.23375;128.0;0.014648;0.023438;0.537109;-60000;-60000;37239;0;0;0
2024-11-06_13-12-49.481827;37262;90.666748;23.125;0.06625;3.23;119.0;0.007812;0.02832;0.40625;-60000;-60000;37397;0;0;0
2024-11-06_13-12-49.716452;37554;121.333252;23.125;0.102083;3.24375;98.0;-0.001953;0.024414;0.222656;-60000;-60000;37638;0;0;0
2024-11-06_13-12-49.794579;37554;121.333252;23.125;0.102083;3.24375;98.0;-0.001953;0.024414;0.222656;-60000;-60000;37718;0;0;0
2024-11-06_13-12-49.935338;37698;129.333252;23.125;0.09;3.22875;89.0;-0.00293;0.029297;0.15625;20000;20000;37854;1;0;0
2024-11-06_13-12-50.091547;37847;138.666748;23.1875;0.680833;3.330833;93.0;0.003906;0.025391;0.094727;20000;20000;38020;1;0;0
2024-11-06_13-12-50.263875;37998;150.666748;23.125;0.304583;3.345417;95.0;0.008789;0.025391;0.036133;20000;20000;38179;0;0;0
2024-11-06_13-12-50.404813;38145;148.0;23.125;0.116667;3.219584;96.0;0.001953;0.027344;-0.017578;20000;20000;38329;0;0;0
2024-11-06_13-12-50.780446;38565;154.666748;23.1875;0.08875;3.236667;96.0;0.004883;0.025391;-0.057617;20000;20000;38699;0;0;0
2024-11-06_13-12-51.015339;38842;154.666748;23.1875;0.036667;3.215417;111.0;0.0;0.024414;-0.05957;80000;80000;168;0;0;0
2024-11-06_13-12-51.203310;38985;154.666748;23.125;0.09;3.215;120.0;0.001953;0.023438;-0.060547;80000;80000;359;0;0;0
2024-11-06_13-12-51.360226;39125;150.666748;23.125;0.128333;3.215;132.0;0.000977;0.024414;-0.047852;80000;80000;518;0;0;0
2024-11-06_13-12-51.532117;39265;153.333252;23.125;0.069167;3.22375;148.0;0.0;0.024414;-0.037109;80000;80000;678;0;0;0
2024-11-06_13-12-51.657453;39402;153.333252;23.125;0.08;3.2275;159.0;-0.00293;0.024414;-0.029297;80000;80000;821;0;0;0
2024-11-06_13-12-51.830480;39547;146.666748;23.125;0.132083;3.222083;175.0;0.001953;0.025391;-0.019531;80000;80000;981;0;0;0
2024-11-06_13-12-51.970037;39692;142.666748;23.125;0.077917;3.226667;185.0;-0.003906;0.027344;-0.003906;0;0;1141;0;0;0
2024-11-06_13-12-52.142547;39974;142.666748;23.125;0.125417;3.225417;187.0;-0.001953;0.027344;0.010742;0;0;1291;0;0;0
2024-11-06_13-12-52.298760;40116;140.0;23.125;0.163333;3.215;187.0;-0.005859;0.029297;0.008789;35000;35000;1456;0;0;0
2024-11-06_13-12-52.439433;40254;137.333252;23.125;0.02125;3.215;196.0;-0.003906;0.030273;0.024414;70000;70000;1596;0;0;0
2024-11-06_13-12-52.611681;40394;136.0;23.125;0.022917;3.215;207.0;-0.004883;0.029297;0.03125;70000;70000;1774;0;0;0
2024-11-06_13-12-52.765698;40537;124.0;23.125;0.025417;3.215;220.0;-0.006836;0.029297;0.037109;70000;70000;1921;0;0;0
2024-11-06_13-12-52.924470;40690;121.333252;23.125;0.042917;3.215;232.0;-0.004883;0.032227;0.038086;35000;35000;2081;0;0;0
2024-11-06_13-12-53.081011;40842;-88.0;23.125;0.37375;3.2575;239.0;-0.007812;0.033203;0.044922;-23333;-23333;2232;0;0;0
2024-11-06_13-12-53.221635;40994;-1812.0;23.125;0.477917;3.281667;238.0;-0.007812;0.03125;0.058594;-70000;-70000;2391;0;0;0
2024-11-06_13-12-53.550624;41283;121.333252;23.125;0.0825;3.214583;215.0;-0.011719;0.03125;0.046875;-70000;-70000;2691;0;0;0
2024-11-06_13-12-53.691345;41425;128.0;23.125;0.117917;3.217917;203.0;-0.007812;0.032227;0.053711;-35000;-35000;2851;0;0;0
2024-11-06_13-12-53.863795;41563;130.666748;23.125;0.34;3.333333;190.0;-0.011719;0.030273;0.0625;30000;30000;3020;0;0;0
2024-11-06_13-12-54.004330;41706;136.0;23.125;0.359583;3.277083;191.0;-0.009766;0.032227;0.06543;60000;60000;3171;0;0;0
2024-11-06_13-12-54.176532;42005;132.0;23.125;0.122083;3.215;210.0;-0.013672;0.037109;0.051758;60000;60000;3331;0;0;0
2024-11-06_13-12-54.317731;42142;128.0;23.125;0.124167;3.220417;220.0;-0.010742;0.040039;0.049805;60000;60000;3481;0;0;0
2024-11-06_13-12-54.474539;42142;128.0;23.125;0.124167;3.220417;220.0;-0.010742;0.040039;0.049805;30000;30000;3642;0;0;0
2024-11-06_13-12-54.630731;42285;121.333252;23.125;0.372083;3.06875;65535.0;-0.013672;0.040039;0.043945;0;0;3791;0;0;0
2024-11-06_13-12-55.100792;42731;-518.666626;23.125;0.849167;3.055;65535.0;-0.010742;0.039062;0.017578;0;0;4271;0;0;0
2024-11-06_13-12-55.273358;42950;-450.666626;23.125;0.94125;3.04375;65535.0;-0.012695;0.036133;0.006836;-53333;-53333;4420;0;0;0
2024-11-06_13-12-55.430181;43174;-288.0;23.0625;1.009583;3.033334;65535.0;-0.009766;0.03418;0.010742;-80000;-80000;4588;0;0;0
