datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-52-08.727664;442871;-42.666626;24.8125;0.021667;3.728333;231.0;-0.032227;0.020508;0.020508;-60000;-60000;443004;0;0;0
2024-11-05_10-52-08.903963;443010;-34.666626;24.8125;0.045417;3.72875;223.0;-0.036133;0.023438;0.02832;-60000;-60000;443173;0;0;0
2024-11-05_10-52-09.061075;443150;-25.333374;24.8125;0.085417;3.730417;211.0;-0.035156;0.025391;0.025391;-60000;-60000;443330;0;0;0
2024-11-05_10-52-09.204482;443290;-16.0;24.8125;0.1325;3.738333;202.0;-0.035156;0.025391;0.022461;-60000;-60000;443485;0;0;0
2024-11-05_10-52-09.375083;443430;-16.0;24.8125;0.13375;3.735;187.0;-0.035156;0.026367;0.023438;-60000;-60000;443635;0;0;0
2024-11-05_10-52-09.564268;443696;-10.666626;24.8125;0.074167;3.728333;169.0;-0.036133;0.022461;0.026367;-60000;-60000;443845;0;0;0
2024-11-05_10-52-09.784441;443841;-1.333374;24.8125;0.08625;3.7325;156.0;-0.038086;0.02832;0.020508;-60000;-60000;444058;0;0;0
2024-11-05_10-52-09.909874;443996;-16.0;24.8125;0.118333;3.731251;150.0;-0.037109;0.02832;0.020508;-60000;-60000;444185;0;0;0
2024-11-05_10-52-10.177514;444295;-4.0;24.8125;0.144167;3.72875;129.0;-0.038086;0.023438;0.013672;-60000;-60000;444447;0;0;0
2024-11-05_10-52-10.397964;444580;-8.0;24.8125;0.054167;3.728333;109.0;-0.039062;0.025391;0.008789;-60000;-60000;444665;0;0;0
2024-11-05_10-52-10.460820;444580;-8.0;24.8125;0.054167;3.728333;109.0;-0.039062;0.025391;0.008789;-60000;-60000;444745;0;0;0
2024-11-05_10-52-10.634131;444720;-8.0;24.8125;0.119167;3.7325;99.0;-0.040039;0.02832;0.009766;-60000;-60000;444883;0;0;0
2024-11-05_10-52-10.775176;444860;-16.0;24.8125;0.148333;3.733333;92.0;-0.041992;0.03125;0.003906;20000;20000;191;0;0;0
