Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

944762;137.333252;21.062500;0.021667;3.773334;197;

944904;145.333252;21.125000;0.021667;3.773334;196;

945051;142.666748;21.062500;0.021667;3.773334;197;

945188;146.666748;21.062500;0.021667;3.773750;196;

945331;150.666748;21.062500;0.021667;3.773334;197;

945469;146.666748;21.062500;0.021667;3.773750;196;

945612;148.000000;21.062500;0.021250;3.773334;198;

945751;146.666748;21.062500;0.021250;3.773334;197;

945888;146.666748;21.062500;0.021667;3.773334;198;

946031;150.666748;21.062500;0.021667;3.773750;197;

946168;148.000000;21.125000;0.021667;3.773334;195;

946311;148.000000;21.062500;0.021667;3.773750;196;

946448;148.000000;21.062500;0.021667;3.773334;199;

946591;146.666748;21.062500;0.021250;3.773750;198;

946729;150.666748;21.125000;0.021667;3.773750;195;

946871;142.666748;21.062500;0.021667;3.773334;199;

947008;148.000000;21.062500;0.021667;3.773334;195;

947151;148.000000;21.062500;0.021667;3.773750;199;

947295;150.666748;21.125000;0.021667;3.773750;198;

947452;148.000000;21.125000;0.021667;3.773750;198;

947613;148.000000;21.125000;0.021667;3.773334;197;

947762;142.666748;21.062500;0.021667;3.773334;200;

947901;148.000000;21.062500;0.021667;3.773750;197;

948039;148.000000;21.062500;0.021667;3.773750;197;

948181;150.666748;21.062500;0.021667;3.773334;194;

948319;150.666748;21.062500;0.021667;3.773750;195;

948470;148.000000;21.062500;0.021667;3.773334;197;

948609;148.000000;21.125000;0.021250;3.773334;195;

948753;150.666748;21.125000;0.021667;3.773750;196;

948903;148.000000;21.062500;0.021667;3.773750;198;

949051;146.666748;21.125000;0.021667;3.773334;195;

949189;146.666748;21.062500;0.021667;3.771250;197;

949333;153.333252;21.062500;0.021250;3.770000;198;

949479;148.000000;21.062500;0.021667;3.767917;199;

949621;148.000000;21.125000;0.021667;3.768333;198;

949769;138.666748;21.125000;0.021667;3.767917;199;

