(376215) PROCEDURE_TASK; INFO: Procedure task started
(376288) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(376288) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(376388) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(377073) CLI; ERROR: Terminal doesn't support escape sequences
(495638) PROCEDURE_TASK; INFO: Procedure task received notification
(495639) PROCEDURE_TASK; INFO: Procedure loaded successfully
(495639) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(497633) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(497765) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1000
(497767) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1000
(497843) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1166
(497924) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1333
(497926) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(497931) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(497931) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(498003) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1500
(498086) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1666
(498164) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1833
(498166) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(498171) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(498171) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(498243) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2000
(498244) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2000
(498323) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2333
(498404) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2666
(498406) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(498408) MECHANICAL_CONTROLLER; ERROR: Motor 1 is in overheat shutdown state
(498408) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(498408) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(498483) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 3000
(498563) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 3333
(498643) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 3666
(498646) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(498648) MECHANICAL_CONTROLLER; ERROR: Motor 1 is in overheat shutdown state
(498648) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(498649) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(498723) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 4000
(498724) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 4000
(498803) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 4666
(498806) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(498808) MECHANICAL_CONTROLLER; ERROR: Motor 1 is in overheat shutdown state
(498808) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(498808) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(498883) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5333
(498963) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 6000
(498966) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(498967) MECHANICAL_CONTROLLER; ERROR: Motor 1 is in overheat shutdown state
(498967) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(498967) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(499128) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 6666
(499205) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 7333
(499283) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 8000
(499284) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 8000
(499363) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 9333
(499443) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10666
(499600) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 12000
