Time;acc_x;acc_y;acc_z;

2217;-0.035156;0.038086;1.035156;
2363;-0.033203;0.039062;1.036133;
2503;-0.033203;0.039062;1.036133;
2643;-0.033203;0.036133;1.035156;
2783;-0.034180;0.038086;1.039062;
2923;-0.034180;0.037109;1.037109;
3063;-0.033203;0.038086;1.030273;
3204;-0.034180;0.036133;1.036133;
3344;-0.035156;0.039062;1.038086;
3484;-0.033203;0.038086;1.036133;
3624;-0.035156;0.037109;1.038086;
3763;-0.034180;0.038086;1.039062;
3903;-0.034180;0.037109;1.037109;
4044;-0.033203;0.037109;1.037109;
4183;-0.032227;0.038086;1.036133;
4323;-0.034180;0.038086;1.035156;
4464;-0.036133;0.036133;1.037109;
4604;-0.034180;0.037109;1.035156;
4739;-0.033203;0.037109;1.037109;
4879;-0.033203;0.037109;1.038086;
5019;-0.033203;0.039062;1.036133;
5169;-0.035156;0.038086;1.036133;
5309;-0.034180;0.038086;1.036133;
5440;-0.034180;0.039062;1.037109;
5569;-0.034180;0.039062;1.037109;
5719;-0.033203;0.037109;1.036133;
5850;-0.033203;0.039062;1.038086;
5999;-0.033203;0.039062;1.037109;
6154;-0.034180;0.036133;1.037109;
6294;-0.033203;0.038086;1.037109;
6444;-0.034180;0.037109;1.036133;
6584;-0.033203;0.036133;1.036133;
6724;-0.034180;0.038086;1.035156;
6873;-0.035156;0.038086;1.037109;
7013;-0.034180;0.038086;1.038086;
7153;-0.032227;0.038086;1.036133;
7294;-0.033203;0.038086;1.038086;
7434;-0.034180;0.038086;1.037109;
7584;-0.033203;0.040039;1.039062;
7724;-0.035156;0.036133;1.036133;
7864;-0.034180;0.037109;1.036133;
8003;-0.034180;0.037109;1.037109;
8139;-0.034180;0.037109;1.036133;
8283;-0.035156;0.037109;1.037109;
8419;-0.035156;0.037109;1.037109;
8552;-0.033203;0.037109;1.037109;
8690;-0.033203;0.038086;1.037109;
8819;-0.034180;0.038086;1.038086;
8949;-0.033203;0.037109;1.037109;
9089;-0.034180;0.039062;1.037109;
9229;-0.033203;0.038086;1.037109;
9374;-0.035156;0.038086;1.037109;
9514;-0.034180;0.037109;1.038086;
9663;-0.034180;0.038086;1.037109;
