Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

483048;-21.333374;26.250000;0.021667;3.349584;96;

483201;-18.666626;26.187500;0.021667;3.349584;96;

483343;-18.666626;26.250000;0.021667;3.349584;95;

483485;-20.000000;26.187500;0.021667;3.349584;100;

483625;-20.000000;26.187500;0.021667;3.349584;95;

483763;-21.333374;26.250000;0.021667;3.349584;96;

483905;-18.666626;26.187500;0.021667;3.349584;96;

484043;-20.000000;26.187500;0.021667;3.349584;97;

484185;-20.000000;26.187500;0.021667;3.349584;97;

484323;-21.333374;26.250000;0.021667;3.349584;95;

484465;-20.000000;26.250000;0.021667;3.349584;100;

484603;-20.000000;26.187500;0.021667;3.349584;99;

484746;-20.000000;26.187500;0.021667;3.349584;99;

484883;-17.333374;26.250000;0.021667;3.349584;98;

485025;-17.333374;26.187500;0.021667;3.349584;99;

485163;-22.666626;26.187500;0.021667;3.349584;97;

485305;-18.666626;26.187500;0.021667;3.349167;95;

485445;-21.333374;26.187500;0.021667;3.348750;100;

485575;-21.333374;26.250000;0.021667;3.349584;98;

485719;-18.666626;26.187500;0.021667;3.347083;97;

485858;-21.333374;26.250000;0.021667;3.349584;97;

486002;-22.666626;26.250000;0.021667;3.344167;99;

486153;-18.666626;26.250000;0.021667;3.344584;97;

486294;-21.333374;26.187500;0.021667;3.344167;99;

486431;-17.333374;26.250000;0.021667;3.344584;98;

486560;-20.000000;26.250000;0.021667;3.344167;98;

486701;-18.666626;26.187500;0.021667;3.344584;97;

486839;-20.000000;26.187500;0.021667;3.344167;96;

486988;-17.333374;26.187500;0.021667;3.344584;100;

487136;-21.333374;26.250000;0.021667;3.344167;98;

487279;-17.333374;26.187500;0.021667;3.344167;99;

487428;-22.666626;26.187500;0.021667;3.344584;97;

487577;-21.333374;26.187500;0.021667;3.344167;96;

487726;-21.333374;26.250000;0.021667;3.344167;99;

487866;-18.666626;26.250000;0.021667;3.344167;99;

488005;-22.666626;26.187500;0.021667;3.344584;95;

488143;-21.333374;26.187500;0.021667;3.344584;99;

488288;-20.000000;26.187500;0.021667;3.344584;98;

488433;-18.666626;26.250000;0.021667;3.344167;100;

488575;-18.666626;26.250000;0.021667;3.344584;99;

488713;-18.666626;26.187500;0.021667;3.344167;99;

488848;-22.666626;26.187500;0.021667;3.344167;100;

488989;-20.000000;26.250000;0.021667;3.344167;101;

489139;-20.000000;26.250000;0.021667;3.344167;100;

489276;-18.666626;26.187500;3.344584;3.344167;97;

489416;-18.666626;26.250000;0.021667;3.344167;99;

489565;-21.333374;26.250000;0.021667;3.344167;99;

489703;-21.333374;26.187500;0.021667;3.344167;101;

489849;-18.666626;26.250000;0.021667;3.344167;97;

489981;-21.333374;26.187500;0.021667;3.344167;99;

490126;-17.333374;26.187500;0.021667;0.021667;99;

490254;-17.333374;26.250000;0.021667;3.344167;97;

490398;-17.333374;26.250000;0.021667;3.344584;100;

490542;-17.333374;26.187500;0.021667;0.021667;97;

490685;-21.333374;26.250000;0.021667;3.344167;97;

490831;-21.333374;26.187500;0.021667;3.344167;98;

490974;-20.000000;26.250000;0.021667;3.344167;97;

491119;-17.333374;26.187500;0.021667;3.344167;100;

491256;-17.333374;26.250000;0.021667;3.344167;98;

491396;-21.333374;26.250000;0.021667;3.344167;99;

491533;-18.666626;26.250000;0.021667;3.344167;96;

491679;-20.000000;26.250000;0.021667;3.338750;96;

491826;-18.666626;26.250000;0.021667;3.339167;99;

491952;-18.666626;26.187500;0.021667;3.344167;99;

492096;-18.666626;26.187500;0.021667;3.344167;98;

492226;-18.666626;26.250000;0.021667;3.344167;99;

492363;-25.333374;26.250000;0.021667;3.344167;97;

492505;-18.666626;26.250000;0.021667;3.344167;97;

492643;-20.000000;26.250000;0.021667;3.342500;96;

492769;-22.666626;26.250000;0.021667;3.342917;99;

492908;-30.666626;26.250000;0.021667;3.344167;100;

493054;-18.666626;26.187500;0.021667;3.342500;98;

493196;-20.000000;26.250000;0.021667;3.341250;102;

493347;-18.666626;26.250000;0.021667;3.339167;99;

493482;-22.666626;26.250000;0.021667;3.339167;100;

493633;-18.666626;26.187500;0.021667;3.339167;96;

493776;-17.333374;26.250000;0.021667;3.339167;100;

493919;-17.333374;26.187500;0.021667;3.338750;100;

494056;-18.666626;26.187500;0.021667;3.339167;97;

494197;-20.000000;26.250000;0.021667;3.339167;98;

494349;-17.333374;26.187500;0.021667;3.339167;98;

494499;-16.000000;26.187500;0.021667;3.338750;96;

494645;-25.333374;26.187500;0.021667;3.338750;96;

494789;-18.666626;26.250000;0.021667;3.338750;98;

494933;-18.666626;26.250000;0.021667;3.338750;97;

495073;-20.000000;26.187500;0.021667;3.338750;100;

495205;-17.333374;26.250000;0.021667;3.338750;98;

495347;-20.000000;26.187500;0.021667;3.339167;98;

495496;-21.333374;26.250000;0.021667;3.338750;96;

495629;-20.000000;26.187500;0.021667;3.338750;98;

495777;-18.666626;26.187500;0.021667;3.339167;96;

495926;-17.333374;26.250000;0.021667;3.339167;98;

496063;-20.000000;26.187500;0.021667;3.338750;100;

496206;-21.333374;26.250000;0.021667;3.338750;100;

496343;-17.333374;26.250000;0.021667;0.021667;98;

496473;-20.000000;26.250000;3.339167;3.338750;98;

496616;-21.333374;26.250000;0.021667;3.338750;96;

496755;-18.666626;26.187500;0.021667;3.338750;99;

496893;-22.666626;26.250000;0.021667;3.339167;97;

497039;-17.333374;26.250000;0.021667;3.339167;97;

497181;-21.333374;26.250000;0.021667;3.338750;98;

497331;-18.666626;26.250000;0.021667;3.339167;99;

497466;-21.333374;26.250000;0.021667;3.339167;101;

497607;-18.666626;26.250000;0.021667;3.338750;97;

497756;-20.000000;26.187500;0.021667;3.339167;99;

497889;-17.333374;26.250000;0.021667;3.338750;97;

498022;-17.333374;26.250000;0.021667;3.338750;98;

498152;-22.666626;26.250000;0.021667;3.339167;97;

498284;-18.666626;26.187500;0.021667;3.338750;100;

498419;-18.666626;26.187500;0.021667;3.339167;96;

498553;-20.000000;26.250000;0.021667;3.338750;101;

498681;-17.333374;26.187500;0.021667;3.338750;96;

498829;-22.666626;26.250000;0.021667;3.339167;97;

498973;-20.000000;26.187500;0.021667;3.339167;98;

499109;-22.666626;26.250000;0.021667;3.338750;94;

499254;-21.333374;26.250000;0.021667;3.338750;99;

499396;-17.333374;26.250000;0.021667;3.338750;99;

499547;-17.333374;26.250000;0.021667;3.338750;95;

499695;-18.666626;26.250000;0.021667;3.339167;97;

499833;-17.333374;26.187500;0.021667;3.338750;98;

499976;-18.666626;26.250000;0.021667;3.339167;98;

500119;-18.666626;26.250000;0.021667;3.339167;97;

