(245822) PROCEDURE_TASK; INFO: Procedure task started
(245895) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(245895) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(245995) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(246700) CLI; ERROR: Terminal doesn't support escape sequences
(279806) PROCEDURE_TASK; INFO: Procedure task received notification
(279806) PROCEDURE_TASK; INFO: Procedure loaded successfully
(279806) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(281801) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(281900) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(281901) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(282190) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5000
(282193) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(282196) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(282196) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(282480) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(282770) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 15000
(283060) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(283350) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 25000
(283784) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(283785) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(284070) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(284360) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(284650) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 45000
(284940) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(285020) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(285220) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 55000
(285515) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(285516) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -100000
(287010) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(287025) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(289120) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(289120) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(289121) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(289438) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5000
(289720) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(290042) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 15000
(290330) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(290620) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 25000
(290910) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(290911) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(291200) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(291498) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(291780) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 45000
(292070) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(292150) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(292426) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 55000
(292710) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(292711) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -100000
(294210) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(294212) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(296409) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(296409) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(296411) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(296914) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5000
(297200) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(297497) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 15000
(297780) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(298070) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 25000
(298360) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(298361) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(298650) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(298940) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(299230) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 45000
(299520) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(299600) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(299920) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 55000
(300210) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(300211) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -100000
(300214) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(300218) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(300218) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(301710) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
