Time;acc_x;acc_y;acc_z;

2216;-0.035156;0.036133;1.035156;
2363;-0.032227;0.038086;1.036133;
2503;-0.034180;0.038086;1.035156;
2643;-0.034180;0.037109;1.036133;
2783;-0.034180;0.038086;1.037109;
2924;-0.035156;0.038086;1.035156;
3064;-0.036133;0.035156;1.040039;
3204;-0.034180;0.038086;1.036133;
3344;-0.033203;0.039062;1.037109;
3484;-0.034180;0.036133;1.036133;
3624;-0.034180;0.038086;1.036133;
3764;-0.034180;0.039062;1.037109;
3903;-0.035156;0.038086;1.036133;
4044;-0.033203;0.037109;1.037109;
4183;-0.035156;0.038086;1.037109;
4324;-0.035156;0.037109;1.036133;
4464;-0.034180;0.037109;1.036133;
4604;-0.033203;0.038086;1.036133;
4739;-0.035156;0.037109;1.038086;
4889;-0.034180;0.037109;1.037109;
5031;-0.033203;0.038086;1.036133;
5159;-0.034180;0.037109;1.037109;
5299;-0.034180;0.038086;1.037109;
5439;-0.035156;0.038086;1.037109;
5584;-0.034180;0.036133;1.037109;
5733;-0.034180;0.038086;1.036133;
5859;-0.033203;0.039062;1.037109;
5999;-0.034180;0.037109;1.037109;
6130;-0.035156;0.037109;1.036133;
6283;-0.034180;0.036133;1.036133;
6423;-0.033203;0.038086;1.037109;
6563;-0.034180;0.038086;1.037109;
6703;-0.035156;0.037109;1.036133;
6844;-0.034180;0.036133;1.037109;
6993;-0.035156;0.037109;1.036133;
7134;-0.034180;0.036133;1.036133;
7274;-0.034180;0.037109;1.035156;
7414;-0.035156;0.036133;1.036133;
7554;-0.034180;0.038086;1.036133;
7694;-0.033203;0.039062;1.037109;
7834;-0.035156;0.037109;1.037109;
7974;-0.033203;0.037109;1.037109;
8114;-0.034180;0.037109;1.037109;
8244;-0.034180;0.037109;1.037109;
8384;-0.033203;0.039062;1.038086;
8523;-0.034180;0.038086;1.036133;
8664;-0.035156;0.038086;1.038086;
8803;-0.033203;0.038086;1.037109;
8929;-0.033203;0.039062;1.036133;
9059;-0.033203;0.038086;1.038086;
9199;-0.033203;0.038086;1.038086;
9349;-0.034180;0.038086;1.035156;
9490;-0.034180;0.038086;1.037109;
9629;-0.034180;0.037109;1.035156;
9779;-0.033203;0.038086;1.035156;
9929;-0.035156;0.037109;1.037109;
10084;-0.033203;0.038086;1.037109;
10224;-0.033203;0.038086;1.036133;
10373;-0.033203;0.038086;1.037109;
10514;-0.034180;0.037109;1.037109;
10654;-0.034180;0.037109;1.036133;
10794;-0.033203;0.038086;1.037109;
10933;-0.035156;0.038086;1.038086;
11073;-0.033203;0.039062;1.036133;
11214;-0.033203;0.040039;1.037109;
11354;-0.033203;0.038086;1.037109;
11493;-0.033203;0.038086;1.037109;
11633;-0.034180;0.037109;1.037109;
11774;-0.035156;0.037109;1.037109;
11914;-0.033203;0.038086;1.036133;
12059;-0.035156;0.037109;1.037109;
12209;-0.033203;0.037109;1.036133;
12359;-0.035156;0.039062;1.036133;
12511;-0.036133;0.037109;1.037109;
12739;-0.033203;0.039062;1.037109;
12899;-0.034180;0.037109;1.036133;
13039;-0.033203;0.040039;1.037109;
13173;-0.034180;0.038086;1.038086;
13314;-0.034180;0.037109;1.037109;
13454;-0.034180;0.037109;1.037109;
13593;-0.035156;0.037109;1.035156;
13733;-0.034180;0.038086;1.036133;
13883;-0.033203;0.038086;1.036133;
14024;-0.035156;0.038086;1.036133;
14164;-0.035156;0.037109;1.037109;
14304;-0.035156;0.037109;1.036133;
14444;-0.034180;0.039062;1.035156;
14594;-0.033203;0.039062;1.036133;
14734;-0.034180;0.037109;1.037109;
14874;-0.034180;0.038086;1.037109;
15013;-0.034180;0.037109;1.036133;
15149;-0.033203;0.039062;1.037109;
15289;-0.035156;0.038086;1.038086;
15429;-0.034180;0.036133;1.037109;
15569;-0.033203;0.037109;1.036133;
15719;-0.035156;0.038086;1.037109;
15864;-0.035156;0.037109;1.036133;
