(1840) PROCEDURE_TASK; INFO: Procedure task started
(1913) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(1914) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(2014) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(2619) CLI; ERROR: Terminal doesn't support escape sequences
(62957) PROCEDURE_TASK; INFO: Procedure task received notification
(62957) PROCEDURE_TASK; INFO: Procedure loaded successfully
(62957) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(65114) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(65218) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(66732) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(67067) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 39999
(67219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(67379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(67381) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(67494) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(67494) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(67539) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -19999
(67699) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -39999
(67701) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(67706) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(67706) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(67859) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -60000
(67862) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(67866) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(67866) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(68859) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(68859) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(70629) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(71049) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(71049) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(72549) PROCEDURE_TASK; INFO: Stop notification received, stopping procedure
(82286) MACUS; INFO: Sync received: 8388607, expected: 1
(82286) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(83279) MACUS; INFO: Sync received: 0, expected: 1
(83279) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(84322) MACUS; INFO: Sync received: 0, expected: 1
(84322) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(85319) MACUS; INFO: Sync received: 0, expected: 1
(85319) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(86319) MACUS; INFO: Sync received: 0, expected: 1
(86319) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(87319) MACUS; INFO: Sync received: 0, expected: 1
(87319) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(88420) MACUS; INFO: Sync received: 0, expected: 1
(88420) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(89551) MACUS; INFO: Sync received: 0, expected: 1
(89551) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(90671) MACUS; INFO: Sync received: 0, expected: 1
(90671) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(91681) MACUS; INFO: Sync received: 0, expected: 1
(91681) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(92772) MACUS; INFO: Sync received: 0, expected: 1
(92772) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(93769) MACUS; INFO: Sync received: 0, expected: 1
(93769) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(94769) MACUS; INFO: Sync received: 0, expected: 1
(94769) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(95769) MACUS; INFO: Sync received: 0, expected: 1
(95769) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(96769) MACUS; INFO: Sync received: 0, expected: 1
(96769) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(97773) MACUS; INFO: Sync received: 0, expected: 1
(97774) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(98769) MACUS; INFO: Sync received: 0, expected: 1
(98769) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(99834) MACUS; INFO: Sync received: 0, expected: 1
(99835) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
