Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

422223;173.333252;24.875000;0.021667;3.917084;186;

422372;181.333252;24.812500;0.021667;3.917500;188;

422516;181.333252;24.812500;0.021667;3.917084;186;

422654;189.333252;24.812500;0.021667;3.917084;186;

422796;190.666748;24.812500;0.021667;3.917084;187;

422934;190.666748;24.812500;0.021667;3.917500;186;

423077;186.666748;24.812500;0.021667;3.917500;186;

423214;192.000000;24.812500;0.021667;3.917084;187;

423356;190.666748;24.812500;0.021667;3.917500;185;

423494;190.666748;24.812500;0.021667;3.917500;185;

423636;200.000000;24.812500;0.021667;3.917084;188;

423774;190.666748;24.812500;0.021667;3.917500;187;

423916;192.000000;24.812500;0.021667;3.917084;188;

424054;192.000000;24.812500;0.021667;3.917084;187;

424197;200.000000;24.812500;0.021667;3.917084;183;

424334;196.000000;24.812500;0.021667;3.917084;186;

424476;190.666748;24.812500;0.021667;3.917084;187;

424616;190.666748;24.812500;0.021667;3.917084;186;

424758;190.666748;24.812500;0.021667;3.917084;188;

424914;198.666748;24.812500;0.021667;3.917500;188;

425057;198.666748;24.812500;0.021667;3.917084;187;

425207;198.666748;24.812500;3.917500;3.917500;188;

425346;198.666748;24.812500;0.021667;3.917084;185;

425483;200.000000;24.812500;0.021667;3.912084;187;

425634;200.000000;24.812500;3.912084;3.911667;186;

425777;192.000000;24.812500;0.021667;3.917084;187;

425917;198.666748;24.812500;3.917084;3.916667;186;

426056;196.000000;24.812500;0.021667;3.917084;187;

426194;200.000000;24.812500;0.021667;3.917084;186;

426337;200.000000;24.812500;0.026667;3.914167;175;

426474;201.333252;24.812500;0.062083;3.915834;168;

426617;201.333252;24.812500;0.122917;3.912084;163;

426754;201.333252;24.812500;0.085000;3.914583;149;

426898;206.666748;24.812500;0.057917;3.915417;139;

427046;204.000000;24.812500;0.175417;3.926250;128;

427184;204.000000;24.812500;0.075833;3.927917;116;

427328;206.666748;24.812500;0.072500;3.924583;111;

427474;204.000000;24.812500;0.165833;3.918333;101;

427616;206.666748;24.812500;0.119583;3.920417;92;

427750;206.666748;24.812500;0.714167;4.118334;91;

427893;206.666748;24.812500;0.402917;4.198750;94;

428037;204.000000;24.812500;0.093750;3.912084;94;

428191;206.666748;24.812500;0.065417;3.912084;93;

428344;201.333252;24.812500;0.125417;3.924167;95;

428491;208.000000;24.812500;0.045417;3.913333;94;

428636;-17.333374;24.812500;0.028750;3.912084;99;

428775;-16.000000;24.812500;0.046667;3.911667;113;

428916;-16.000000;24.812500;0.074167;3.912084;126;

429056;-21.333374;24.812500;0.098333;3.912084;138;

429196;-18.666626;24.812500;0.079583;3.912917;150;

429336;-18.666626;24.812500;0.102500;3.916250;162;

429476;-22.666626;24.812500;0.109167;3.912084;178;

429615;-30.666626;24.812500;0.316250;4.047917;180;

429756;-25.333374;24.812500;0.088750;3.924583;181;

429895;-25.333374;24.812500;0.053750;3.911667;181;

430042;-22.666626;24.812500;0.030000;3.912084;188;

430189;-32.000000;24.812500;0.021667;3.911667;197;

430334;-30.666626;24.812500;0.025000;3.912084;209;

