Time;acc_x;acc_y;acc_z;

2364;-0.034180;0.039062;1.039062;
2513;-0.034180;0.039062;1.038086;
2653;-0.033203;0.039062;1.039062;
2793;-0.035156;0.037109;1.039062;
2933;-0.033203;0.039062;1.036133;
3073;-0.034180;0.040039;1.038086;
3213;-0.034180;0.038086;1.045898;
3354;-0.034180;0.040039;1.039062;
3494;-0.033203;0.039062;1.039062;
3633;-0.035156;0.038086;1.038086;
3773;-0.033203;0.039062;1.038086;
3913;-0.034180;0.040039;1.038086;
4054;-0.034180;0.038086;1.039062;
4194;-0.033203;0.039062;1.039062;
4333;-0.035156;0.038086;1.040039;
4473;-0.036133;0.037109;1.039062;
4614;-0.034180;0.039062;1.038086;
4753;-0.034180;0.038086;1.040039;
4889;-0.034180;0.037109;1.038086;
5020;-0.033203;0.037109;1.037109;
5160;-0.035156;0.039062;1.038086;
5300;-0.034180;0.038086;1.039062;
5429;-0.034180;0.039062;1.039062;
5579;-0.033203;0.039062;1.039062;
5729;-0.033203;0.038086;1.039062;
5869;-0.034180;0.039062;1.038086;
6004;-0.033203;0.040039;1.040039;
6139;-0.034180;0.040039;1.039062;
6269;-0.035156;0.038086;1.039062;
6409;-0.034180;0.037109;1.037109;
6539;-0.034180;0.037109;1.039062;
6683;-0.033203;0.037109;1.036133;
6819;-0.033203;0.039062;1.038086;
6964;-0.034180;0.039062;1.038086;
7103;-0.033203;0.040039;1.038086;
7243;-0.035156;0.039062;1.039062;
7383;-0.035156;0.040039;1.037109;
7519;-0.034180;0.038086;1.037109;
7664;-0.034180;0.039062;1.039062;
7814;-0.034180;0.039062;1.039062;
7954;-0.034180;0.038086;1.039062;
8094;-0.034180;0.040039;1.040039;
8229;-0.033203;0.038086;1.038086;
8373;-0.034180;0.040039;1.040039;
8513;-0.034180;0.039062;1.039062;
8649;-0.033203;0.039062;1.038086;
8799;-0.035156;0.038086;1.040039;
8929;-0.034180;0.039062;1.039062;
9081;-0.034180;0.037109;1.037109;
9219;-0.035156;0.038086;1.039062;
9369;-0.034180;0.039062;1.040039;
9509;-0.034180;0.039062;1.038086;
9643;-0.034180;0.039062;1.039062;
9780;-0.034180;0.038086;1.038086;
9909;-0.034180;0.040039;1.039062;
10039;-0.034180;0.039062;1.039062;
10189;-0.034180;0.039062;1.039062;
10330;-0.034180;0.039062;1.039062;
10479;-0.034180;0.039062;1.039062;
10629;-0.033203;0.040039;1.040039;
10759;-0.033203;0.039062;1.038086;
10909;-0.035156;0.039062;1.039062;
11050;-0.035156;0.039062;1.039062;
11179;-0.034180;0.039062;1.038086;
11319;-0.035156;0.038086;1.038086;
11463;-0.033203;0.037109;1.037109;
11603;-0.033203;0.038086;1.038086;
11750;-0.035156;0.039062;1.039062;
11899;-0.034180;0.038086;1.039062;
12029;-0.034180;0.039062;1.038086;
12179;-0.034180;0.040039;1.039062;
12323;-0.034180;0.039062;1.039062;
12474;-0.034180;0.039062;1.040039;
12614;-0.033203;0.036133;1.039062;
12754;-0.033203;0.040039;1.038086;
12899;-0.035156;0.038086;1.038086;
13039;-0.034180;0.036133;1.039062;
13184;-0.035156;0.038086;1.038086;
13324;-0.034180;0.038086;1.039062;
13464;-0.033203;0.039062;1.039062;
13600;-0.036133;0.039062;1.038086;
13739;-0.035156;0.038086;1.038086;
13884;-0.034180;0.040039;1.040039;
14020;-0.034180;0.040039;1.039062;
14170;-0.034180;0.038086;1.038086;
14309;-0.034180;0.039062;1.038086;
14449;-0.035156;0.040039;1.038086;
14590;-0.035156;0.038086;1.039062;
14739;-0.033203;0.039062;1.039062;
14889;-0.033203;0.038086;1.038086;
15039;-0.034180;0.040039;1.040039;
15170;-0.033203;0.039062;1.039062;
15319;-0.035156;0.039062;1.040039;
15469;-0.034180;0.039062;1.039062;
15619;-0.034180;0.037109;1.039062;
