Time;acc_x;acc_y;acc_z;

1069674;0.087891;0.024414;1.016602;
1069899;0.090820;0.019531;1.022461;
1070049;0.091797;0.017578;1.009766;
1070189;0.088867;0.025391;1.017578;
1070329;0.086914;0.019531;0.999023;
1070469;0.084961;0.019531;0.989258;
1070609;0.087891;0.018555;0.989258;
1070749;0.085938;0.019531;0.989258;
1070889;0.087891;0.022461;1.003906;
1071029;0.086914;0.018555;1.026367;
1071169;0.084961;0.015625;1.031250;
1071309;0.085938;0.021484;1.033203;
1071449;0.086914;0.018555;1.041016;
1071589;0.087891;0.017578;1.045898;
1071729;0.089844;0.024414;1.050781;
1071869;0.088867;0.023438;1.063477;
1072009;0.086914;0.017578;1.049805;
1072149;0.088867;0.024414;1.055664;
1072286;0.089844;0.023438;1.053711;
1072435;0.089844;0.025391;1.049805;
1072594;0.087891;0.019531;1.034180;
1072749;0.087891;0.018555;1.029297;
1072889;0.089844;0.022461;1.039062;
1073039;0.086914;0.017578;1.021484;
1073179;0.085938;0.018555;1.018555;
1073319;0.083008;0.024414;1.007812;
1073454;0.089844;0.023438;1.001953;
1073609;0.083008;0.018555;0.987305;
1073749;0.085938;0.017578;0.981445;
1073889;0.086914;0.026367;0.992188;
1074029;0.079102;0.018555;0.985352;
1074169;0.080078;0.015625;0.984375;
1074309;0.086914;0.024414;0.996094;
1074449;0.080078;0.025391;0.983398;
1074589;0.083984;0.017578;0.967773;
1074729;0.083984;0.025391;0.980469;
1074884;0.078125;0.020508;0.965820;
1075044;0.078125;0.016602;0.958008;
1075184;0.083008;0.018555;0.977539;
1075329;0.083008;0.020508;0.965820;
1075469;0.083008;0.023438;0.966797;
1075609;0.080078;0.022461;0.976562;
1075759;0.080078;0.021484;1.004883;
1075899;0.083008;0.022461;1.022461;
1076039;0.082031;0.026367;1.049805;
1076189;0.083008;0.020508;1.059570;
1076329;0.084961;0.027344;1.064453;
1076469;0.085938;0.026367;1.081055;
1076609;0.084961;0.023438;1.092773;
1076749;0.084961;0.025391;1.097656;
1076899;0.083984;0.016602;1.089844;
1077039;0.087891;0.029297;1.091797;
1077189;0.086914;0.024414;1.097656;
1077326;0.082031;0.022461;1.090820;
1077474;0.080078;0.019531;1.078125;
1077634;0.083008;0.019531;1.079102;
1077779;0.081055;0.018555;1.082031;
1077919;0.083008;0.019531;1.077148;
1078054;0.082031;0.017578;1.069336;
1078209;0.081055;0.021484;1.073242;
1078349;0.081055;0.017578;1.078125;
1078489;0.083008;0.012695;1.057617;
1078629;0.081055;0.021484;1.048828;
1078779;0.082031;0.019531;1.052734;
1078919;0.078125;0.016602;1.033203;
1079059;0.079102;0.014648;1.026367;
1079209;0.078125;0.020508;1.029297;
1079349;0.076172;0.016602;1.018555;
1079489;0.078125;0.024414;1.025391;
1079639;0.077148;0.020508;1.033203;
1079779;0.077148;0.021484;1.042969;
1079919;0.079102;0.025391;1.061523;
1080059;0.080078;0.019531;1.070312;
1080201;0.083008;0.023438;1.083984;
1080355;0.080078;0.021484;1.070312;
1080506;0.081055;0.019531;1.079102;
1080665;0.079102;0.023438;1.071289;
1080819;0.079102;0.022461;1.076172;
1080959;0.078125;0.018555;1.070312;
1081109;0.081055;0.020508;1.079102;
1081249;0.078125;0.022461;1.076172;
1081389;0.076172;0.017578;1.078125;
1081529;0.079102;0.020508;1.100586;
1081679;0.081055;0.020508;1.136719;
1081819;0.080078;0.019531;1.186523;
1081959;0.085938;0.017578;1.265625;
1082099;0.085938;0.020508;1.313477;
1082239;0.091797;0.019531;1.386719;
1082389;0.094727;0.017578;1.449219;
1082529;0.098633;0.015625;1.488281;
1082669;0.101562;0.017578;1.519531;
1082835;0.103516;0.012695;1.561523;
1082995;0.105469;0.013672;1.579102;
1083155;0.108398;0.011719;1.611328;
1083309;0.107422;0.011719;1.648438;
1083449;0.110352;0.010742;1.666016;
1083589;0.114258;0.012695;1.700195;
1083729;0.114258;0.014648;1.727539;
1083869;0.115234;0.016602;1.758789;
1084009;0.115234;0.015625;1.761719;
1084149;0.118164;0.019531;1.770508;
1084299;0.118164;0.013672;1.783203;
1084439;0.116211;0.014648;1.791992;
1084579;0.118164;0.017578;1.799805;
1084719;0.119141;0.018555;1.800781;
1084859;0.120117;0.014648;1.796875;
1084999;0.120117;0.014648;1.802734;
1085139;0.118164;0.016602;1.803711;
1085284;0.120117;0.019531;1.795898;
1085435;0.121094;0.018555;1.799805;
1085595;0.123047;0.018555;1.798828;
1085749;0.122070;0.013672;1.813477;
1085889;0.122070;0.011719;1.826172;
1086039;0.125000;0.014648;1.826172;
1086179;0.124023;0.015625;1.832031;
1086319;0.120117;0.014648;1.827148;
1086459;0.121094;0.017578;1.833008;
1086599;0.124023;0.010742;1.849609;
1086739;0.124023;0.017578;1.842773;
1086879;0.123047;0.018555;1.845703;
1087029;0.125977;0.021484;1.826172;
1087169;0.126953;0.017578;1.847656;
1087309;0.123047;0.016602;1.835938;
1087449;0.125000;0.015625;1.840820;
1087599;0.126953;0.017578;1.824219;
1087737;0.126953;0.013672;1.819336;
1087884;0.126953;0.008789;1.822266;
1088049;0.126953;0.013672;1.824219;
1088184;0.128906;0.018555;1.836914;
1088315;0.132812;0.014648;1.833984;
1088479;0.129883;0.017578;1.824219;
1088619;0.134766;0.018555;1.836914;
1088759;0.132812;0.013672;1.833984;
1088899;0.128906;0.010742;1.847656;
1089039;0.134766;0.016602;1.853516;
1089179;0.134766;0.012695;1.858398;
1089319;0.137695;0.009766;1.860352;
1089459;0.136719;0.012695;1.856445;
1089599;0.139648;0.015625;1.860352;
1089739;0.139648;0.015625;1.851562;
1089879;0.140625;0.018555;1.863281;
1090019;0.144531;0.015625;1.852539;
1090169;0.141602;0.013672;1.864258;
1090309;0.147461;0.014648;1.866211;
1090445;0.143555;0.010742;1.861328;
1090589;0.142578;0.012695;1.866211;
1090729;0.145508;0.007812;1.861328;
1090864;0.147461;0.010742;1.862305;
1091025;0.146484;0.007812;1.855469;
1091185;0.149414;0.007812;1.851562;
1091339;0.148438;0.004883;1.865234;
1091489;0.151367;0.002930;1.872070;
1091629;0.154297;0.000977;1.868164;
1091769;0.148438;0.002930;1.851562;
1091909;0.149414;0.000000;1.837891;
1092049;0.152344;0.002930;1.832031;
1092189;0.151367;0.004883;1.837891;
1092329;0.156250;0.008789;1.835938;
1092469;0.154297;0.010742;1.827148;
1092609;0.153320;0.017578;1.825195;
1092749;0.149414;0.017578;1.815430;
1092889;0.148438;0.026367;1.824219;
1093029;0.153320;0.032227;1.815430;
1093169;0.158203;0.033203;1.840820;
1093305;0.154297;0.031250;1.834961;
1093434;0.157227;0.027344;1.847656;
1093584;0.157227;0.025391;1.850586;
1093749;0.159180;0.024414;1.851562;
1093885;0.163086;0.031250;1.859375;
1094044;0.164062;0.025391;1.859375;
1094199;0.166016;0.021484;1.839844;
1094339;0.164062;0.015625;1.841797;
1094479;0.166016;0.013672;1.844727;
1094629;0.170898;0.007812;1.842773;
1094769;0.165039;0.010742;1.845703;
1094909;0.166992;0.011719;1.853516;
1095049;0.170898;0.004883;1.836914;
1095189;0.172852;0.003906;1.840820;
1095329;0.174805;0.004883;1.827148;
1095469;0.176758;0.001953;1.832031;
1095609;0.172852;0.001953;1.818359;
1095749;0.178711;0.002930;1.815430;
1095899;0.177734;0.005859;1.807617;
1096039;0.175781;0.014648;1.821289;
1096195;0.178711;0.012695;1.807617;
1096334;0.181641;0.013672;1.809570;
1096484;0.180664;0.010742;1.811523;
1096634;0.181641;0.010742;1.806641;
1096789;0.186523;0.013672;1.818359;
1096929;0.184570;0.007812;1.834961;
1097069;0.187500;0.012695;1.843750;
1097209;0.190430;0.013672;1.838867;
1097349;0.188477;0.012695;1.834961;
1097499;0.193359;0.014648;1.853516;
1097639;0.193359;0.016602;1.867188;
1097779;0.194336;0.015625;1.848633;
1097919;0.197266;0.019531;1.833984;
1098059;0.192383;0.013672;1.819336;
1098209;0.197266;0.013672;1.810547;
1098349;0.195312;0.012695;1.792969;
1098489;0.197266;0.017578;1.805664;
1098639;0.199219;0.018555;1.805664;
1098776;0.198242;0.020508;1.800781;
1098935;0.195312;0.025391;1.770508;
1099094;0.196289;0.011719;1.735352;
1099239;0.194336;0.008789;1.713867;
1099379;0.194336;0.013672;1.697266;
1099519;0.190430;0.007812;1.663086;
1099659;0.190430;0.013672;1.652344;
1099799;0.192383;0.014648;1.612305;
1099939;0.193359;0.008789;1.622070;
1100079;0.193359;0.009766;1.595703;
1100219;0.193359;0.016602;1.579102;
1100359;0.194336;0.015625;1.576172;
1100499;0.193359;0.014648;1.564453;
1100639;0.197266;0.008789;1.564453;
1100779;0.194336;0.010742;1.554688;
1100919;0.196289;0.007812;1.565430;
1101069;0.188477;0.004883;1.559570;
1101205;0.187500;0.007812;1.538086;
1101344;0.185547;-0.000977;1.544922;
1101494;0.182617;0.005859;1.572266;
1101645;0.176758;0.010742;1.558594;
1101809;0.169922;-0.001953;1.549805;
1101959;0.164062;0.007812;1.573242;
1102099;0.161133;0.015625;1.553711;
1102239;0.152344;0.007812;1.506836;
1102389;0.138672;0.020508;1.452148;
1102529;0.134766;0.030273;1.420898;
1102669;0.119141;0.021484;1.357422;
1102819;0.106445;0.022461;1.252930;
1102959;0.093750;0.030273;1.215820;
1103099;0.083984;0.021484;1.108398;
1103239;0.067383;0.027344;1.024414;
1103379;0.055664;0.028320;0.919922;
1103519;0.042969;0.022461;0.832031;
1103659;0.033203;0.028320;0.708984;
1103795;0.022461;0.029297;0.608398;
1103944;0.013672;0.036133;0.519531;
1104095;0.011719;0.040039;0.446289;
1104244;0.007812;0.040039;0.390625;
1104399;0.004883;0.041992;0.305664;
1104539;0.000000;0.039062;0.235352;
1104679;0.000000;0.039062;0.204102;
1104819;0.001953;0.036133;0.165039;
1104959;0.003906;0.031250;0.124023;
1105099;0.000000;0.030273;0.112305;
1105239;0.000977;0.026367;0.103516;
1105379;-0.002930;0.031250;0.075195;
1105519;0.000000;0.034180;0.074219;
1105659;-0.002930;0.033203;0.054688;
1105799;-0.003906;0.037109;0.057617;
1105939;-0.003906;0.036133;0.041016;
1106089;-0.001953;0.040039;0.036133;
1106229;-0.009766;0.040039;0.033203;
1106365;-0.005859;0.039062;0.037109;
1106525;-0.003906;0.036133;0.039062;
1106664;-0.007812;0.034180;0.050781;
