Time;acc_x;acc_y;acc_z;

482140;-0.010742;0.026367;0.979492;
482357;-0.007812;0.031250;0.984375;
482507;-0.005859;0.028320;0.977539;
482647;-0.010742;0.024414;0.987305;
482787;-0.007812;0.023438;0.991211;
482927;-0.002930;0.024414;0.995117;
483067;-0.007812;0.024414;1.000000;
483207;-0.008789;0.023438;1.004883;
483347;-0.007812;0.030273;1.013672;
483487;-0.006836;0.020508;1.006836;
483627;-0.009766;0.027344;1.011719;
483767;-0.009766;0.023438;1.011719;
483907;-0.008789;0.027344;1.016602;
484047;-0.007812;0.027344;1.012695;
484187;-0.004883;0.028320;1.012695;
484327;-0.005859;0.025391;1.014648;
484467;-0.005859;0.025391;1.014648;
484607;-0.005859;0.027344;1.026367;
484742;-0.005859;0.025391;1.012695;
484882;-0.006836;0.024414;1.019531;
485022;-0.006836;0.022461;1.000977;
485162;-0.009766;0.022461;1.008789;
485313;-0.008789;0.025391;1.011719;
485447;-0.009766;0.029297;1.009766;
485572;-0.008789;0.020508;1.006836;
485707;-0.009766;0.026367;1.010742;
485857;-0.007812;0.020508;1.018555;
485997;-0.005859;0.024414;1.027344;
486147;-0.007812;0.022461;1.033203;
486287;-0.006836;0.024414;1.040039;
486427;-0.006836;0.027344;1.044922;
486577;-0.006836;0.024414;1.059570;
486717;-0.005859;0.024414;1.046875;
486857;-0.007812;0.021484;1.047852;
487007;-0.005859;0.027344;1.046875;
487147;-0.003906;0.022461;1.044922;
487287;-0.007812;0.024414;1.048828;
487427;-0.009766;0.022461;1.026367;
487567;-0.006836;0.025391;1.029297;
487702;-0.007812;0.030273;1.022461;
487832;-0.006836;0.026367;1.016602;
487982;-0.009766;0.027344;1.012695;
488112;-0.007812;0.023438;1.011719;
488252;-0.007812;0.025391;1.007812;
488402;-0.005859;0.026367;1.007812;
488557;-0.008789;0.026367;0.999023;
488697;-0.007812;0.024414;1.002930;
488837;-0.007812;0.029297;1.004883;
488977;-0.006836;0.023438;0.989258;
489117;-0.009766;0.024414;0.999023;
489257;-0.008789;0.021484;0.996094;
489397;-0.007812;0.025391;1.001953;
489547;-0.010742;0.024414;0.992188;
489687;-0.009766;0.029297;0.991211;
489827;-0.010742;0.027344;0.984375;
489967;-0.008789;0.027344;0.975586;
490107;-0.008789;0.022461;0.976562;
490247;-0.005859;0.025391;0.970703;
490387;-0.009766;0.022461;0.959961;
490527;-0.009766;0.023438;0.957031;
490662;-0.008789;0.020508;0.948242;
490802;-0.008789;0.022461;0.948242;
490952;-0.009766;0.020508;0.941406;
491102;-0.013672;0.024414;0.934570;
491242;-0.010742;0.023438;0.938477;
491383;-0.012695;0.025391;0.949219;
491537;-0.013672;0.026367;0.939453;
491677;-0.011719;0.026367;0.938477;
491827;-0.009766;0.027344;0.944336;
491967;-0.011719;0.028320;0.948242;
492107;-0.012695;0.030273;0.948242;
492257;-0.012695;0.025391;0.946289;
492397;-0.013672;0.027344;0.950195;
492537;-0.011719;0.022461;0.952148;
492687;-0.013672;0.024414;0.959961;
492827;-0.010742;0.022461;0.945312;
492967;-0.011719;0.021484;0.956055;
493107;-0.010742;0.023438;0.953125;
493247;-0.010742;0.023438;0.958008;
493387;-0.010742;0.022461;0.963867;
493522;-0.010742;0.025391;0.958984;
493666;-0.009766;0.026367;0.960938;
493803;-0.008789;0.027344;0.956055;
493952;-0.013672;0.029297;0.956055;
494092;-0.010742;0.024414;0.968750;
494242;-0.010742;0.027344;0.980469;
494372;-0.012695;0.025391;0.978516;
494527;-0.012695;0.027344;0.977539;
494667;-0.009766;0.025391;0.976562;
494807;-0.008789;0.024414;0.987305;
494957;-0.010742;0.027344;0.983398;
495097;-0.009766;0.024414;0.991211;
495237;-0.005859;0.025391;0.994141;
495377;-0.008789;0.025391;1.000000;
495517;-0.007812;0.022461;0.996094;
495657;-0.005859;0.022461;1.008789;
495797;-0.009766;0.025391;0.993164;
495937;-0.009766;0.029297;0.993164;
496077;-0.008789;0.026367;0.985352;
496217;-0.010742;0.025391;0.985352;
496357;-0.011719;0.022461;0.983398;
496492;-0.010742;0.023438;0.978516;
496642;-0.012695;0.027344;0.980469;
496792;-0.013672;0.024414;0.981445;
496943;-0.012695;0.024414;0.972656;
497082;-0.009766;0.022461;0.974609;
497237;-0.010742;0.025391;0.977539;
497377;-0.011719;0.026367;0.972656;
497517;-0.011719;0.026367;0.967773;
497657;-0.010742;0.029297;0.977539;
497797;-0.012695;0.028320;0.974609;
497947;-0.010742;0.028320;0.974609;
498087;-0.011719;0.022461;0.982422;
