Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

842097;-26.666626;24.812500;0.025000;3.779583;202;

842242;-22.666626;24.812500;0.023750;3.779583;203;

842384;-21.333374;24.812500;0.024583;3.779583;202;

842527;-25.333374;24.812500;0.024583;3.779583;201;

842664;-22.666626;24.812500;0.024583;3.779167;201;

842807;-21.333374;24.812500;0.024167;3.779167;202;

842944;-18.666626;24.812500;0.024583;3.779583;204;

843087;-22.666626;24.812500;0.024583;3.779583;203;

843227;-20.000000;24.812500;0.025000;3.779583;199;

843364;-22.666626;24.812500;0.025000;3.779583;202;

843507;-22.666626;24.812500;0.024167;3.779583;204;

843644;-25.333374;24.812500;0.024583;3.779167;200;

843787;-21.333374;24.812500;0.024583;3.779167;205;

843924;-22.666626;24.812500;0.021667;3.779167;202;

844067;-22.666626;24.812500;0.021667;3.779583;200;

844204;-21.333374;24.812500;0.025000;3.778334;201;

844347;-18.666626;24.812500;0.025000;3.775000;204;

844484;-21.333374;24.812500;0.025000;3.777917;204;

844627;-22.666626;24.812500;0.024167;3.779583;201;

844777;-20.000000;24.812500;3.774167;3.774167;200;

844906;-18.666626;24.812500;0.022917;3.774167;202;

845034;-25.333374;24.812500;0.024167;3.774167;199;

845172;-22.666626;24.812500;0.024583;3.779583;202;

845307;-22.666626;24.812500;0.024583;3.775417;203;

845444;-22.666626;24.812500;0.025000;3.774167;202;

845590;-20.000000;24.812500;0.025000;3.779583;205;

845741;-22.666626;24.812500;0.024583;3.778750;203;

845874;-22.666626;24.875000;0.024583;3.779583;202;

846017;-18.666626;24.812500;0.024583;3.777917;203;

846154;-20.000000;24.812500;0.025000;3.774167;202;

846297;-18.666626;24.812500;0.025000;3.774167;203;

846436;-18.666626;24.812500;0.024583;3.777084;202;

846577;-21.333374;24.812500;0.025000;3.774167;200;

846714;-22.666626;24.812500;0.024167;3.774167;203;

846857;-22.666626;24.812500;0.022917;3.774167;200;

846994;-22.666626;24.812500;0.023750;3.774167;203;

847137;-20.000000;24.812500;0.021667;3.774167;198;

847274;-22.666626;24.812500;0.021667;3.774167;207;

847417;-21.333374;24.812500;0.024583;3.774167;200;

847554;-21.333374;24.812500;0.024167;3.774167;203;

847697;-22.666626;24.812500;0.025000;3.774167;202;

847834;-21.333374;24.812500;0.025000;3.774167;198;

847980;-21.333374;24.812500;0.025000;3.774167;200;

848113;-21.333374;24.812500;0.025000;3.774167;201;

848251;-22.666626;24.812500;0.025000;3.774167;203;

848394;-18.666626;24.812500;0.024583;3.774167;201;

848533;-21.333374;24.812500;0.025000;3.774167;205;

848664;-22.666626;24.812500;0.024167;3.774167;203;

848810;-20.000000;24.812500;0.024167;3.772084;202;

848943;-22.666626;24.812500;0.024583;3.768750;206;

849089;-22.666626;24.812500;0.025000;3.774167;203;

849225;-25.333374;24.812500;0.024583;3.774167;203;

849367;-20.000000;24.812500;0.024583;3.774167;201;

849504;-22.666626;24.812500;0.022917;3.774167;203;

849648;-22.666626;24.812500;0.025000;3.774167;202;

849797;-21.333374;24.812500;0.024583;3.774167;204;

849936;-22.666626;24.812500;0.025000;3.774167;202;

850077;-22.666626;24.812500;0.025000;3.773334;202;

850214;-21.333374;24.812500;0.025000;3.774167;201;

850359;-22.666626;24.812500;0.025000;3.774167;205;

850507;-22.666626;24.812500;0.024583;3.774167;205;

850644;-22.666626;24.812500;0.025000;3.774167;203;

850789;-18.666626;24.812500;0.025000;3.774167;205;

850934;-20.000000;24.812500;0.025000;3.774167;202;

851077;-22.666626;24.812500;0.025000;3.774167;201;

851216;-21.333374;24.812500;3.774167;3.774167;203;

851348;-21.333374;24.812500;0.025000;3.774167;206;

851496;-21.333374;24.812500;0.025000;3.774167;200;

851651;-25.333374;24.812500;0.025000;3.774167;200;

851794;-22.666626;24.812500;0.021667;3.773334;204;

851936;-17.333374;24.812500;3.772917;3.773334;201;

852069;-21.333374;24.812500;0.025000;3.770000;202;

852217;-21.333374;24.812500;0.024583;3.770833;202;

852354;-22.666626;24.812500;0.024583;3.771250;203;

852497;-22.666626;24.812500;0.021667;3.770000;201;

852634;-22.666626;24.812500;0.021667;3.769167;199;

852777;-22.666626;24.812500;0.025000;3.768750;206;

852914;-22.666626;24.812500;0.025000;3.768750;200;

853057;-25.333374;24.812500;0.025000;3.768750;198;

853194;-26.666626;24.812500;0.025000;3.768750;203;

853337;-22.666626;24.812500;0.025000;3.768750;202;

853474;-20.000000;24.812500;0.021667;3.768750;202;

853617;-22.666626;24.812500;0.021667;3.768750;202;

853754;-18.666626;24.812500;0.024583;3.768750;201;

853897;-18.666626;24.812500;0.025000;3.768750;200;

854034;-18.666626;24.812500;0.025000;3.768750;204;

854184;-25.333374;24.812500;0.022083;3.768750;201;

854330;-22.666626;24.812500;0.021667;3.768750;203;

854464;-18.666626;24.812500;0.025000;3.768750;201;

854610;-25.333374;24.812500;0.025000;3.768750;203;

854744;-20.000000;24.812500;0.024583;3.768750;202;

854872;-21.333374;24.812500;0.025000;3.768750;204;

855005;-21.333374;24.812500;0.023333;3.768750;200;

855135;-22.666626;24.812500;0.023750;3.768750;202;

855264;-22.666626;24.812500;0.024167;3.768750;202;

855410;-22.666626;24.812500;0.023750;3.768750;201;

855545;-20.000000;24.812500;0.022917;3.768750;203;

855687;-22.666626;24.812500;0.024583;3.768750;206;

855824;-21.333374;24.812500;0.023750;3.768750;202;

855967;-22.666626;24.812500;0.025000;3.768750;198;

856106;-22.666626;24.812500;0.024583;3.768750;203;

856247;-25.333374;24.812500;0.025000;3.768750;204;

856386;-21.333374;24.812500;0.025000;3.768750;203;

856527;-20.000000;24.812500;0.024167;3.768750;202;

856667;-21.333374;24.812500;0.024583;3.768750;202;

856804;-20.000000;24.812500;0.024583;3.769167;201;

856947;-20.000000;24.812500;0.024583;3.768750;204;

857085;-18.666626;24.812500;0.025000;3.768750;203;

857227;-25.333374;24.812500;0.025000;3.768750;199;

857364;-22.666626;24.812500;0.025000;3.768750;204;

857507;-25.333374;24.812500;0.024167;3.768750;201;

857644;-20.000000;24.812500;0.024583;3.768750;202;

857774;-22.666626;24.812500;0.025000;3.768750;201;

857916;-22.666626;24.812500;0.025000;3.768750;201;

858055;-18.666626;24.812500;3.768333;3.768333;200;

858193;-21.333374;24.812500;0.024583;3.768750;204;

858335;-22.666626;24.812500;0.024583;3.764584;201;

858467;-22.666626;24.812500;0.024583;3.766250;201;

858616;-22.666626;24.812500;0.025000;3.767917;202;

858752;-21.333374;24.812500;0.024167;3.763334;201;

858893;-21.333374;24.812500;0.024583;3.763334;203;

859037;-22.666626;24.812500;0.024583;3.763750;202;

859177;-20.000000;24.812500;0.024583;3.763750;201;

859314;-18.666626;24.812500;0.025000;3.763750;206;

859458;-18.666626;24.812500;0.024583;3.763334;199;

859604;-18.666626;24.812500;0.025000;3.763334;202;

859747;-17.333374;24.812500;0.024583;3.763334;203;

859884;-22.666626;24.812500;0.024583;3.763334;205;

860027;-22.666626;24.812500;0.024583;3.763334;201;

860167;-21.333374;24.812500;0.024167;3.763750;199;

860305;-25.333374;24.812500;0.024167;3.763750;202;

860447;-22.666626;24.812500;0.024583;3.763750;203;

860584;-22.666626;24.812500;0.024583;3.763750;204;

860728;-21.333374;24.812500;0.025000;3.763334;205;

860874;-21.333374;24.812500;0.025000;3.763334;201;

861020;-22.666626;24.812500;0.025000;3.763750;200;

861171;-21.333374;24.812500;0.025000;3.763334;201;

861304;-22.666626;24.812500;0.024583;3.763334;203;

861447;-17.333374;24.812500;0.024583;3.763334;202;

861596;-21.333374;24.812500;0.024167;3.758333;204;

861731;-21.333374;24.812500;0.024583;3.759584;198;

861871;-22.666626;24.812500;0.023333;3.762917;203;

862012;-21.333374;24.812500;0.024583;3.763334;201;

862155;-22.666626;24.812500;0.025000;3.761250;199;

862297;-22.666626;24.812500;0.024167;3.760417;203;

862438;-22.666626;24.812500;0.024583;3.757917;199;

862585;-22.666626;24.812500;0.023333;3.758333;202;

862727;-18.666626;24.812500;0.025000;3.758333;206;

862864;-20.000000;24.812500;0.024583;3.757917;198;

863007;-21.333374;24.812500;0.025000;3.758333;205;

863146;-22.666626;24.812500;0.024583;3.758333;204;

863287;-20.000000;24.812500;0.025000;3.758333;202;

863427;-18.666626;24.812500;0.024583;3.757917;201;

863564;-18.666626;24.812500;0.023333;3.758333;201;

863707;-22.666626;24.812500;0.024583;3.758333;203;

863844;-22.666626;24.812500;0.023333;3.758333;206;

863987;-22.666626;24.812500;0.023333;3.757917;203;

864124;-21.333374;24.812500;0.024167;3.758333;205;

864271;-20.000000;24.812500;0.024583;3.758333;202;

864415;-21.333374;24.812500;0.024167;0.025000;203;

864561;-20.000000;24.812500;0.024583;3.757917;203;

864694;-22.666626;24.812500;0.024167;3.758333;206;

864844;-20.000000;24.812500;0.025000;3.758333;201;

864975;-22.666626;24.812500;0.024167;3.758333;203;

865121;-22.666626;24.812500;0.025000;3.757917;203;

865257;-21.333374;24.812500;0.025000;3.758333;202;

865394;-21.333374;24.812500;0.025000;3.758333;202;

865537;-18.666626;24.812500;0.024167;3.758333;202;

865674;-21.333374;24.812500;0.024583;3.758333;204;

865818;-22.666626;24.812500;0.024583;3.757917;201;

865964;-20.000000;24.812500;0.024583;3.758333;204;

866109;-20.000000;24.812500;0.024167;3.758333;202;

866257;-18.666626;24.812500;0.024167;3.757917;203;

866394;-21.333374;24.812500;0.024583;3.758333;204;

866537;-22.666626;24.812500;0.024167;3.758333;201;

866674;-21.333374;24.812500;0.025000;3.758333;205;

866817;-21.333374;24.812500;0.024583;3.757917;202;

866956;-20.000000;24.812500;0.025000;3.758333;201;

867097;-21.333374;24.812500;0.025000;3.758333;203;

867234;-20.000000;24.812500;0.024167;3.758333;205;

867377;-21.333374;24.812500;0.024583;3.758333;204;

867516;-21.333374;24.812500;0.023333;3.758333;202;

867660;-18.666626;24.812500;0.024167;3.757917;201;

867795;-25.333374;24.812500;3.757500;3.757500;200;

867941;-22.666626;24.812500;0.023333;3.757917;200;

868093;-17.333374;24.812500;0.024583;3.756667;205;

868235;-18.666626;24.812500;0.022500;3.753333;202;

868368;-22.666626;24.812500;0.024167;3.753751;202;

868517;-21.333374;24.812500;0.024583;3.754167;202;

868656;-21.333374;24.812500;0.025000;3.754167;202;

868797;-18.666626;24.812500;0.023750;3.752917;205;

868934;-20.000000;24.812500;0.022083;3.752917;202;

869077;-21.333374;24.812500;0.022917;3.752917;201;

869214;-21.333374;24.812500;0.023750;3.752917;201;

869357;-30.666626;24.812500;0.022917;3.752917;202;

869495;-21.333374;24.812500;0.023750;3.752917;201;

869637;-22.666626;24.812500;0.024583;3.752917;203;

869775;-22.666626;24.812500;0.023333;3.752917;204;

869917;-22.666626;24.812500;0.024167;3.752917;200;

870056;-18.666626;24.812500;0.024583;3.752917;202;

870197;-21.333374;24.812500;0.024167;3.752917;205;

870340;-21.333374;24.812500;0.022917;3.752917;202;

870491;-22.666626;24.812500;0.024167;3.752917;203;

870638;-22.666626;24.812500;0.023750;3.752917;205;

870773;-25.333374;24.812500;0.022917;3.752917;201;

870906;-22.666626;24.812500;0.025000;3.752917;202;

871035;-18.666626;24.812500;0.024167;3.752917;200;

871169;-21.333374;24.812500;0.024583;3.752917;202;

871322;-18.666626;24.812500;0.025000;3.752917;199;

871470;-25.333374;24.812500;0.024167;3.752917;201;

871617;-20.000000;24.812500;0.022917;3.752917;202;

871755;-25.333374;24.812500;0.025000;3.752917;204;

871897;-18.666626;24.812500;0.024583;3.752917;199;

872035;-17.333374;24.750000;0.024583;3.752917;201;

872177;-21.333374;24.812500;0.024167;3.752917;203;

872314;-22.666626;24.812500;0.025000;3.752917;204;

872458;-21.333374;24.812500;0.023333;3.752917;204;

872594;-25.333374;24.812500;0.024583;3.752917;203;

872737;-22.666626;24.812500;0.025000;3.752917;201;

872874;-21.333374;24.750000;0.024167;3.752917;202;

873017;-18.666626;24.812500;0.024167;3.752917;202;

873154;-20.000000;24.812500;0.024583;3.752917;204;

873297;-20.000000;24.812500;0.024583;3.752917;202;

873434;-20.000000;24.812500;0.025000;3.752917;198;

873577;-22.666626;24.812500;0.023750;3.752917;200;

873721;-22.666626;24.812500;0.024167;3.752917;202;

873860;-29.333374;24.812500;0.025000;3.752917;202;

874007;-20.000000;24.812500;0.024583;3.752917;199;

874142;-22.666626;24.812500;0.024167;3.752917;203;

874275;-18.666626;24.812500;0.025000;3.752917;202;

874417;-22.666626;24.812500;0.024583;3.752917;202;

874571;-22.666626;24.812500;0.023750;3.752917;201;

874718;-21.333374;24.812500;0.024583;3.752917;203;

874860;-22.666626;24.812500;0.023750;3.752917;205;

875001;-21.333374;24.812500;0.025000;3.752917;202;

875137;-22.666626;24.812500;0.022500;3.752917;202;

