Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

435220;-50.666626;24.812500;0.021667;3.721667;235;

435366;-50.666626;24.812500;0.021667;3.722917;236;

435508;-50.666626;24.812500;0.021667;3.722917;234;

435650;-48.000000;24.812500;0.021667;3.722917;235;

435788;-50.666626;24.812500;0.021667;3.722917;231;

435931;-50.666626;24.812500;0.021667;3.722917;239;

436071;-49.333374;24.812500;0.021667;3.722917;234;

436208;-50.666626;24.812500;0.021667;3.722917;236;

436350;-48.000000;24.812500;0.021667;3.722500;235;

436488;-50.666626;24.812500;0.021667;3.722917;233;

436630;-50.666626;24.812500;0.021667;3.722917;231;

436768;-50.666626;24.812500;0.021667;3.722917;231;

436910;-40.000000;24.812500;0.021667;3.722917;239;

437048;-48.000000;24.812500;0.021667;3.722917;233;

437191;-48.000000;24.812500;0.021667;3.723334;234;

437328;-50.666626;24.812500;0.021667;3.728333;234;

437470;-50.666626;24.812500;0.021667;3.728333;237;

437608;-50.666626;24.812500;0.021667;3.727917;236;

437754;-48.000000;24.812500;0.021667;3.728333;234;

437901;-56.000000;24.812500;0.021667;3.728333;234;

438049;-48.000000;24.812500;0.021667;3.728333;235;

438191;-50.666626;24.812500;0.021250;3.728333;240;

438318;-48.000000;24.812500;0.021667;3.728333;234;

438460;-50.666626;24.812500;0.021250;3.727917;234;

438590;-50.666626;24.812500;0.021667;3.728333;238;

438745;-40.000000;24.812500;0.021667;3.728333;236;

438884;-50.666626;24.812500;0.021667;3.728333;235;

439032;-50.666626;24.812500;0.021667;3.728333;235;

439180;-36.000000;24.812500;0.021667;3.728333;235;

439320;-50.666626;24.812500;0.021667;3.728333;239;

439465;-48.000000;24.812500;0.021667;3.728333;234;

439611;-41.333374;24.812500;0.021667;3.728333;234;

439750;-48.000000;24.812500;0.021667;3.728333;236;

439891;-38.666626;24.812500;0.021667;3.728333;235;

440028;-40.000000;24.812500;0.021667;3.728333;236;

440171;-41.333374;24.812500;0.021667;3.728333;235;

440318;-41.333374;24.812500;0.021667;3.728333;232;

440460;-48.000000;24.812500;0.021667;3.728333;238;

440599;-40.000000;24.812500;0.021667;3.728333;234;

440741;-36.000000;24.812500;3.728333;3.728333;232;

440876;-48.000000;24.812500;0.021667;3.728333;239;

441014;-41.333374;24.812500;0.021667;3.728333;235;

441158;-50.666626;24.812500;0.021667;3.728333;233;

441306;-50.666626;24.812500;0.021667;3.728333;238;

441455;-48.000000;24.812500;0.021667;3.728333;239;

441603;-50.666626;24.812500;0.021667;3.728333;240;

441748;-50.666626;24.812500;0.021667;3.728333;232;

441890;-48.000000;24.812500;0.021667;3.727917;234;

442030;-48.000000;24.812500;0.021667;3.728333;238;

442171;-49.333374;24.812500;0.021667;3.728333;237;

442309;-50.666626;24.812500;0.021667;3.728333;237;

442451;-41.333374;24.812500;0.021667;3.728333;233;

442591;-53.333374;24.812500;0.021667;3.728333;238;

442729;-50.666626;24.812500;0.021667;3.728333;232;

442871;-42.666626;24.812500;0.021667;3.728333;231;

443010;-34.666626;24.812500;0.045417;3.728750;223;

443150;-25.333374;24.812500;0.085417;3.730417;211;

443290;-16.000000;24.812500;0.132500;3.738333;202;

443430;-16.000000;24.812500;0.133750;3.735000;187;

443570;-10.666626;24.812500;0.127917;3.728750;179;

443696;-10.666626;24.812500;0.074167;3.728333;169;

443841;-1.333374;24.812500;0.086250;3.732500;156;

443996;-16.000000;24.812500;0.118333;3.731251;150;

444141;-8.000000;24.812500;0.052083;3.736667;138;

444295;-4.000000;24.812500;0.144167;3.728750;129;

444446;-13.333374;24.812500;0.084583;3.742917;121;

444580;-8.000000;24.812500;0.054167;3.728333;109;

444720;-8.000000;24.812500;0.119167;3.732500;99;

444860;-16.000000;24.812500;0.148333;3.733333;92;

445000;-10.666626;24.812500;0.422083;4.050000;92;

445151;-13.333374;24.812500;0.115417;3.739166;93;

445301;-17.333374;24.812500;0.084583;3.739583;91;

445439;-17.333374;24.812500;0.112917;3.739583;93;

445581;-22.666626;24.812500;0.058750;3.728333;92;

445718;-37.333374;24.812500;0.029167;3.728333;93;

445861;-60.000000;24.812500;0.023333;3.728333;90;

445998;-74.666626;24.812500;0.021250;3.727917;92;

446140;-94.666626;24.812500;0.021667;3.728333;91;

446280;-116.000000;24.812500;0.021667;3.728333;93;

446420;-133.333374;24.812500;0.021667;3.728333;94;

446564;-153.333374;24.812500;0.021667;3.728333;95;

446717;-174.666626;24.812500;0.021667;3.728333;97;

446864;-193.333374;24.812500;0.021667;3.728333;92;

447017;-206.666626;24.812500;0.021667;3.728333;91;

447155;-220.000000;24.812500;0.021667;3.728333;94;

447292;-229.333374;24.812500;0.021667;3.727917;94;

447440;-242.666626;24.812500;0.021667;3.728333;94;

447578;-246.666626;24.812500;0.021667;3.728333;91;

447722;-258.666626;24.812500;0.021667;3.728333;92;

447868;-260.000000;24.812500;0.021667;3.728333;95;

448012;-266.666626;24.812500;0.021667;3.728333;94;

448160;-274.666626;24.812500;0.021250;3.728333;91;

448298;-270.666626;24.875000;0.021667;3.728333;93;

448442;-281.333374;24.812500;0.021667;3.728333;93;

448588;-281.333374;24.812500;0.021667;3.727917;93;

448732;-290.666626;24.812500;0.021667;3.728333;93;

448880;-296.000000;24.812500;0.021667;3.728333;93;

449018;-300.000000;24.812500;0.021667;3.728333;94;

449162;-298.666626;24.812500;0.021667;3.728333;93;

449310;-305.333374;24.812500;0.021667;3.728333;94;

449454;-300.000000;24.812500;0.021667;3.728333;93;

449587;-300.000000;24.812500;0.021250;3.728333;96;

449717;-296.000000;24.812500;0.021667;3.728333;94;

449861;-312.000000;24.875000;3.728750;3.729584;96;

450007;-300.000000;24.812500;0.021667;3.729584;94;

450156;-298.666626;24.812500;0.021667;3.728333;96;

450298;-300.000000;24.812500;0.021667;3.732084;93;

450441;-300.000000;24.875000;0.021667;3.732917;95;

450578;-321.333374;24.875000;0.021667;3.732917;95;

450720;-312.000000;24.812500;0.021250;3.732500;92;

450863;-328.000000;24.875000;0.021667;3.733750;94;

451008;-333.333374;24.875000;0.021667;3.733333;94;

451151;-338.666626;24.812500;0.021667;3.733750;94;

451288;-332.000000;24.812500;0.021667;3.733750;90;

451431;-344.000000;24.875000;0.021667;3.732917;94;

451568;-344.000000;24.812500;0.021667;3.733750;95;

451710;-332.000000;24.812500;0.021667;3.733750;92;

451848;-326.666626;24.812500;0.021667;3.733750;93;

451991;-334.666626;24.812500;0.021667;3.733750;94;

452129;-344.000000;24.875000;0.021667;3.733750;93;

452276;-333.333374;24.812500;0.021250;3.733333;95;

452426;-333.333374;24.875000;0.021667;3.733750;92;

452572;-333.333374;24.812500;0.021667;3.733750;93;

452726;-328.000000;24.875000;0.021250;3.733750;95;

452863;-316.000000;24.812500;0.021667;3.733333;94;

453011;-312.000000;24.812500;0.021667;3.733750;94;

453148;-312.000000;24.875000;0.021667;3.733750;92;

453291;-312.000000;24.812500;0.021250;3.733750;96;

453428;-313.333374;24.875000;0.021667;3.733750;93;

453570;-313.333374;24.875000;0.021667;3.733750;94;

453710;-316.000000;24.875000;0.021667;3.733750;93;

453850;-312.000000;24.875000;0.021667;3.733333;93;

453990;-310.666626;24.812500;0.021667;3.733750;95;

454131;-308.000000;24.875000;0.021667;3.733750;93;

454268;-312.000000;24.875000;0.021667;3.733750;94;

454412;-310.666626;24.875000;0.021667;3.733333;95;

454561;-309.333374;24.875000;0.021667;3.733750;93;

454698;-309.333374;24.875000;0.021667;3.733750;92;

454851;-313.333374;24.875000;0.021667;3.733333;94;

454991;-312.000000;24.875000;0.021667;3.733750;94;

455147;-324.000000;24.875000;0.021667;3.733750;94;

455300;-322.666626;24.875000;0.021667;3.733750;93;

455431;-324.000000;24.875000;0.021667;3.733333;91;

455571;-333.333374;24.875000;0.021667;3.733750;94;

455711;-333.333374;24.875000;0.021667;3.733333;94;

455850;-332.000000;24.875000;0.021667;3.733750;96;

455990;-329.333374;24.875000;0.021667;3.733750;94;

456129;-324.000000;24.875000;0.021667;3.733333;91;

456270;-326.666626;24.812500;0.021667;3.733750;96;

456408;-313.333374;24.875000;0.021667;3.733750;94;

456552;-313.333374;24.875000;0.021667;3.733333;95;

456698;-314.666626;24.875000;0.021667;3.733750;94;

456841;-313.333374;24.875000;0.021667;3.733750;95;

456978;-312.000000;24.875000;0.021667;3.733750;95;

