Time;acc_x;acc_y;acc_z;

1632;-0.051758;0.003906;1.150391;
1773;-0.042969;0.027344;1.178711;
1913;-0.055664;0.017578;1.178711;
2053;-0.043945;0.028320;1.159180;
2193;-0.042969;0.026367;1.155273;
2333;-0.041016;0.030273;1.179688;
2474;-0.036133;0.025391;1.173828;
2614;-0.027344;0.030273;1.169922;
2753;-0.024414;0.025391;1.187500;
2893;-0.019531;0.025391;1.182617;
3033;-0.006836;0.025391;1.195312;
3174;-0.002930;0.029297;1.188477;
3313;0.001953;0.028320;1.183594;
3454;0.003906;0.026367;1.170898;
3593;0.000977;0.028320;1.150391;
3734;0.005859;0.022461;1.128906;
3873;0.005859;0.021484;1.125977;
4009;0.000000;0.030273;1.113281;
4159;0.002930;0.028320;1.087891;
4310;-0.003906;0.026367;1.068359;
4459;-0.002930;0.027344;1.058594;
4614;-0.004883;0.029297;1.033203;
4754;-0.001953;0.022461;1.016602;
4894;-0.005859;0.027344;1.020508;
5034;-0.007812;0.029297;1.018555;
5174;-0.003906;0.024414;1.041992;
5314;-0.001953;0.020508;1.042969;
5454;-0.000977;0.023438;1.050781;
5594;-0.003906;0.021484;1.072266;
5744;-0.000977;0.020508;1.077148;
5884;-0.004883;0.025391;1.080078;
6024;-0.002930;0.025391;1.101562;
6173;0.000977;0.022461;1.111328;
6313;0.004883;0.030273;1.146484;
6454;0.002930;0.028320;1.172852;
6599;0.001953;0.024414;1.187500;
6749;0.002930;0.025391;1.210938;
6910;0.005859;0.028320;1.236328;
7064;0.008789;0.021484;1.237305;
7203;0.005859;0.021484;1.244141;
7344;0.007812;0.022461;1.252930;
7484;0.005859;0.022461;1.254883;
7624;0.005859;0.020508;1.253906;
7764;0.008789;0.021484;1.247070;
7904;0.009766;0.020508;1.241211;
8044;0.007812;0.028320;1.234375;
8184;0.006836;0.026367;1.221680;
8324;0.002930;0.025391;1.211914;
8464;0.004883;0.027344;1.185547;
8603;-0.001953;0.024414;1.158203;
8744;0.002930;0.027344;1.124023;
8883;0.001953;0.020508;1.101562;
9024;-0.001953;0.025391;1.086914;
9159;-0.003906;0.020508;1.068359;
9311;-0.001953;0.022461;1.055664;
9459;-0.003906;0.024414;1.043945;
9609;-0.003906;0.020508;1.026367;
9764;-0.003906;0.021484;1.005859;
9914;-0.001953;0.028320;1.007812;
10049;-0.005859;0.019531;0.990234;
10204;-0.005859;0.024414;0.974609;
10344;-0.006836;0.025391;0.958984;
10483;-0.008789;0.021484;0.946289;
10624;-0.010742;0.023438;0.948242;
10764;-0.011719;0.021484;0.933594;
10904;-0.010742;0.025391;0.923828;
11053;-0.010742;0.020508;0.933594;
11194;-0.007812;0.026367;0.941406;
11334;-0.004883;0.024414;0.942383;
