Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1717;-2000.000000;24.875000;0.021667;3.690417;93;

1865;-2000.000000;24.875000;0.021667;3.690417;95;

2005;-2000.000000;24.875000;0.021667;3.685000;94;

2142;-2000.000000;24.875000;0.021667;3.685000;94;

2285;-2000.000000;24.875000;0.021667;3.685000;89;

2422;-2000.000000;24.812500;0.021667;3.685000;93;

2565;-2000.000000;24.875000;0.021250;3.685000;93;

2702;-2000.000000;24.812500;0.021667;3.690834;91;

2845;-2000.000000;24.812500;0.021667;3.690417;94;

2982;-2000.000000;24.875000;0.021667;3.690834;90;

3125;-2000.000000;24.812500;0.021250;3.688750;94;

3262;-2000.000000;24.812500;0.021667;3.690834;93;

3405;-2000.000000;24.812500;0.021667;3.688750;92;

3542;-2000.000000;24.812500;0.021667;3.685000;94;

3685;-2000.000000;24.812500;0.021667;3.685417;96;

3823;-2000.000000;24.812500;0.021667;3.685417;94;

3965;-2000.000000;24.812500;0.021667;3.685417;94;

4102;-2000.000000;24.812500;0.021667;3.685417;93;

4250;-2000.000000;24.812500;0.021667;3.685000;93;

4401;-2000.000000;24.812500;0.021667;3.685000;93;

4541;-2000.000000;24.812500;0.021667;3.685000;92;

4692;-2000.000000;24.812500;0.021667;3.685417;93;

4842;-2000.000000;24.812500;0.021667;3.685000;94;

4972;-2000.000000;24.812500;0.021667;3.685417;95;

5124;-2000.000000;24.812500;0.021667;3.685417;91;

5277;-2000.000000;24.812500;0.021667;3.685000;93;

5425;-2000.000000;24.812500;0.021667;3.685417;93;

5563;-2000.000000;24.812500;0.021667;3.685417;93;

5707;-2000.000000;24.812500;0.021667;3.684167;92;

5852;-2000.000000;24.812500;0.021667;3.684584;93;

5995;-2000.000000;24.812500;0.021667;3.680417;94;

6137;-2000.000000;24.812500;0.021667;3.685000;94;

6282;-2000.000000;24.812500;0.021667;3.685000;93;

6425;-2000.000000;24.812500;0.021667;3.685000;92;

6564;-2000.000000;24.812500;0.021667;3.685417;95;

6705;-2000.000000;24.812500;0.021667;3.685417;93;

6842;-2000.000000;24.812500;0.021667;3.685417;92;

6985;-2000.000000;24.812500;0.021667;3.685417;94;

7122;-2000.000000;24.812500;0.021667;3.685417;92;

7265;-2000.000000;24.812500;0.021667;3.685000;94;

7402;-2000.000000;24.812500;0.021667;3.685417;93;

7549;-2000.000000;24.812500;0.021667;3.685000;94;

7703;-2000.000000;24.812500;0.021667;3.685417;93;

7844;-2000.000000;24.812500;3.685417;3.685000;95;

7989;-2000.000000;24.812500;0.021667;3.685000;93;

8126;-2000.000000;24.812500;0.021667;3.685000;92;

8271;-2000.000000;24.812500;0.021667;3.685417;93;

8417;-2000.000000;24.812500;0.021667;3.685417;96;

8565;-2000.000000;24.812500;0.021667;3.685000;91;

8702;-2000.000000;24.812500;0.021667;3.685000;95;

8845;-2000.000000;24.812500;0.021667;3.685000;91;

