Time;acc_x;acc_y;acc_z;

348944;0.064453;0.028320;1.191406;
349165;0.063477;0.030273;1.191406;
349315;0.066406;0.032227;1.201172;
349455;0.066406;0.032227;1.208984;
349595;0.065430;0.034180;1.210938;
349735;0.068359;0.034180;1.219727;
349875;0.069336;0.033203;1.229492;
350015;0.067383;0.030273;1.236328;
350155;0.071289;0.035156;1.229492;
350295;0.071289;0.032227;1.239258;
350435;0.071289;0.030273;1.239258;
350575;0.071289;0.033203;1.244141;
350715;0.073242;0.032227;1.246094;
350855;0.071289;0.034180;1.249023;
350995;0.074219;0.033203;1.256836;
351135;0.073242;0.029297;1.243164;
351275;0.071289;0.029297;1.249023;
351415;0.074219;0.031250;1.252930;
351551;0.072266;0.033203;1.245117;
351702;0.072266;0.030273;1.240234;
351841;0.074219;0.032227;1.241211;
351992;0.072266;0.029297;1.242188;
352135;0.071289;0.027344;1.246094;
352275;0.073242;0.030273;1.250977;
352415;0.076172;0.034180;1.266602;
352555;0.075195;0.027344;1.256836;
352691;0.074219;0.033203;1.266602;
352841;0.077148;0.034180;1.267578;
352992;0.077148;0.034180;1.272461;
353155;0.079102;0.034180;1.275391;
353295;0.078125;0.033203;1.283203;
353445;0.078125;0.034180;1.291016;
353587;0.075195;0.028320;1.289062;
353745;0.077148;0.032227;1.290039;
353885;0.080078;0.035156;1.294922;
354035;0.080078;0.032227;1.296875;
354171;0.082031;0.029297;1.303711;
354320;0.083984;0.026367;1.311523;
354481;0.083008;0.028320;1.310547;
354631;0.082031;0.024414;1.313477;
354771;0.084961;0.026367;1.303711;
354911;0.081055;0.029297;1.305664;
355065;0.080078;0.029297;1.297852;
355201;0.082031;0.024414;1.285156;
355355;0.082031;0.027344;1.291992;
355495;0.081055;0.027344;1.283203;
355635;0.080078;0.030273;1.284180;
355772;0.080078;0.030273;1.284180;
355925;0.079102;0.031250;1.269531;
356065;0.077148;0.031250;1.270508;
356205;0.076172;0.032227;1.254883;
356342;0.075195;0.034180;1.249023;
356495;0.073242;0.032227;1.236328;
356635;0.073242;0.033203;1.226562;
356775;0.071289;0.031250;1.211914;
356915;0.070312;0.033203;1.212891;
357060;0.068359;0.030273;1.189453;
357211;0.068359;0.036133;1.189453;
357360;0.064453;0.033203;1.165039;
357500;0.061523;0.033203;1.144531;
357645;0.059570;0.035156;1.117188;
357771;0.056641;0.035156;1.096680;
357920;0.053711;0.034180;1.071289;
358065;0.050781;0.032227;1.045898;
358205;0.045898;0.028320;1.028320;
358345;0.046875;0.033203;1.008789;
358485;0.042969;0.030273;0.995117;
358621;0.043945;0.034180;0.988281;
358765;0.041992;0.030273;0.983398;
358905;0.041016;0.034180;0.984375;
359045;0.041992;0.033203;0.989258;
359182;0.042969;0.031250;1.001953;
359335;0.044922;0.033203;1.008789;
359485;0.046875;0.033203;1.020508;
359625;0.050781;0.031250;1.034180;
