Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

636272;-22.666626;26.250000;0.050000;3.242500;126;

636418;-21.333374;26.250000;0.039583;3.242917;127;

636560;-21.333374;26.250000;0.060833;3.242917;127;

636703;-21.333374;26.250000;0.060000;3.242917;127;

636843;-21.333374;26.250000;0.055833;3.242500;129;

636980;-21.333374;26.250000;0.021667;3.242500;129;

637123;-18.666626;26.250000;0.021667;3.242917;127;

637260;-21.333374;26.250000;0.021667;3.242500;127;

637403;-21.333374;26.250000;0.021667;3.242500;130;

637540;-21.333374;26.250000;0.021667;3.242500;128;

637683;-18.666626;26.250000;0.021667;3.242500;129;

637820;-21.333374;26.250000;0.021667;3.242917;125;

637963;-17.333374;26.250000;0.021667;3.242500;129;

638100;-17.333374;26.250000;0.021667;3.242917;127;

638243;-21.333374;26.250000;0.021667;3.242500;129;

638380;-22.666626;26.250000;0.021667;3.242500;129;

638523;-17.333374;26.250000;0.021667;3.242917;128;

638660;-18.666626;26.250000;0.021667;3.242500;128;

638790;-18.666626;26.250000;0.021667;3.242917;128;

638937;-18.666626;26.312500;0.021667;3.242500;125;

639074;-21.333374;26.250000;0.021667;3.242917;129;

639202;-21.333374;26.250000;0.021667;3.242917;127;

639340;-17.333374;26.250000;0.021667;3.237500;129;

639475;-18.666626;26.250000;0.021667;3.242500;127;

639611;-21.333374;26.250000;0.021667;3.242500;129;

639758;-16.000000;26.250000;0.021667;3.242083;128;

639900;-22.666626;26.250000;0.021667;3.238750;128;

640034;-18.666626;26.250000;0.021667;3.239167;130;

640180;-20.000000;26.250000;0.021667;3.239584;127;

640326;-21.333374;26.312500;0.021667;3.237917;127;

640473;-20.000000;26.312500;0.021667;3.237500;127;

640610;-17.333374;26.250000;0.021667;3.237083;125;

640753;-18.666626;26.250000;0.021667;3.237500;130;

640890;-20.000000;26.250000;0.021667;3.237500;129;

641033;-21.333374;26.250000;0.021667;3.237500;129;

641170;-22.666626;26.250000;0.021667;3.237500;127;

641313;-21.333374;26.312500;0.021667;3.237500;129;

641450;-21.333374;26.250000;0.021667;3.237083;129;

641594;-17.333374;26.312500;0.021667;3.237500;127;

641743;-17.333374;26.250000;0.021667;3.237500;127;

641882;-18.666626;26.312500;0.021667;3.237500;128;

642023;-18.666626;26.250000;0.021667;3.237500;127;

642162;-22.666626;26.250000;0.021667;3.237500;126;

642303;-22.666626;26.312500;0.021667;0.021667;128;

642440;-21.333374;26.312500;0.021667;3.237500;125;

642585;-20.000000;26.250000;0.021667;3.237500;126;

642736;-20.000000;26.250000;0.021667;3.237500;126;

642881;-20.000000;26.250000;0.021667;3.237083;129;

643015;-18.666626;26.250000;0.021667;3.237500;127;

643167;-21.333374;26.250000;0.021667;3.237500;128;

643317;-20.000000;26.312500;0.021667;3.237500;126;

643460;-22.666626;26.250000;0.021667;3.237500;129;

643600;-17.333374;26.312500;0.021667;3.237083;127;

643743;-16.000000;26.312500;0.021667;3.237500;125;

643883;-20.000000;26.312500;0.021667;3.237500;128;

644020;-18.666626;26.312500;0.021667;3.237500;127;

644163;-17.333374;26.312500;0.021667;3.237500;129;

644302;-18.666626;26.312500;0.021667;3.237500;127;

644443;-17.333374;26.312500;0.021667;3.237083;127;

644582;-18.666626;26.312500;0.021667;3.237500;128;

644723;-21.333374;26.312500;0.021667;3.237083;128;

644860;-20.000000;26.312500;0.021667;3.237500;132;

645003;-22.666626;26.312500;0.021667;3.237500;124;

645140;-20.000000;26.312500;0.021667;3.237500;127;

645283;-17.333374;26.250000;0.021667;3.237500;125;

645420;-21.333374;26.250000;0.021667;3.237500;129;

645567;-25.333374;26.312500;0.021667;3.232084;126;

645700;-18.666626;26.312500;0.021667;0.021667;129;

645832;-18.666626;26.312500;0.021667;3.231667;128;

645973;-22.666626;26.312500;3.232084;3.232084;132;

646113;-18.666626;26.312500;3.237500;3.237500;130;

646258;-22.666626;26.312500;0.021667;3.237083;127;

646407;-16.000000;26.312500;0.021667;3.237500;128;

646538;-20.000000;26.312500;0.021667;3.237500;126;

646679;-18.666626;26.312500;0.021667;3.236667;127;

646822;-21.333374;26.312500;0.021667;3.236667;129;

646957;-21.333374;26.312500;0.021667;3.235417;128;

647090;-22.666626;26.312500;0.021667;3.232084;127;

647235;-18.666626;26.312500;0.021667;3.232084;132;

647383;-20.000000;26.312500;0.021667;3.232084;129;

647520;-18.666626;26.312500;0.021667;3.232917;126;

647663;-25.333374;26.312500;0.021667;3.232084;125;

647810;-18.666626;26.312500;0.021667;3.232084;129;

647953;-20.000000;26.312500;0.021667;3.232084;125;

648092;-20.000000;26.312500;0.021667;3.232084;128;

648233;-20.000000;26.312500;0.022083;3.232084;128;

648372;-22.666626;26.312500;0.021667;3.232084;128;

648513;-21.333374;26.312500;0.021667;3.232084;127;

648650;-17.333374;26.312500;0.022083;3.232084;129;

648793;-20.000000;26.312500;0.021667;3.232084;127;

648930;-18.666626;26.312500;0.021667;3.232084;129;

649077;-17.333374;26.312500;0.021667;3.232084;126;

649224;-21.333374;26.312500;0.021667;3.231667;129;

649369;-22.666626;26.312500;0.021667;3.232084;127;

649503;-20.000000;26.312500;0.021667;3.232084;129;

649643;-18.666626;26.312500;0.027500;3.234167;128;

649769;-20.000000;26.312500;0.023750;3.232084;130;

649913;-22.666626;26.312500;0.022083;3.232084;135;

650053;-20.000000;26.312500;0.040417;3.232084;136;

650189;-22.666626;26.312500;0.032083;3.232084;141;

650327;-21.333374;26.312500;0.034167;3.231667;143;

650468;-18.666626;26.312500;0.070417;3.232500;145;

650599;-21.333374;26.312500;0.065833;3.244167;150;

650738;-18.666626;26.312500;0.084583;3.249583;153;

650879;-21.333374;26.312500;0.074583;3.232084;156;

651023;-17.333374;26.312500;0.055833;3.233334;159;

651165;-22.666626;26.312500;0.112500;3.249167;161;

651310;-17.333374;26.312500;0.113750;3.251250;167;

651453;-21.333374;26.312500;0.124167;3.256667;169;

651590;-22.666626;26.312500;0.127500;3.257500;174;

651733;-17.333374;26.312500;0.122917;3.234167;176;

651870;-22.666626;26.312500;0.100417;3.240000;180;

652014;-17.333374;26.312500;0.092500;3.241667;180;

652163;-17.333374;26.312500;0.117083;3.232084;186;

652302;-18.666626;26.312500;0.123750;3.235833;188;

652443;-21.333374;26.312500;0.087083;3.244167;196;

652582;-17.333374;26.312500;0.069167;3.248750;194;

