(205549) PROCEDURE_TASK; INFO: Procedure task started
(205623) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(205623) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(205723) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(206488) CLI; ERROR: Terminal doesn't support escape sequences
(206628) SENSOR_CONTROLLER; ERROR: No MACUS data available
(208737) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(208737) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(208798) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(208798) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(208856) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(208856) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(208916) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(208916) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(208977) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(208977) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209036) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209036) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209097) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209097) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209156) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209156) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209218) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209218) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209276) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209276) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209336) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209336) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209397) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209397) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209457) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209457) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209517) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209517) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209577) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209577) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209637) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209637) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209697) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209697) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209757) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209758) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209759) SENSOR_CONTROLLER; ERROR: No MACUS data available
(209817) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209817) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(209876) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(209876) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
