Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

515254;-18.666626;24.187500;0.021667;3.747500;192;

515398;-17.333374;24.187500;0.021667;3.739166;196;

515546;-17.333374;24.187500;0.021667;3.739166;196;

515683;-16.000000;24.187500;0.021667;3.747500;194;

515826;-16.000000;24.187500;0.021667;3.747917;192;

515966;-16.000000;24.187500;0.021667;3.739166;194;

516103;-16.000000;24.187500;0.021667;3.743334;190;

516246;-10.666626;24.187500;0.021667;3.741250;198;

516383;-10.666626;24.187500;0.021667;3.745417;197;

516526;-8.000000;24.187500;0.021667;3.747083;195;

516663;-5.333374;24.187500;0.021667;3.745417;194;

516806;-8.000000;24.187500;0.021667;3.739166;196;

516943;-8.000000;24.187500;0.021667;3.739166;196;

517086;-16.000000;24.187500;0.021667;3.739166;193;

517223;-5.333374;24.187500;0.021667;3.739166;195;

517366;-16.000000;24.187500;0.021667;3.739166;193;

517503;-16.000000;24.187500;0.021667;3.739166;197;

517646;-13.333374;24.187500;0.021667;3.739166;195;

517784;-16.000000;24.187500;3.739166;3.739166;196;

517929;-13.333374;24.187500;0.021667;3.739166;196;

518083;-10.666626;24.187500;0.021667;3.739166;196;

518223;-4.000000;24.187500;0.021667;3.739166;195;

518371;-5.333374;24.187500;0.021667;3.739166;194;

518516;-8.000000;24.187500;0.021667;3.739166;197;

518653;-5.333374;24.187500;0.021667;3.739166;195;

518797;-2.666626;24.187500;0.021667;3.739166;197;

518960;-4.000000;24.187500;0.021667;3.739166;193;

519109;0.000000;24.187500;0.021667;3.738750;195;

519254;-1.333374;24.187500;0.021667;3.739166;195;

519396;4.000000;24.187500;0.021667;3.739166;194;

519533;0.000000;24.187500;0.021667;3.739166;195;

519677;-4.000000;24.187500;0.021667;3.739166;193;

519826;-1.333374;24.187500;0.021667;3.739166;195;

519965;0.000000;24.187500;0.021667;3.739166;194;

520106;-8.000000;24.187500;0.021667;3.739166;199;

520243;-5.333374;24.187500;0.021667;3.739166;191;

520386;-4.000000;24.187500;0.021667;3.739166;193;

520522;-4.000000;24.187500;0.021667;3.739166;195;

520671;-8.000000;24.187500;0.021667;3.739166;194;

520805;-1.333374;24.187500;0.021667;3.739166;196;

520944;-4.000000;24.125000;3.739166;3.739166;194;

521084;-8.000000;24.187500;3.739166;3.739166;192;

521225;-1.333374;24.187500;0.021667;3.739166;193;

521366;-5.333374;24.125000;0.021667;3.739166;195;

521506;-4.000000;24.187500;0.021667;3.739166;197;

521643;-5.333374;24.187500;0.021667;3.739166;194;

521786;-1.333374;24.187500;0.021667;3.739166;195;

521936;-5.333374;24.187500;0.021667;3.739166;197;

522073;-5.333374;24.125000;0.021250;3.739166;193;

522218;-10.666626;24.187500;0.021667;3.739166;196;

522366;-13.333374;24.187500;0.021667;3.739166;194;

522503;-16.000000;24.125000;0.021667;3.739166;196;

522647;-20.000000;24.125000;0.021667;3.739166;193;

522783;-21.333374;24.125000;0.021667;3.739166;196;

522927;-13.333374;24.125000;0.021667;3.739166;193;

523063;-18.666626;24.125000;0.021667;3.739166;195;

523206;-18.666626;24.125000;0.021667;3.739166;194;

523345;-21.333374;24.125000;0.021667;3.739166;194;

523490;-17.333374;24.125000;0.021667;3.739166;197;

523636;-18.666626;24.187500;0.021667;3.739166;197;

523789;-18.666626;24.187500;0.021667;3.739166;195;

523940;-21.333374;24.125000;0.021667;3.739166;196;

524091;-17.333374;24.125000;0.021667;3.739166;198;

524236;-20.000000;24.125000;0.021667;3.739166;192;

524373;-22.666626;24.125000;0.021667;3.739166;195;

524517;-17.333374;24.125000;0.021667;3.739166;195;

524653;-21.333374;24.125000;0.021667;3.739166;195;

524798;-20.000000;24.125000;0.021667;3.738333;194;

524943;-22.666626;24.125000;0.021667;3.737917;195;

525086;-22.666626;24.125000;0.021667;3.734584;195;

525224;-20.000000;24.125000;0.021667;3.735000;197;

525366;-20.000000;24.125000;0.021667;3.734584;195;

525503;-18.666626;24.187500;0.021667;3.736250;194;

525647;-21.333374;24.125000;0.021667;3.733750;196;

525796;-21.333374;24.125000;0.021667;3.733750;198;

525933;-21.333374;24.125000;0.021667;3.733750;195;

526076;-18.666626;24.125000;0.021667;3.733750;196;

526214;-21.333374;24.125000;0.021667;3.733750;195;

526360;-20.000000;24.125000;0.021667;3.733750;194;

526504;-18.666626;24.125000;0.021667;3.734167;194;

526648;-16.000000;24.125000;0.021667;3.733750;195;

526799;-21.333374;24.125000;0.021667;3.733750;194;

526931;-17.333374;24.125000;0.021667;3.733750;196;

527075;-17.333374;24.125000;0.021667;3.733750;193;

527203;-13.333374;24.125000;0.021667;3.733750;193;

527346;-16.000000;24.125000;0.021667;3.733750;198;

527483;-16.000000;24.125000;0.021667;3.733750;196;

527626;-16.000000;24.125000;0.021667;3.733750;194;

527763;-13.333374;24.125000;0.021667;3.733750;197;

527908;-18.666626;24.125000;0.021667;3.733750;195;

528056;-16.000000;24.125000;0.021667;3.733750;195;

528193;-13.333374;24.125000;0.021667;3.733750;198;

528337;-13.333374;24.125000;0.021667;3.733750;195;

528483;-13.333374;24.125000;0.021667;3.733750;196;

528628;-17.333374;24.125000;0.021667;3.733750;195;

528776;-16.000000;24.125000;0.021667;3.733750;193;

528913;-16.000000;24.125000;0.021667;3.733750;190;

529056;-8.000000;24.125000;0.021667;3.733750;195;

529193;0.000000;24.125000;0.021667;3.733750;196;

529339;4.000000;24.125000;0.021667;3.733750;192;

529484;10.666626;24.125000;0.021667;3.733750;191;

529622;12.000000;24.125000;0.021667;0.021667;195;

529755;18.666626;24.125000;0.021667;3.733750;196;

529899;18.666626;24.125000;0.021667;3.733750;194;

530049;21.333374;24.125000;0.021667;3.733750;195;

530193;28.000000;24.125000;0.021667;3.733750;194;

530336;28.000000;24.125000;0.021667;3.733750;198;

530473;18.666626;24.125000;0.021667;3.733750;194;

530616;21.333374;24.125000;0.021667;3.733750;196;

530756;16.000000;24.125000;0.021667;3.733750;197;

530893;12.000000;24.125000;0.021667;3.733750;195;

531036;5.333374;24.125000;0.021667;3.733750;190;

531173;2.666626;24.125000;0.021667;3.733750;196;

531316;1.333374;24.125000;0.021667;3.733750;193;

531453;-4.000000;24.125000;0.021667;3.733750;191;

531598;-13.333374;24.125000;0.021667;3.733750;194;

531743;-10.666626;24.125000;0.021667;3.732500;195;

531886;-13.333374;24.125000;0.021667;3.730417;196;

532023;-16.000000;24.125000;0.021667;0.021667;195;

532170;-13.333374;24.125000;0.021667;3.728333;195;

532319;-16.000000;24.125000;0.021667;3.728333;193;

532467;-8.000000;24.125000;0.021667;3.728333;195;

532620;-4.000000;24.125000;0.021667;3.728333;196;

532761;-5.333374;24.125000;0.021667;3.728333;194;

532906;-5.333374;24.125000;0.021667;3.728333;193;

533044;-2.666626;24.125000;0.021667;3.728333;198;

533186;0.000000;24.125000;0.021667;3.728333;196;

533323;-1.333374;24.125000;0.021667;3.728333;194;

533466;-4.000000;24.125000;0.021667;3.728333;194;

533603;-4.000000;24.125000;0.021667;3.728333;195;

533746;0.000000;24.125000;0.021667;3.728750;195;

533883;0.000000;24.125000;0.021667;3.728333;195;

534026;-5.333374;24.125000;0.021667;3.728333;192;

534164;-4.000000;24.125000;0.021667;3.728333;196;

534306;-5.333374;24.125000;0.021667;3.728333;196;

534445;-10.666626;24.125000;0.021667;3.728333;193;

534586;-8.000000;24.125000;0.021667;3.728333;194;

534725;-13.333374;24.062500;0.021667;3.728333;195;

534870;-8.000000;24.125000;0.021667;3.728750;198;

535026;-13.333374;24.125000;0.021667;3.728333;195;

535164;-10.666626;24.125000;0.021667;3.728333;194;

535309;-17.333374;24.125000;0.021667;3.728333;195;

535459;-17.333374;24.125000;0.021667;3.728333;194;

535602;-18.666626;24.125000;0.021667;3.728333;196;

535736;-16.000000;24.125000;0.021667;3.728333;195;

535873;-10.666626;24.125000;0.021667;3.728333;195;

536019;-18.666626;24.062500;0.021667;3.728333;196;

536168;-13.333374;24.125000;0.021667;3.728333;194;

536313;-8.000000;24.125000;0.021667;3.728333;196;

536456;-5.333374;24.062500;0.021667;3.728333;191;

536594;-5.333374;24.062500;0.021667;3.728333;191;

536736;-1.333374;24.062500;0.021667;3.728333;196;

536875;1.333374;24.062500;0.021667;3.728333;194;

537016;4.000000;24.062500;0.021667;3.728333;196;

537156;0.000000;24.062500;0.021667;3.728333;193;

537294;0.000000;24.125000;0.021667;3.728333;193;

537436;-2.666626;24.125000;0.021667;3.728333;196;

537573;0.000000;24.062500;0.021667;3.727500;195;

537717;1.333374;24.062500;0.021667;3.727500;196;

537853;0.000000;24.062500;0.021667;3.725834;192;

537996;-1.333374;24.062500;0.021667;3.724583;197;

538136;-1.333374;24.062500;0.021667;3.724583;193;

538280;-1.333374;24.062500;0.021667;3.723750;195;

538414;-8.000000;24.062500;3.722917;3.722917;196;

538557;-5.333374;24.062500;0.021667;3.722917;198;

538707;-8.000000;24.062500;3.722917;3.722917;195;

538851;-13.333374;24.062500;0.021667;3.722917;194;

539000;-5.333374;24.062500;0.021250;3.722917;195;

539146;-8.000000;24.062500;0.021667;3.722917;197;

539287;-17.333374;24.062500;0.021667;3.722917;197;

539426;-5.333374;24.062500;0.021667;3.722917;194;

539565;-16.000000;24.062500;0.021667;3.722917;197;

539706;-13.333374;24.062500;0.021667;3.722917;196;

539844;-13.333374;24.062500;0.021667;3.722917;195;

539986;-4.000000;24.062500;0.021667;3.722917;192;

540123;-4.000000;24.062500;0.021667;3.723334;196;

540266;0.000000;24.062500;0.021667;3.722917;194;

540404;-1.333374;24.062500;0.021667;3.722917;195;

540546;-2.666626;24.062500;0.021667;3.722917;197;

540683;-5.333374;24.062500;0.021667;3.722917;194;

540826;0.000000;24.062500;0.021667;3.722917;195;

540963;-1.333374;24.062500;0.021667;3.722917;193;

541108;1.333374;24.062500;0.021667;3.722917;195;

541260;0.000000;24.062500;0.021667;3.722917;196;

