Time;acc_x;acc_y;acc_z;

636184;-0.035156;0.039062;1.035156;
636401;-0.032227;0.037109;1.034180;
636551;-0.034180;0.038086;1.036133;
636691;-0.035156;0.039062;1.037109;
636831;-0.031250;0.036133;1.057617;
636971;-0.030273;0.039062;1.048828;
637111;-0.033203;0.040039;1.041992;
637251;-0.034180;0.039062;1.041016;
637391;-0.034180;0.039062;1.039062;
637531;-0.035156;0.038086;1.038086;
637671;-0.034180;0.041016;1.041992;
637811;-0.035156;0.039062;1.038086;
637951;-0.034180;0.039062;1.041016;
638091;-0.035156;0.039062;1.037109;
638231;-0.033203;0.039062;1.038086;
638371;-0.036133;0.040039;1.038086;
638511;-0.034180;0.039062;1.039062;
638651;-0.036133;0.039062;1.040039;
638777;-0.033203;0.039062;1.037109;
638917;-0.034180;0.038086;1.038086;
639059;-0.034180;0.040039;1.041016;
639187;-0.034180;0.039062;1.038086;
639326;-0.033203;0.039062;1.039062;
639457;-0.034180;0.039062;1.038086;
639601;-0.035156;0.041016;1.039062;
639737;-0.037109;0.038086;1.040039;
639887;-0.034180;0.038086;1.039062;
640016;-0.034180;0.038086;1.038086;
640167;-0.034180;0.039062;1.039062;
640309;-0.034180;0.038086;1.040039;
640461;-0.035156;0.037109;1.039062;
640601;-0.032227;0.040039;1.039062;
640741;-0.034180;0.038086;1.038086;
640881;-0.035156;0.039062;1.039062;
641021;-0.035156;0.039062;1.040039;
641161;-0.033203;0.039062;1.041016;
641301;-0.035156;0.040039;1.038086;
641441;-0.033203;0.041992;1.039062;
641581;-0.033203;0.040039;1.041016;
641731;-0.036133;0.038086;1.037109;
641871;-0.034180;0.040039;1.039062;
642011;-0.035156;0.037109;1.039062;
642151;-0.035156;0.040039;1.039062;
642291;-0.034180;0.038086;1.038086;
642427;-0.035156;0.040039;1.039062;
642567;-0.035156;0.039062;1.039062;
642717;-0.034180;0.038086;1.040039;
642867;-0.035156;0.038086;1.039062;
642996;-0.034180;0.039062;1.038086;
643147;-0.036133;0.039062;1.041016;
643297;-0.035156;0.040039;1.041016;
643446;-0.034180;0.039062;1.039062;
643591;-0.035156;0.039062;1.039062;
643731;-0.034180;0.040039;1.040039;
643871;-0.034180;0.040039;1.039062;
644011;-0.034180;0.038086;1.039062;
644151;-0.034180;0.040039;1.040039;
644291;-0.034180;0.039062;1.039062;
644431;-0.033203;0.039062;1.041016;
644571;-0.034180;0.038086;1.039062;
644711;-0.034180;0.039062;1.037109;
644851;-0.034180;0.039062;1.040039;
644991;-0.036133;0.038086;1.038086;
645131;-0.034180;0.039062;1.039062;
645271;-0.035156;0.038086;1.038086;
645411;-0.033203;0.039062;1.040039;
645546;-0.034180;0.038086;1.038086;
645686;-0.036133;0.040039;1.041016;
645817;-0.035156;0.039062;1.041016;
645957;-0.035156;0.038086;1.039062;
646097;-0.035156;0.040039;1.040039;
646239;-0.035156;0.039062;1.039062;
646387;-0.035156;0.039062;1.039062;
646528;-0.034180;0.040039;1.039062;
646661;-0.036133;0.039062;1.039062;
646812;-0.034180;0.038086;1.038086;
646938;-0.034180;0.040039;1.039062;
647081;-0.033203;0.040039;1.038086;
647221;-0.035156;0.041016;1.040039;
647371;-0.035156;0.039062;1.039062;
647511;-0.034180;0.041016;1.040039;
647651;-0.034180;0.038086;1.038086;
647801;-0.034180;0.039062;1.039062;
647941;-0.035156;0.038086;1.039062;
648081;-0.035156;0.039062;1.038086;
648221;-0.035156;0.039062;1.039062;
648361;-0.034180;0.040039;1.039062;
648501;-0.035156;0.038086;1.040039;
648641;-0.034180;0.040039;1.040039;
648781;-0.034180;0.039062;1.040039;
648921;-0.034180;0.039062;1.039062;
649057;-0.033203;0.039062;1.040039;
649207;-0.033203;0.041016;1.039062;
649357;-0.035156;0.039062;1.039062;
649486;-0.034180;0.040039;1.040039;
649631;-0.035156;0.037109;1.039062;
649757;-0.034180;0.039062;1.035156;
649901;-0.034180;0.038086;1.036133;
650041;-0.034180;0.038086;1.037109;
650177;-0.034180;0.039062;1.037109;
650307;-0.034180;0.040039;1.041016;
650447;-0.034180;0.038086;1.041992;
650586;-0.033203;0.041016;1.041992;
650716;-0.034180;0.040039;1.041016;
650867;-0.035156;0.039062;1.038086;
651011;-0.033203;0.039062;1.039062;
651151;-0.034180;0.038086;1.037109;
651301;-0.034180;0.040039;1.038086;
651441;-0.034180;0.038086;1.037109;
651581;-0.036133;0.039062;1.041016;
651721;-0.034180;0.039062;1.040039;
651861;-0.035156;0.039062;1.040039;
652001;-0.035156;0.039062;1.040039;
652151;-0.034180;0.039062;1.041016;
652291;-0.034180;0.039062;1.038086;
652431;-0.034180;0.039062;1.037109;
652571;-0.035156;0.038086;1.041992;
652711;-0.035156;0.038086;1.041016;
652851;-0.035156;0.041992;1.041016;
652987;-0.034180;0.039062;1.041016;
653127;-0.034180;0.040039;1.039062;
653267;-0.035156;0.038086;1.038086;
653396;-0.033203;0.039062;1.039062;
653527;-0.035156;0.041016;1.040039;
653657;-0.033203;0.039062;1.039062;
653807;-0.035156;0.040039;1.040039;
653947;-0.034180;0.040039;1.041992;
654086;-0.034180;0.039062;1.039062;
654221;-0.034180;0.040039;1.039062;
654361;-0.035156;0.038086;1.036133;
654501;-0.035156;0.039062;1.037109;
654641;-0.035156;0.039062;1.040039;
654781;-0.035156;0.038086;1.040039;
654921;-0.034180;0.039062;1.040039;
655061;-0.034180;0.038086;1.037109;
655201;-0.034180;0.040039;1.038086;
655341;-0.034180;0.040039;1.040039;
655481;-0.035156;0.040039;1.039062;
655621;-0.035156;0.039062;1.041016;
655761;-0.035156;0.038086;1.039062;
655901;-0.035156;0.039062;1.038086;
656041;-0.035156;0.039062;1.039062;
656179;-0.035156;0.039062;1.039062;
656317;-0.035156;0.039062;1.039062;
656457;-0.034180;0.040039;1.038086;
656601;-0.034180;0.040039;1.040039;
656747;-0.035156;0.039062;1.038086;
656876;-0.035156;0.039062;1.040039;
657006;-0.036133;0.038086;1.040039;
657147;-0.033203;0.038086;1.039062;
657278;-0.035156;0.037109;1.039062;
657427;-0.035156;0.038086;1.039062;
657567;-0.035156;0.039062;1.038086;
657721;-0.035156;0.038086;1.039062;
657861;-0.034180;0.039062;1.038086;
658001;-0.034180;0.039062;1.040039;
658141;-0.034180;0.039062;1.039062;
658281;-0.033203;0.039062;1.039062;
658421;-0.035156;0.038086;1.039062;
658561;-0.034180;0.039062;1.039062;
658711;-0.033203;0.038086;1.039062;
658851;-0.034180;0.039062;1.038086;
658991;-0.033203;0.040039;1.040039;
659131;-0.034180;0.040039;1.039062;
659271;-0.034180;0.040039;1.040039;
659421;-0.035156;0.039062;1.040039;
659561;-0.034180;0.038086;1.038086;
659697;-0.035156;0.040039;1.040039;
659837;-0.034180;0.039062;1.039062;
659977;-0.036133;0.038086;1.039062;
660117;-0.035156;0.041016;1.039062;
660266;-0.034180;0.040039;1.040039;
660407;-0.034180;0.038086;1.039062;
660537;-0.035156;0.039062;1.039062;
660676;-0.035156;0.040039;1.039062;
660818;-0.035156;0.039062;1.040039;
660967;-0.034180;0.038086;1.039062;
661096;-0.035156;0.039062;1.039062;
661237;-0.033203;0.039062;1.040039;
661381;-0.035156;0.039062;1.039062;
661531;-0.035156;0.037109;1.040039;
661671;-0.034180;0.038086;1.039062;
661811;-0.034180;0.040039;1.039062;
661951;-0.034180;0.040039;1.037109;
662091;-0.034180;0.040039;1.039062;
662231;-0.034180;0.039062;1.039062;
662371;-0.035156;0.039062;1.038086;
662511;-0.034180;0.038086;1.040039;
662651;-0.033203;0.040039;1.040039;
662791;-0.034180;0.040039;1.039062;
662931;-0.034180;0.040039;1.040039;
663071;-0.035156;0.038086;1.039062;
663212;-0.034180;0.041016;1.041016;
663356;-0.034180;0.039062;1.038086;
663507;-0.033203;0.038086;1.040039;
663647;-0.036133;0.039062;1.041016;
663797;-0.033203;0.041016;1.039062;
663927;-0.034180;0.040039;1.040039;
664057;-0.034180;0.038086;1.039062;
664191;-0.034180;0.039062;1.039062;
664327;-0.036133;0.037109;1.038086;
664477;-0.036133;0.036133;1.040039;
664627;-0.035156;0.038086;1.039062;
664767;-0.034180;0.038086;1.039062;
664921;-0.034180;0.040039;1.039062;
665071;-0.035156;0.040039;1.040039;
665211;-0.034180;0.039062;1.038086;
665351;-0.034180;0.038086;1.039062;
665501;-0.035156;0.038086;1.038086;
665641;-0.034180;0.038086;1.039062;
665781;-0.035156;0.039062;1.038086;
665921;-0.035156;0.039062;1.039062;
666061;-0.035156;0.038086;1.039062;
666201;-0.035156;0.039062;1.039062;
666341;-0.035156;0.037109;1.038086;
666481;-0.034180;0.039062;1.040039;
666621;-0.034180;0.038086;1.038086;
666761;-0.033203;0.039062;1.038086;
666897;-0.035156;0.039062;1.039062;
667037;-0.034180;0.039062;1.038086;
667186;-0.033203;0.039062;1.040039;
667337;-0.035156;0.036133;1.040039;
667467;-0.034180;0.038086;1.040039;
667606;-0.035156;0.038086;1.039062;
667736;-0.035156;0.038086;1.039062;
667876;-0.035156;0.037109;1.037109;
668011;-0.034180;0.040039;1.041016;
668147;-0.034180;0.039062;1.040039;
668287;-0.035156;0.040039;1.039062;
668431;-0.034180;0.039062;1.039062;
668581;-0.033203;0.041016;1.037109;
668721;-0.035156;0.038086;1.038086;
668861;-0.034180;0.040039;1.038086;
669001;-0.034180;0.038086;1.041016;
669141;-0.034180;0.041016;1.041992;
669281;-0.035156;0.039062;1.041016;
669421;-0.034180;0.040039;1.040039;
669561;-0.035156;0.039062;1.037109;
669701;-0.036133;0.039062;1.039062;
669841;-0.035156;0.038086;1.040039;
669981;-0.034180;0.038086;1.040039;
670131;-0.034180;0.039062;1.039062;
670271;-0.036133;0.040039;1.041992;
670406;-0.033203;0.040039;1.040039;
670548;-0.035156;0.038086;1.038086;
670691;-0.035156;0.038086;1.038086;
670826;-0.033203;0.037109;1.037109;
670961;-0.033203;0.039062;1.039062;
671106;-0.034180;0.039062;1.041992;
671249;-0.036133;0.038086;1.041016;
671397;-0.034180;0.040039;1.041992;
671547;-0.034180;0.040039;1.038086;
671687;-0.034180;0.038086;1.038086;
671817;-0.034180;0.040039;1.039062;
671946;-0.034180;0.040039;1.041992;
672101;-0.036133;0.039062;1.041992;
672251;-0.033203;0.040039;1.040039;
672391;-0.034180;0.039062;1.041016;
672531;-0.035156;0.039062;1.040039;
672671;-0.034180;0.039062;1.039062;
672811;-0.034180;0.039062;1.038086;
672951;-0.036133;0.038086;1.038086;
673101;-0.035156;0.039062;1.040039;
673241;-0.034180;0.038086;1.039062;
673381;-0.034180;0.038086;1.039062;
673522;-0.034180;0.039062;1.040039;
673661;-0.034180;0.039062;1.039062;
673801;-0.034180;0.039062;1.039062;
673941;-0.034180;0.037109;1.041016;
674088;-0.034180;0.040039;1.040039;
674227;-0.034180;0.038086;1.039062;
674376;-0.034180;0.039062;1.039062;
674527;-0.034180;0.038086;1.039062;
674677;-0.035156;0.039062;1.039062;
674817;-0.035156;0.039062;1.040039;
674951;-0.034180;0.038086;1.038086;
675087;-0.034180;0.038086;1.039062;
675237;-0.033203;0.040039;1.039062;
675379;-0.034180;0.040039;1.040039;
675531;-0.034180;0.038086;1.039062;
675671;-0.034180;0.039062;1.041016;
675811;-0.034180;0.039062;1.039062;
675951;-0.034180;0.039062;1.038086;
676091;-0.034180;0.038086;1.040039;
676241;-0.035156;0.039062;1.040039;
676381;-0.033203;0.040039;1.038086;
676521;-0.036133;0.039062;1.040039;
676661;-0.033203;0.040039;1.039062;
676801;-0.034180;0.040039;1.040039;
676941;-0.034180;0.040039;1.040039;
677091;-0.034180;0.038086;1.039062;
677231;-0.034180;0.040039;1.041016;
677371;-0.034180;0.038086;1.039062;
677507;-0.034180;0.039062;1.039062;
677651;-0.035156;0.039062;1.039062;
677796;-0.034180;0.039062;1.041016;
677927;-0.035156;0.038086;1.040039;
678077;-0.033203;0.040039;1.039062;
