Time;acc_x;acc_y;acc_z;

1521;-0.034180;0.034180;1.022461;
1663;-0.036133;0.034180;1.021484;
1803;-0.035156;0.031250;1.019531;
1943;-0.035156;0.034180;1.021484;
2083;-0.037109;0.033203;1.020508;
2223;-0.035156;0.034180;1.023438;
2364;-0.036133;0.031250;1.026367;
2503;-0.036133;0.032227;1.018555;
2644;-0.034180;0.032227;1.019531;
2784;-0.034180;0.035156;1.023438;
2923;-0.033203;0.034180;1.022461;
3063;-0.034180;0.034180;1.022461;
3203;-0.035156;0.033203;1.019531;
3344;-0.036133;0.034180;1.024414;
3483;-0.034180;0.031250;1.022461;
3623;-0.036133;0.031250;1.019531;
3763;-0.038086;0.035156;1.020508;
3900;-0.034180;0.034180;1.021484;
4081;-0.038086;0.033203;1.021484;
4253;-0.037109;0.034180;1.025391;
4404;-0.034180;0.031250;1.020508;
4543;-0.034180;0.033203;1.022461;
4684;-0.035156;0.033203;1.023438;
4834;-0.033203;0.034180;1.022461;
4974;-0.033203;0.032227;1.020508;
5113;-0.034180;0.034180;1.019531;
5254;-0.035156;0.035156;1.022461;
5394;-0.035156;0.033203;1.021484;
5533;-0.033203;0.035156;1.023438;
5673;-0.035156;0.034180;1.024414;
5813;-0.035156;0.035156;1.022461;
5954;-0.034180;0.035156;1.024414;
6093;-0.036133;0.034180;1.021484;
6230;-0.037109;0.032227;1.019531;
6409;-0.035156;0.034180;1.019531;
6584;-0.036133;0.034180;1.025391;
6724;-0.037109;0.033203;1.025391;
6864;-0.035156;0.035156;1.024414;
7003;-0.037109;0.030273;1.018555;
7154;-0.033203;0.033203;1.022461;
7294;-0.035156;0.033203;1.022461;
7434;-0.033203;0.034180;1.022461;
7574;-0.037109;0.032227;1.020508;
7713;-0.035156;0.035156;1.021484;
7849;-0.036133;0.031250;1.016602;
7993;-0.034180;0.035156;1.022461;
8134;-0.036133;0.033203;1.022461;
8273;-0.036133;0.031250;1.021484;
8414;-0.035156;0.034180;1.024414;
8549;-0.036133;0.035156;1.022461;
8751;-0.037109;0.034180;1.022461;
8923;-0.033203;0.034180;1.024414;
9063;-0.036133;0.034180;1.021484;
9204;-0.034180;0.033203;1.020508;
9344;-0.035156;0.034180;1.022461;
9484;-0.035156;0.032227;1.022461;
9623;-0.036133;0.031250;1.018555;
9763;-0.033203;0.036133;1.024414;
9904;-0.036133;0.034180;1.019531;
10044;-0.035156;0.033203;1.024414;
10184;-0.036133;0.036133;1.024414;
10324;-0.036133;0.033203;1.021484;
10464;-0.034180;0.033203;1.019531;
10603;-0.035156;0.034180;1.021484;
10744;-0.036133;0.032227;1.022461;
10889;-0.036133;0.033203;1.023438;
11070;-0.037109;0.035156;1.022461;
11234;-0.035156;0.033203;1.023438;
11373;-0.035156;0.035156;1.024414;
11513;-0.035156;0.033203;1.021484;
11653;-0.036133;0.032227;1.021484;
11793;-0.036133;0.033203;1.023438;
11943;-0.036133;0.034180;1.024414;
12083;-0.036133;0.034180;1.023438;
12223;-0.035156;0.032227;1.019531;
12364;-0.035156;0.034180;1.022461;
12504;-0.034180;0.034180;1.020508;
12643;-0.035156;0.033203;1.020508;
12784;-0.038086;0.033203;1.021484;
12924;-0.035156;0.036133;1.019531;
13063;-0.035156;0.034180;1.022461;
13211;-0.037109;0.033203;1.024414;
13379;-0.035156;0.034180;1.020508;
13543;-0.036133;0.033203;1.021484;
13693;-0.035156;0.034180;1.024414;
13834;-0.036133;0.035156;1.022461;
13974;-0.034180;0.034180;1.021484;
14113;-0.037109;0.033203;1.021484;
14254;-0.033203;0.032227;1.021484;
14394;-0.034180;0.033203;1.022461;
14534;-0.034180;0.033203;1.020508;
14674;-0.036133;0.036133;1.020508;
14814;-0.036133;0.034180;1.021484;
14973;-0.036133;0.034180;1.019531;
15123;-0.034180;0.034180;1.021484;
15263;-0.036133;0.036133;1.021484;
15406;-0.034180;0.034180;1.023438;
15590;-0.038086;0.035156;1.021484;
15784;-0.034180;0.032227;1.022461;
15933;-0.034180;0.032227;1.020508;
16074;-0.036133;0.034180;1.022461;
16214;-0.036133;0.034180;1.022461;
16364;-0.034180;0.034180;1.021484;
16503;-0.036133;0.032227;1.019531;
16643;-0.035156;0.034180;1.023438;
16784;-0.036133;0.034180;1.020508;
16924;-0.034180;0.033203;1.023438;
17064;-0.035156;0.033203;1.019531;
17203;-0.035156;0.033203;1.021484;
17343;-0.033203;0.035156;1.023438;
17484;-0.034180;0.035156;1.021484;
17634;-0.035156;0.036133;1.020508;
17770;-0.036133;0.034180;1.024414;
17951;-0.034180;0.033203;1.023438;
18144;-0.034180;0.034180;1.022461;
18284;-0.034180;0.033203;1.023438;
18424;-0.035156;0.034180;1.021484;
18564;-0.036133;0.036133;1.022461;
18704;-0.037109;0.035156;1.021484;
18843;-0.038086;0.034180;1.020508;
18983;-0.037109;0.034180;1.023438;
19133;-0.034180;0.033203;1.019531;
19273;-0.034180;0.033203;1.024414;
19413;-0.037109;0.032227;1.020508;
19554;-0.036133;0.034180;1.021484;
19694;-0.036133;0.034180;1.021484;
19834;-0.036133;0.033203;1.022461;
19983;-0.036133;0.033203;1.020508;
20129;-0.035156;0.031250;1.023438;
20299;-0.034180;0.033203;1.021484;
20484;-0.037109;0.032227;1.021484;
20624;-0.036133;0.033203;1.023438;
20773;-0.032227;0.032227;1.021484;
20914;-0.036133;0.034180;1.021484;
21053;-0.035156;0.034180;1.023438;
21194;-0.038086;0.034180;1.020508;
21333;-0.036133;0.033203;1.023438;
21463;-0.034180;0.034180;1.025391;
21604;-0.035156;0.034180;1.022461;
21743;-0.037109;0.033203;1.022461;
21884;-0.034180;0.035156;1.023438;
22023;-0.034180;0.032227;1.021484;
22164;-0.034180;0.034180;1.021484;
22313;-0.035156;0.036133;1.024414;
22461;-0.036133;0.034180;1.020508;
22649;-0.035156;0.035156;1.020508;
22804;-0.035156;0.033203;1.022461;
22943;-0.036133;0.033203;1.022461;
23084;-0.034180;0.034180;1.022461;
23224;-0.037109;0.033203;1.020508;
23363;-0.035156;0.032227;1.024414;
23504;-0.036133;0.033203;1.022461;
23644;-0.033203;0.033203;1.023438;
23783;-0.035156;0.034180;1.022461;
23924;-0.034180;0.033203;1.023438;
24064;-0.037109;0.032227;1.020508;
24204;-0.036133;0.034180;1.022461;
24343;-0.037109;0.035156;1.021484;
24474;-0.036133;0.033203;1.022461;
24613;-0.036133;0.030273;1.021484;
24761;-0.035156;0.034180;1.021484;
24939;-0.036133;0.031250;1.020508;
25103;-0.035156;0.034180;1.022461;
25253;-0.036133;0.036133;1.023438;
25394;-0.035156;0.035156;1.022461;
25534;-0.038086;0.032227;1.024414;
25673;-0.035156;0.033203;1.020508;
25814;-0.036133;0.032227;1.021484;
25954;-0.035156;0.032227;1.021484;
26094;-0.036133;0.035156;1.018555;
26234;-0.033203;0.036133;1.023438;
26383;-0.037109;0.032227;1.022461;
26534;-0.036133;0.032227;1.019531;
26673;-0.035156;0.034180;1.024414;
26814;-0.034180;0.033203;1.022461;
26953;-0.034180;0.035156;1.023438;
27099;-0.035156;0.033203;1.020508;
27259;-0.035156;0.034180;1.025391;
27433;-0.036133;0.034180;1.025391;
27573;-0.036133;0.033203;1.024414;
27723;-0.034180;0.034180;1.025391;
27863;-0.036133;0.035156;1.020508;
28004;-0.035156;0.032227;1.021484;
28153;-0.034180;0.036133;1.023438;
28294;-0.035156;0.034180;1.021484;
28444;-0.036133;0.031250;1.022461;
28584;-0.035156;0.034180;1.022461;
28724;-0.037109;0.034180;1.019531;
28864;-0.035156;0.034180;1.023438;
29003;-0.036133;0.034180;1.023438;
29143;-0.034180;0.034180;1.023438;
29284;-0.034180;0.033203;1.019531;
29430;-0.036133;0.033203;1.021484;
29599;-0.036133;0.034180;1.023438;
29754;-0.036133;0.034180;1.022461;
29903;-0.036133;0.034180;1.024414;
30044;-0.036133;0.033203;1.022461;
30184;-0.035156;0.034180;1.023438;
30323;-0.035156;0.033203;1.021484;
30464;-0.036133;0.034180;1.025391;
30603;-0.034180;0.034180;1.024414;
30743;-0.036133;0.033203;1.021484;
30883;-0.036133;0.032227;1.022461;
31033;-0.037109;0.030273;1.019531;
31173;-0.034180;0.034180;1.023438;
31314;-0.036133;0.036133;1.023438;
31464;-0.035156;0.035156;1.023438;
31604;-0.034180;0.034180;1.021484;
31770;-0.034180;0.032227;1.019531;
31964;-0.036133;0.034180;1.021484;
32113;-0.037109;0.034180;1.021484;
