Time;acc_x;acc_y;acc_z;

1797;-0.019531;0.021484;1.795898;
1943;-0.004883;0.021484;1.812500;
2083;-0.018555;0.014648;1.803711;
2223;-0.016602;0.019531;1.786133;
2363;-0.012695;0.017578;1.783203;
2503;-0.017578;0.012695;1.784180;
2644;-0.024414;0.014648;1.773438;
2784;-0.020508;0.012695;1.773438;
2923;-0.023438;0.016602;1.777344;
3063;-0.020508;0.017578;1.801758;
3203;-0.024414;0.021484;1.809570;
3343;-0.014648;0.017578;1.846680;
3484;-0.017578;0.019531;1.861328;
3624;-0.014648;0.018555;1.875000;
3764;-0.015625;0.009766;1.896484;
3904;-0.011719;0.019531;1.923828;
4043;-0.014648;0.012695;1.915039;
4183;-0.016602;0.012695;1.901367;
4323;-0.013672;0.012695;1.895508;
4471;-0.017578;0.012695;1.888672;
4620;-0.020508;0.005859;1.864258;
4759;-0.020508;0.012695;1.857422;
4912;-0.022461;0.014648;1.844727;
5049;-0.025391;0.010742;1.856445;
5180;-0.024414;0.017578;1.855469;
5324;-0.023438;0.016602;1.843750;
5464;-0.027344;0.018555;1.852539;
5599;-0.025391;0.014648;1.854492;
5743;-0.025391;0.021484;1.845703;
5883;-0.026367;0.023438;1.848633;
6023;-0.026367;0.020508;1.864258;
6164;-0.031250;0.024414;1.856445;
6304;-0.027344;0.024414;1.873047;
6443;-0.027344;0.021484;1.864258;
6584;-0.028320;0.020508;1.861328;
6723;-0.025391;0.023438;1.868164;
6864;-0.025391;0.016602;1.878906;
7004;-0.029297;0.014648;1.860352;
7143;-0.032227;0.010742;1.847656;
7279;-0.028320;0.008789;1.846680;
7420;-0.028320;0.009766;1.825195;
7569;-0.030273;0.011719;1.794922;
7719;-0.037109;0.018555;1.777344;
7859;-0.040039;0.027344;1.753906;
7999;-0.041992;0.028320;1.745117;
8143;-0.044922;0.022461;1.717773;
8284;-0.051758;0.027344;1.678711;
8434;-0.048828;0.023438;1.669922;
8574;-0.052734;0.020508;1.632812;
8714;-0.053711;0.023438;1.606445;
8853;-0.054688;0.025391;1.579102;
8994;-0.059570;0.023438;1.565430;
9134;-0.058594;0.024414;1.541992;
9274;-0.058594;0.028320;1.520508;
9414;-0.062500;0.026367;1.508789;
9554;-0.064453;0.030273;1.485352;
9694;-0.065430;0.030273;1.480469;
