Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

12985;-2000.000000;24.812500;0.021667;3.680000;94;

13131;-2000.000000;24.812500;0.021667;3.680000;93;

13276;-2000.000000;24.812500;0.021667;3.680000;91;

13413;-2000.000000;24.812500;0.021667;3.680000;94;

13556;-2000.000000;24.812500;0.021667;3.680000;93;

13693;-2000.000000;24.812500;0.021667;3.680000;94;

13836;-2000.000000;24.812500;0.021250;3.680000;94;

13973;-2000.000000;24.812500;0.021667;3.680000;94;

14116;-2000.000000;24.812500;0.021667;3.680000;94;

14253;-2000.000000;24.812500;0.021667;3.680000;95;

14396;-2000.000000;24.812500;0.021667;3.680000;91;

14533;-2000.000000;24.812500;0.021667;3.680000;93;

14676;-2000.000000;24.812500;0.021667;3.680000;94;

14813;-2000.000000;24.812500;0.021667;3.680000;92;

14956;-2000.000000;24.812500;0.021667;3.680000;93;

15093;-2000.000000;24.812500;0.021667;3.680000;95;

15236;-2000.000000;24.812500;0.021667;3.680000;96;

15373;-2000.000000;24.812500;0.021667;3.680000;91;

15519;-2000.000000;24.812500;0.021667;3.680000;93;

15670;-2000.000000;24.750000;0.021667;3.679584;90;

15822;-2000.000000;24.812500;0.021250;3.679584;91;

15972;-2000.000000;24.812500;0.021667;3.678750;92;

16116;-2000.000000;24.812500;0.021667;3.675000;94;

16254;-2000.000000;24.812500;0.021667;3.674583;93;

16396;-2000.000000;24.812500;0.021667;3.674583;94;

16533;-2000.000000;24.812500;0.021667;3.674583;94;

16679;-2000.000000;24.812500;0.021667;3.674583;96;

16826;-2000.000000;24.812500;0.021667;3.674583;94;

16963;-2000.000000;24.812500;0.021667;3.674583;93;

17106;-2000.000000;24.812500;0.021667;3.674583;95;

17243;-2000.000000;24.812500;0.021667;3.674583;95;

17386;-2000.000000;24.812500;0.021667;3.674583;94;

17523;-2000.000000;24.812500;0.021667;3.674583;92;

17667;-2000.000000;24.812500;0.021667;3.674583;94;

17816;-2000.000000;24.812500;0.021667;3.674583;93;

17953;-2000.000000;24.812500;0.021667;3.674583;97;

18103;-2000.000000;24.812500;0.021667;3.674583;95;

18241;-2000.000000;24.812500;0.021667;3.674583;95;

18393;-2000.000000;24.812500;0.021667;3.674583;94;

18541;-2000.000000;24.750000;0.021667;3.674583;92;

18686;-2000.000000;24.812500;3.674583;3.674583;94;

18826;-2000.000000;24.750000;0.021667;3.674583;94;

18966;-2000.000000;24.812500;0.021667;3.674583;90;

19105;-2000.000000;24.750000;0.021667;3.674583;93;

19246;-2000.000000;24.750000;0.021667;3.674583;93;

19384;-2000.000000;24.812500;0.021667;3.674583;92;

19526;-2000.000000;24.750000;0.021667;3.674583;92;

19663;-2000.000000;24.812500;0.021667;3.674583;92;

19807;-2000.000000;24.812500;0.021667;3.674583;94;

19956;-2000.000000;24.812500;0.021667;3.674583;94;

20093;-2000.000000;24.812500;0.021667;3.674583;93;

20236;-2000.000000;24.812500;0.021667;3.674583;92;

20383;-2000.000000;24.812500;0.021667;3.674583;93;

20526;-2000.000000;24.750000;0.021667;3.674583;92;

20663;-2000.000000;24.750000;0.021667;3.674583;93;

20809;-2000.000000;24.812500;0.021667;3.674583;93;

20948;-2000.000000;24.750000;0.021667;3.674583;92;

21103;-2000.000000;24.750000;0.021667;3.674583;94;

21244;-2000.000000;24.750000;0.021667;3.674583;95;

21372;-2000.000000;24.750000;0.021667;3.674583;92;

21514;-2000.000000;24.750000;3.674583;3.674583;90;

21647;-2000.000000;24.750000;0.021667;3.674583;92;

21796;-2000.000000;24.812500;0.021667;3.672500;94;

21933;-2000.000000;24.750000;0.021667;3.673750;94;

22076;-2000.000000;24.750000;0.021667;3.672084;94;

22213;-2000.000000;24.750000;0.021667;3.670000;91;

22356;-2000.000000;24.750000;0.021667;3.669583;95;

22493;-2000.000000;24.750000;0.021667;3.670000;91;

22636;-2000.000000;24.750000;0.021667;3.669167;92;

22773;-2000.000000;24.750000;0.021667;3.669167;94;

22917;-2000.000000;24.750000;0.021667;3.669167;92;

23066;-2000.000000;24.750000;0.021667;3.669167;91;

23203;-2000.000000;24.750000;0.021250;3.669167;92;

23347;-2000.000000;24.750000;0.021667;3.669167;94;

23496;-2000.000000;24.750000;0.021667;3.669167;95;

23633;-2000.000000;24.750000;0.021667;3.669167;93;

23769;-2000.000000;24.750000;0.021667;3.669167;93;

23906;-2000.000000;24.750000;0.021667;3.669167;94;

24046;-2000.000000;24.750000;0.021667;3.669167;94;

24203;-2000.000000;24.750000;0.021667;3.669167;92;

24351;-2000.000000;24.750000;0.021667;3.669167;94;

24498;-2000.000000;24.750000;0.021667;3.669167;93;

24643;-2000.000000;24.750000;0.021667;3.669167;95;

24786;-2000.000000;24.750000;0.021667;3.669167;95;

24927;-2000.000000;24.750000;0.021667;3.669583;94;

25073;-2000.000000;24.750000;0.021667;3.669583;94;

25216;-2000.000000;24.750000;0.021667;3.669167;94;

25353;-2000.000000;24.750000;0.021667;3.669167;94;

25496;-2000.000000;24.750000;0.021667;3.669167;95;

25633;-2000.000000;24.750000;0.021667;3.669167;92;

25778;-2000.000000;24.750000;0.021667;3.669167;92;

25926;-2000.000000;24.750000;0.021667;3.669167;93;

26063;-2000.000000;24.750000;0.021667;3.669167;94;

26206;-2000.000000;24.750000;0.021667;3.669167;95;

26343;-2000.000000;24.750000;0.021250;3.669167;94;

26495;-2000.000000;24.750000;0.021667;3.669167;90;

26649;-2000.000000;24.750000;0.021667;3.669167;91;

26796;-2000.000000;24.750000;0.021667;3.669167;94;

26949;-2000.000000;24.750000;0.021667;3.669167;92;

27107;-2000.000000;24.750000;0.021667;3.669167;91;

27256;-2000.000000;24.750000;0.021667;3.669167;94;

27396;-2000.000000;24.750000;0.021667;3.669167;92;

27533;-2000.000000;24.750000;0.021667;3.669167;93;

27676;-2000.000000;24.750000;0.021667;3.669167;91;

27813;-2000.000000;24.750000;0.021667;3.669583;93;

27956;-2000.000000;24.750000;0.021667;3.669167;92;

28095;-2000.000000;24.750000;0.021667;3.669167;94;

28236;-2000.000000;24.750000;0.021667;3.669167;93;

28375;-2000.000000;24.750000;0.021667;3.669167;93;

28516;-2000.000000;24.750000;0.021667;3.669167;91;

28655;-2000.000000;24.750000;0.021667;3.669167;92;

28796;-2000.000000;24.750000;0.021667;3.669167;94;

28933;-2000.000000;24.750000;0.021667;3.669167;92;

29077;-2000.000000;24.750000;0.021667;3.669167;92;

29230;-2000.000000;24.687500;0.021667;3.669167;91;

29376;-2000.000000;24.687500;0.021667;3.669167;96;

29524;-2000.000000;24.687500;0.021667;3.669167;92;

29669;-2000.000000;24.750000;0.021667;3.669167;92;

29813;-2000.000000;24.687500;0.021667;3.668334;96;

29956;-2000.000000;24.750000;0.021667;3.666250;93;

30096;-2000.000000;24.750000;0.021667;3.667084;95;

30233;-2000.000000;24.687500;0.021667;3.666667;95;

30376;-2000.000000;24.687500;0.021667;3.665833;93;

30513;-2000.000000;24.687500;0.021667;3.665833;94;

30657;-2000.000000;24.750000;0.021667;3.665000;94;

30803;-2000.000000;24.687500;0.021250;3.663750;92;

30946;-2000.000000;24.687500;0.021667;3.663750;96;

31083;-2000.000000;24.687500;0.021667;3.663750;92;

31226;-2000.000000;24.687500;0.021667;3.663750;94;

31365;-2000.000000;24.687500;0.021667;3.663750;96;

31506;-2000.000000;24.687500;0.021667;3.664167;95;

31647;-2000.000000;24.687500;0.021667;3.663750;93;

31796;-2000.000000;24.687500;0.021667;3.663750;92;

31950;-2000.000000;24.687500;0.021667;3.663750;91;

32104;-2000.000000;24.687500;0.021667;3.663750;91;

32258;-2000.000000;24.687500;0.021667;3.663750;93;

32407;-2000.000000;24.687500;0.021667;3.664167;93;

32543;-2000.000000;24.687500;0.021667;3.663750;90;

32687;-2000.000000;24.687500;0.021667;3.664167;94;

32823;-2000.000000;24.687500;0.021667;3.663750;92;

32967;-2000.000000;24.687500;0.021667;3.663750;91;

33103;-2000.000000;24.687500;0.021667;3.663750;91;

33246;-2000.000000;24.687500;0.021667;3.663750;94;

33383;-2000.000000;24.687500;0.021667;3.664167;94;

33526;-2000.000000;24.687500;0.021667;3.664167;92;

33664;-2000.000000;24.687500;0.021667;3.663750;92;

33806;-2000.000000;24.687500;0.021667;3.663750;93;

33943;-2000.000000;24.687500;0.021667;3.663750;94;

34087;-2000.000000;24.687500;0.021667;3.663750;92;

34223;-2000.000000;24.687500;0.021667;3.663750;92;

34366;-2000.000000;24.687500;0.021667;3.663750;96;

34521;-2000.000000;24.687500;0.021667;3.663750;95;

34666;-2000.000000;24.687500;0.021667;3.663750;91;

34812;-2000.000000;24.687500;0.021667;3.663750;92;

34960;-2000.000000;24.687500;0.021667;3.663750;94;

35100;-2000.000000;24.687500;0.021667;3.663750;92;

35238;-2000.000000;24.687500;0.021667;3.663750;92;

35386;-2000.000000;24.687500;0.021667;3.663750;92;

35523;-2000.000000;24.687500;0.021667;3.663750;94;

35667;-2000.000000;24.687500;0.021667;3.663334;93;

35813;-2000.000000;24.687500;0.021667;3.663750;95;

35956;-2000.000000;24.687500;0.021667;3.663334;91;

36095;-2000.000000;24.687500;0.021667;3.663750;95;

36236;-2000.000000;24.687500;0.021667;3.660417;95;

36375;-2000.000000;24.687500;0.021667;3.660833;97;

36516;-2000.000000;24.687500;0.021667;3.661667;94;

36657;-2000.000000;24.687500;0.021667;3.658750;93;

36793;-2000.000000;24.687500;0.021667;3.659167;94;

36936;-2000.000000;24.687500;0.021667;3.658334;95;

37073;-2000.000000;24.687500;0.021667;3.658334;93;

37215;-2000.000000;24.687500;0.021667;3.659167;92;

37356;-2000.000000;24.625000;0.021667;3.658334;94;

37502;-2000.000000;24.687500;0.021667;3.658334;95;

37629;-2000.000000;24.687500;0.021667;3.658334;92;

37763;-2000.000000;24.625000;0.021667;3.658334;93;

37913;-2000.000000;24.625000;0.021667;3.658750;94;

38060;-2000.000000;24.625000;0.021667;3.658334;92;

38203;-2000.000000;24.625000;0.021667;3.658750;91;

38347;-2000.000000;24.687500;0.021667;3.658334;93;

38496;-2000.000000;24.687500;0.021667;3.658334;94;

38633;-2000.000000;24.625000;0.021667;3.658334;93;

38778;-2000.000000;24.687500;0.021667;3.658334;92;

38926;-2000.000000;24.625000;0.021667;3.658334;93;

39063;-2000.000000;24.687500;0.021667;3.658334;92;

39207;-2000.000000;24.625000;0.021667;3.658334;93;

39353;-2000.000000;24.687500;0.021667;3.658334;93;

39496;-2000.000000;24.625000;0.021667;3.658334;94;

39633;-2000.000000;24.625000;0.021667;3.658334;93;

39776;-2000.000000;24.625000;0.021667;3.658334;93;

39917;-2000.000000;24.625000;0.021667;3.658334;92;

40063;-2000.000000;24.625000;0.021667;3.658334;92;

40196;-2000.000000;24.625000;0.021667;3.658334;93;

40349;-2000.000000;24.625000;0.021667;3.658334;92;

40501;-2000.000000;24.625000;0.021667;3.658334;93;

40650;-2000.000000;24.625000;0.021667;3.658334;92;

40804;-2000.000000;24.625000;0.021667;3.658334;93;

40943;-2000.000000;24.625000;0.021667;3.658334;95;

41086;-2000.000000;24.625000;0.021667;3.658334;93;

41223;-2000.000000;24.625000;0.021667;3.658334;95;

41366;-2000.000000;24.625000;0.021667;3.658750;95;

41503;-2000.000000;24.625000;0.021667;3.658334;95;

41647;-2000.000000;24.625000;0.021667;3.658334;93;

41797;-2000.000000;24.625000;0.021667;3.658334;95;

