Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

349032;54.666748;24.562500;0.021667;3.890834;95;

349182;60.000000;24.625000;0.021667;3.890834;98;

349327;64.000000;24.625000;0.021667;3.890834;97;

349464;60.000000;24.625000;0.021667;3.890834;94;

349607;50.666748;24.562500;0.021667;3.890834;98;

349745;57.333252;24.562500;0.021667;3.890834;97;

349887;50.666748;24.625000;0.021667;3.890834;98;

350024;57.333252;24.562500;0.021667;3.890834;96;

350167;50.666748;24.562500;0.021667;3.890834;98;

350304;50.666748;24.562500;0.021667;3.890834;98;

350447;49.333252;24.562500;0.021667;3.890834;96;

350584;48.000000;24.562500;0.021667;3.890834;96;

350727;49.333252;24.562500;0.021667;3.890834;94;

350864;53.333252;24.562500;0.021667;3.890834;96;

351007;50.666748;24.562500;0.021667;3.890834;96;

351144;50.666748;24.562500;0.021667;3.890834;99;

351287;50.666748;24.562500;0.021667;3.890834;97;

351424;45.333374;24.562500;0.021667;3.890834;98;

351574;49.333252;24.562500;0.021667;3.890834;96;

351726;49.333252;24.562500;3.890834;3.890834;95;

351858;48.000000;24.562500;0.021667;3.890834;98;

352008;49.333252;24.562500;0.021667;3.890834;96;

352147;50.666748;24.562500;0.021667;3.890834;97;

352285;50.666748;24.562500;0.021667;3.890834;95;

352427;46.666626;24.562500;0.021667;3.890834;97;

352564;49.333252;24.562500;0.021667;3.890834;94;

352708;46.666626;24.562500;0.021667;3.890834;97;

352859;45.333374;24.562500;0.021667;3.890417;95;

353020;46.666626;24.562500;0.021667;3.887917;96;

353167;44.000000;24.562500;0.021667;3.889583;97;

353310;44.000000;24.562500;0.021667;3.886250;95;

353457;46.666626;24.562500;0.021667;3.886667;96;

353605;45.333374;24.562500;0.021667;3.885834;98;

353757;45.333374;24.562500;0.021667;3.885417;96;

353900;45.333374;24.562500;0.021667;3.885417;95;

354044;45.333374;24.500000;0.021667;3.885834;96;

354195;36.000000;24.500000;0.021667;3.885417;98;

354346;37.333374;24.562500;0.021250;3.885417;96;

354502;38.666626;24.562500;0.021667;3.885417;98;

354646;38.666626;24.500000;0.021667;3.885417;96;

354795;38.666626;24.500000;0.021667;3.885417;98;

354932;44.000000;24.500000;0.021667;3.885417;96;

355077;38.666626;24.500000;0.021667;3.885417;95;

355219;37.333374;24.500000;0.021667;3.885417;97;

355367;44.000000;24.500000;0.021667;3.885417;95;

355507;44.000000;24.500000;0.021667;3.885417;97;

355647;45.333374;24.500000;0.021667;3.885417;96;

355788;45.333374;24.500000;0.021250;3.885417;98;

355937;50.666748;24.500000;0.021667;3.885834;95;

356074;46.666626;24.500000;0.021667;3.885417;97;

356217;48.000000;24.500000;0.021667;3.885417;97;

